ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20130808131467,2013,64,female,black,40000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,FALSE,1
20130404132372,2013,44,male,black,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,2
20130403131271,2013,38,male,white,150000,TRUE,Bachelors,TRUE,2,4,West,employed,FALSE,metropolitan,not in labor force,FALSE,4
20130201132496,2013,53,male,white,100000,TRUE,HS,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,FALSE,5
20131010130755,2013,56,male,white,5000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,FALSE,6
20131009131380,2013,25,male,black,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,7
20130504132154,2013,31,female,white,25000,TRUE,Some college,TRUE,2,8,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,8
20130504130889,2013,31,female,white,15000,FALSE,Did not graduate from HS,TRUE,1,6,West,"NA",FALSE,metropolitan,employed - at work,FALSE,9
20130112122388,2013,40,male,asian,100000,TRUE,Masters,TRUE,2,4,South,not employed,FALSE,metropolitan,employed - at work,FALSE,10
20130908130137,2013,77,female,white,100000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,11
20130112120880,2013,79,male,white,20000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,12
20130302132408,2013,51,female,white,150000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,13
20130706132269,2013,16,female,white,40000,FALSE,Did not graduate from HS,TRUE,4,1,South,"NA",TRUE,non-metropolitan,unemployed - looking,FALSE,14
