ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20120101120068,2012,65,female,black,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,1
20120101120097,2012,46,male,black,7500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,2
20120101120135,2012,40,male,white,75000,TRUE,Bachelors,TRUE,2,1,West,employed,FALSE,metropolitan,not in labor force,TRUE,4
20120101120147,2012,53,male,white,50000,FALSE,HS,TRUE,1,17,South,"NA",FALSE,metropolitan,employed - at work,TRUE,5
20120101120154,2012,54,male,white,7500,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,not in labor force,TRUE,6
20120101120156,2012,24,male,black,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,7
20120101120187,2012,32,female,white,7500,TRUE,Some college,TRUE,1,15,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,8
20120101120506,2012,29,female,white,10000,FALSE,Did not graduate from HS,TRUE,2,2,Northeast,"NA",FALSE,non-metropolitan,employed - at work,TRUE,9
20120101120508,2012,39,male,asian,150000,TRUE,Masters,TRUE,2,7,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,10
20120101120513,2012,78,female,white,60000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,non-metropolitan,employed - at work,TRUE,11
20120101120547,2012,78,male,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,12
20120101120601,2012,49,female,white,150000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,13
20120101120604,2012,18,female,white,12500,FALSE,Some college,TRUE,5,4,South,"NA",TRUE,metropolitan,unemployed - looking,TRUE,14
20120101120621,2012,76,male,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,15
20120101120638,2012,67,female,white,12500,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,16
20120101120640,2012,63,male,white,100000,TRUE,Doctoral,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan,employed - at work,TRUE,17
20120101120664,2012,36,male,white,100000,TRUE,Some college,TRUE,1,9,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,18
20120101120674,2012,58,female,white,50000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,19
20120101120719,2012,36,male,white,75000,TRUE,HS,TRUE,2,5,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,20
20120101120757,2012,29,male,white,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,21
20120101120788,2012,85,female,white,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,not in labor force,TRUE,22
20120101120794,2012,70,male,white,60000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,23
20120101120819,2012,25,male,white,50000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,not in labor force,TRUE,24
20120101120822,2012,64,male,white,75000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,25
20120101120827,2012,75,female,white,100000,TRUE,Bachelors,TRUE,1,17,South,employed,FALSE,metropolitan,employed - at work,TRUE,26
20120101120846,2012,44,male,white,35000,TRUE,HS,TRUE,2,6,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,27
20120101120864,2012,60,male,white,150000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,28
20120101120873,2012,36,female,white,60000,FALSE,Bachelors,TRUE,1,10,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,29
20120101120880,2012,59,male,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,30
20120101120881,2012,64,male,white,50000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,31
20120101120889,2012,69,male,white,12500,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,TRUE,32
20120101120903,2012,65,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,33
20120101120910,2012,45,female,white,35000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work,TRUE,34
20120101120935,2012,47,male,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,non-metropolitan,employed - at work,TRUE,35
20120101120940,2012,61,male,white,20000,FALSE,Bachelors,TRUE,2,14,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,36
20120101120949,2012,41,male,white,20000,FALSE,HS,TRUE,2,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,37
20120101120961,2012,36,male,white,100000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work,TRUE,38
20120101120966,2012,37,male,white,100000,TRUE,Some college,TRUE,3,6,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,39
20120101120986,2012,38,male,white,60000,TRUE,Bachelors,TRUE,2,3,South,employed,FALSE,metropolitan,employed - at work,TRUE,40
20120101121010,2012,51,male,white,100000,TRUE,Masters,TRUE,2,14,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,41
20120101121018,2012,76,female,white,25000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,42
20120101121038,2012,79,female,white,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,not in labor force,TRUE,44
20120101121040,2012,54,female,white,60000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,45
20120101121043,2012,62,male,white,40000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,46
20120101121052,2012,64,male,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,47
20120101121080,2012,32,female,white,25000,FALSE,Did not graduate from HS,TRUE,2,2,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,48
20120101121081,2012,37,male,white,15000,TRUE,HS,TRUE,2,0,West,not employed,FALSE,metropolitan,employed - at work,TRUE,49
20120101121101,2012,55,male,white,75000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,50
20120101121115,2012,29,male,white,60000,TRUE,Masters,TRUE,3,0,West,not employed,FALSE,metropolitan,employed - at work,TRUE,51
20120101121117,2012,25,female,black,60000,TRUE,Some college,TRUE,1,2,West,employed,FALSE,metropolitan,employed - at work,TRUE,52
20120101121124,2012,72,female,white,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,53
20120101121130,2012,55,male,white,75000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,54
20120101121145,2012,52,male,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,55
20120101121169,2012,39,male,white,30000,TRUE,Did not graduate from HS,TRUE,2,10,West,not employed,FALSE,metropolitan,employed - at work,TRUE,56
20120101121180,2012,62,male,white,40000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,57
20120101121213,2012,30,male,white,50000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,employed - at work,TRUE,58
20120101121226,2012,34,male,asian,75000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,59
20120101121232,2012,74,male,white,35000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,60
20120101121254,2012,53,female,white,100000,FALSE,Masters,TRUE,1,16,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,61
20120101121264,2012,37,female,white,75000,TRUE,Masters,TRUE,3,1,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,62
20120101121277,2012,51,male,white,100000,TRUE,Bachelors,TRUE,2,17,South,not employed,FALSE,metropolitan,employed - at work,TRUE,63
20120101121324,2012,74,male,white,40000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,64
20120101121330,2012,73,male,white,100000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force,TRUE,65
20120101121351,2012,62,female,white,35000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,66
20120101121356,2012,38,male,white,60000,TRUE,HS,TRUE,3,7,West,employed,FALSE,metropolitan,employed - at work,TRUE,67
20120101121364,2012,75,female,white,15000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,68
20120101121377,2012,27,male,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,unemployed - looking,TRUE,69
20120101121408,2012,74,male,white,75000,TRUE,Masters,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force,TRUE,70
20120101121421,2012,64,male,black,35000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,71
20120101121441,2012,17,male,white,100000,FALSE,Did not graduate from HS,TRUE,1,17,Midwest,"NA",TRUE,metropolitan,not in labor force,TRUE,72
20120101121445,2012,63,male,white,35000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,73
20120101121483,2012,85,female,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,74
20120101121524,2012,85,female,white,10000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,not in labor force,TRUE,75
20120101121540,2012,68,male,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force,TRUE,76
20120101121622,2012,71,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,77
20120101121657,2012,53,male,white,150000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,78
20120101121682,2012,77,male,white,20000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,79
20120101121734,2012,60,female,white,25000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force,TRUE,80
20120101121741,2012,75,female,white,40000,FALSE,HS,TRUE,2,3,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,81
20120101121758,2012,27,female,white,60000,TRUE,Some college,TRUE,1,1,South,employed,FALSE,metropolitan,employed - at work,TRUE,82
20120101121774,2012,39,male,white,30000,TRUE,Some college,TRUE,2,4,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,83
20120101121783,2012,58,female,black,100000,TRUE,Masters,TRUE,1,11,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,84
20120101121800,2012,48,male,white,100000,TRUE,Bachelors,TRUE,2,12,West,employed,FALSE,metropolitan,employed - at work,TRUE,85
20120101121874,2012,44,male,black,30000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,86
