ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20060502060727,2006,60,male,white,20000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work
20060502060958,2006,20,male,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20060502061263,2006,41,female,black,10000,TRUE,Did not graduate from HS,TRUE,2,6,South,not employed,FALSE,metropolitan,employed - at work
20060502061442,2006,38,female,white,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20060503060121,2006,30,female,white,0,FALSE,Did not graduate from HS,TRUE,5,3,West,"NA",FALSE,metropolitan,unemployed - looking
20060503060514,2006,54,female,black,25000,FALSE,Bachelors,TRUE,1,3,South,"NA",FALSE,metropolitan,employed - at work
20060503060559,2006,42,male,white,20000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20060503060599,2006,16,male,white,12500,FALSE,Did not graduate from HS,TRUE,1,16,West,"NA",TRUE,metropolitan,not in labor force
20060503060675,2006,18,male,white,40000,FALSE,Did not graduate from HS,TRUE,2,12,West,"NA",TRUE,metropolitan,employed - at work
20060503060686,2006,44,male,white,100000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20060503060696,2006,63,female,white,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20060503060712,2006,69,male,white,50000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - absent
20060503060896,2006,51,female,white,75000,TRUE,HS,TRUE,1,10,South,employed,FALSE,metropolitan,not in labor force
20060503060968,2006,51,female,white,60000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20060503061061,2006,39,male,white,35000,TRUE,HS,TRUE,3,0,Midwest,employed,FALSE,non-metropolitan,employed - at work
20060503061085,2006,78,female,black,7500,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20060503061087,2006,43,male,black,40000,FALSE,HS,TRUE,1,12,Midwest,"NA",FALSE,metropolitan,not in labor force
20060503061238,2006,52,male,white,5000,TRUE,HS,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work
20060503061282,2006,16,male,white,75000,FALSE,Did not graduate from HS,TRUE,2,15,South,"NA",TRUE,metropolitan,employed - at work
20060503061376,2006,37,male,white,12500,TRUE,Some college,TRUE,2,9,Midwest,employed,FALSE,metropolitan,employed - at work
20060503061474,2006,20,male,white,75000,FALSE,Some college,TRUE,1,11,Midwest,"NA",TRUE,metropolitan,unemployed - looking
20060503061476,2006,19,female,white,100000,FALSE,HS,TRUE,1,15,Midwest,"NA",TRUE,metropolitan,not in labor force
