ID,pair_id,cluster,time
20050502050639,1,Cluster 1  | n =  1731,t1
20050502050888,2,Cluster 1  | n =  1731,t1
20050502051249,3,Cluster 1  | n =  1731,t1
20050502051378,4,Cluster 3  | n =  138,t1
20050502052477,5,Cluster 2  | n =  455,t1
20050503050008,6,Cluster 4  | n =  1111,t1
20050503050120,7,Cluster 1  | n =  1731,t1
20050503050500,8,Cluster 1  | n =  1731,t1
20050503050521,9,Cluster 1  | n =  1731,t1
20050503050587,10,Cluster 1  | n =  1731,t1
20050503050612,11,Cluster 1  | n =  1731,t1
20050503050658,12,Cluster 3  | n =  138,t1
20050503050671,13,Cluster 4  | n =  1111,t1
20050503050678,14,Cluster 1  | n =  1731,t1
20050503050698,15,Cluster 1  | n =  1731,t1
20050503050720,16,Cluster 4  | n =  1111,t1
20050503050767,17,Cluster 2  | n =  455,t1
20050503050792,18,Cluster 1  | n =  1731,t1
20050503050812,19,Cluster 1  | n =  1731,t1
20050503050849,20,Cluster 3  | n =  138,t1
20050503050897,21,Cluster 1  | n =  1731,t1
20050503050915,22,Cluster 4  | n =  1111,t1
20050503050946,23,Cluster 1  | n =  1731,t1
20050503051038,24,Cluster 4  | n =  1111,t1
20050503051056,25,Cluster 1  | n =  1731,t1
20050503051074,26,Cluster 1  | n =  1731,t1
20050503051113,27,Cluster 2  | n =  455,t1
20050503051116,28,Cluster 4  | n =  1111,t1
20050503051134,29,Cluster 1  | n =  1731,t1
20050503051142,30,Cluster 1  | n =  1731,t1
20050503051150,31,Cluster 1  | n =  1731,t1
20050503051174,32,Cluster 1  | n =  1731,t1
20050503051189,33,Cluster 4  | n =  1111,t1
20050503051199,34,Cluster 1  | n =  1731,t1
20050503051202,35,Cluster 1  | n =  1731,t1
20050503051239,36,Cluster 3  | n =  138,t1
20050503051245,37,Cluster 3  | n =  138,t1
20050503051312,38,Cluster 1  | n =  1731,t1
20050503051321,39,Cluster 4  | n =  1111,t1
20050503051454,40,Cluster 1  | n =  1731,t1
20050503051456,41,Cluster 1  | n =  1731,t1
20050503051459,42,Cluster 1  | n =  1731,t1
20050503051519,43,Cluster 2  | n =  455,t1
20050503051521,44,Cluster 1  | n =  1731,t1
20050503051538,45,Cluster 4  | n =  1111,t1
20050503051541,46,Cluster 4  | n =  1111,t1
20050503051574,47,Cluster 4  | n =  1111,t1
20050503051622,48,Cluster 1  | n =  1731,t1
20050503051643,49,Cluster 4  | n =  1111,t1
20050503051712,51,Cluster 4  | n =  1111,t1
20050503051776,52,Cluster 1  | n =  1731,t1
20050503051780,53,Cluster 4  | n =  1111,t1
20050503051832,54,Cluster 2  | n =  455,t1
20050503051835,55,Cluster 4  | n =  1111,t1
20050503051858,56,Cluster 3  | n =  138,t1
20050503051864,57,Cluster 1  | n =  1731,t1
20050503051875,59,Cluster 4  | n =  1111,t1
20050503051884,60,Cluster 1  | n =  1731,t1
20050503051915,61,Cluster 1  | n =  1731,t1
20050503051918,62,Cluster 3  | n =  138,t1
20050503051951,63,Cluster 4  | n =  1111,t1
20050503051965,64,Cluster 1  | n =  1731,t1
20050503052030,65,Cluster 1  | n =  1731,t1
20050503052033,66,Cluster 1  | n =  1731,t1
20050503052049,67,Cluster 1  | n =  1731,t1
20050503052059,68,Cluster 4  | n =  1111,t1
20050503052076,69,Cluster 1  | n =  1731,t1
20050503052161,70,Cluster 1  | n =  1731,t1
20050503052213,71,Cluster 1  | n =  1731,t1
20050503052218,72,Cluster 1  | n =  1731,t1
20050503052316,73,Cluster 1  | n =  1731,t1
20050503052327,74,Cluster 4  | n =  1111,t1
20050503052471,75,Cluster 1  | n =  1731,t1
20050503052485,76,Cluster 3  | n =  138,t1
20050503052486,77,Cluster 1  | n =  1731,t1
20050503052505,78,Cluster 4  | n =  1111,t1
20050503052508,79,Cluster 1  | n =  1731,t1
20050504050004,80,Cluster 4  | n =  1111,t1
20050504050011,81,Cluster 4  | n =  1111,t1
20050504050027,82,Cluster 1  | n =  1731,t1
20050504050030,83,Cluster 1  | n =  1731,t1
20050504050031,84,Cluster 1  | n =  1731,t1
20050504050076,85,Cluster 2  | n =  455,t1
20050504050086,86,Cluster 2  | n =  455,t1
20050504050109,88,Cluster 1  | n =  1731,t1
20050504050115,89,Cluster 4  | n =  1111,t1
20050504050502,90,Cluster 1  | n =  1731,t1
20050504050510,91,Cluster 1  | n =  1731,t1
20050504050513,92,Cluster 4  | n =  1111,t1
20050504050522,93,Cluster 1  | n =  1731,t1
20050504050524,94,Cluster 2  | n =  455,t1
20050504050525,95,Cluster 4  | n =  1111,t1
20050504050531,96,Cluster 1  | n =  1731,t1
20050504050535,97,Cluster 4  | n =  1111,t1
20050504050543,98,Cluster 2  | n =  455,t1
20050504050558,99,Cluster 1  | n =  1731,t1
20050504050560,100,Cluster 1  | n =  1731,t1
20050504050571,102,Cluster 3  | n =  138,t1
20050504050578,103,Cluster 4  | n =  1111,t1
20050504050595,104,Cluster 4  | n =  1111,t1
20050504050607,105,Cluster 4  | n =  1111,t1
20050504050611,106,Cluster 3  | n =  138,t1
20050504050612,107,Cluster 1  | n =  1731,t1
20050504050617,108,Cluster 2  | n =  455,t1
20050504050624,109,Cluster 2  | n =  455,t1
20050504050626,110,Cluster 1  | n =  1731,t1
20050504050630,111,Cluster 1  | n =  1731,t1
20050504050640,112,Cluster 1  | n =  1731,t1
20050504050641,113,Cluster 1  | n =  1731,t1
20050504050648,114,Cluster 4  | n =  1111,t1
20050504050649,115,Cluster 2  | n =  455,t1
20050504050652,116,Cluster 1  | n =  1731,t1
20050504050673,117,Cluster 4  | n =  1111,t1
20050504050685,118,Cluster 2  | n =  455,t1
20050504050695,119,Cluster 1  | n =  1731,t1
20050504050704,120,Cluster 1  | n =  1731,t1
20050504050709,121,Cluster 1  | n =  1731,t1
20050504050716,122,Cluster 1  | n =  1731,t1
20050504050719,123,Cluster 1  | n =  1731,t1
20050504050729,124,Cluster 1  | n =  1731,t1
20050504050730,125,Cluster 2  | n =  455,t1
20050504050745,126,Cluster 1  | n =  1731,t1
20050504050753,127,Cluster 4  | n =  1111,t1
20050504050755,128,Cluster 4  | n =  1111,t1
20050504050765,129,Cluster 1  | n =  1731,t1
20050504050767,130,Cluster 1  | n =  1731,t1
20050504050768,131,Cluster 4  | n =  1111,t1
20050504050794,132,Cluster 1  | n =  1731,t1
20050504050795,133,Cluster 2  | n =  455,t1
20050504050811,134,Cluster 1  | n =  1731,t1
20050504050814,135,Cluster 1  | n =  1731,t1
20050504050818,136,Cluster 4  | n =  1111,t1
20050504050825,137,Cluster 4  | n =  1111,t1
20050504050832,138,Cluster 1  | n =  1731,t1
20050504050834,139,Cluster 2  | n =  455,t1
20050504050843,140,Cluster 1  | n =  1731,t1
20050504050848,141,Cluster 1  | n =  1731,t1
20050504050861,142,Cluster 1  | n =  1731,t1
20050504050865,143,Cluster 1  | n =  1731,t1
20050504050867,144,Cluster 1  | n =  1731,t1
20050504050882,145,Cluster 1  | n =  1731,t1
