ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20160806161710,2016,44,male,white,100000,TRUE,Some college,TRUE,2,11,Northeast,employed,FALSE,metropolitan,FALSE,1
20161110161657,2016,20,female,white,100000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,FALSE,2
20160605160811,2016,62,male,black,25000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,FALSE,3
20160504161353,2016,43,male,white,75000,TRUE,Bachelors,TRUE,2,12,West,not employed,FALSE,metropolitan,FALSE,4
20161111161602,2016,49,female,white,50000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,5
20161212160714,2016,36,male,white,100000,TRUE,Some college,TRUE,2,5,West,not employed,FALSE,non-metropolitan,FALSE,6
20160808162136,2016,32,male,white,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,7
20160504162508,2016,40,female,black,75000,FALSE,Bachelors,TRUE,1,10,Midwest,"NA",FALSE,metropolitan,FALSE,8
20161210162037,2016,32,female,white,100000,FALSE,Some college,TRUE,1,2,West,"NA",TRUE,metropolitan,FALSE,9
20160908161624,2016,33,male,white,150000,TRUE,Masters,TRUE,2,1,Midwest,employed,FALSE,metropolitan,FALSE,10
20160706161018,2016,54,male,black,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,11
20160908161481,2016,44,male,white,100000,TRUE,Bachelors,TRUE,2,10,South,employed,FALSE,metropolitan,FALSE,12
20160706160616,2016,34,male,black,25000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,14
20160707162044,2016,63,female,black,25000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,FALSE,15
20161211160864,2016,33,female,black,40000,FALSE,Some college,TRUE,2,0,Midwest,"NA",FALSE,metropolitan,FALSE,16
