ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20130502130993,2013,80,female,white,150000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20130502132202,2013,21,female,white,0,FALSE,HS,TRUE,4,4,South,"NA",TRUE,non-metropolitan,not in labor force
20130502132457,2013,61,male,white,60000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20130503130047,2013,59,male,white,30000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20130503130641,2013,22,female,white,35000,TRUE,HS,TRUE,1,0,South,employed,TRUE,metropolitan,not in labor force
20130503130754,2013,49,female,black,150000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20130503130763,2013,57,female,white,60000,FALSE,HS,TRUE,1,8,West,"NA",FALSE,metropolitan,employed - at work
20130503130847,2013,39,female,white,60000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20130503130861,2013,52,male,white,15000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force
20130503130879,2013,43,male,white,10000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force
20130503130916,2013,59,male,white,60000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work
20130503131024,2013,48,male,white,100000,TRUE,Bachelors,TRUE,3,9,South,employed,FALSE,metropolitan,employed - at work
20130503131187,2013,41,female,white,25000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20130503131235,2013,52,female,black,0,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20130503131316,2013,65,female,white,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,not in labor force
20130503131340,2013,48,female,white,30000,TRUE,Did not graduate from HS,TRUE,2,4,South,employed,FALSE,metropolitan,unemployed - looking
20130503131457,2013,52,male,white,75000,TRUE,Bachelors,TRUE,2,11,South,employed,FALSE,metropolitan,unemployed - looking
20130503131501,2013,29,male,black,12500,TRUE,HS,TRUE,7,1,South,employed,FALSE,metropolitan,employed - at work
20130503131547,2013,51,male,black,20000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20130503131790,2013,18,male,white,150000,FALSE,Did not graduate from HS,TRUE,1,12,West,"NA",TRUE,metropolitan,employed - at work
20130503131824,2013,42,female,white,40000,FALSE,Some college,TRUE,1,11,Northeast,"NA",FALSE,metropolitan,employed - at work
20130503131862,2013,32,male,white,60000,TRUE,Bachelors,TRUE,2,2,South,employed,FALSE,non-metropolitan,employed - at work
20130503132055,2013,45,male,white,100000,TRUE,Bachelors,TRUE,1,5,Northeast,employed,FALSE,metropolitan,employed - at work
20130503132169,2013,47,female,white,100000,TRUE,Bachelors,TRUE,3,11,West,employed,TRUE,metropolitan,employed - at work
20130503132312,2013,54,female,white,50000,TRUE,Some college,TRUE,1,6,Midwest,employed,FALSE,metropolitan,employed - at work
20130503132319,2013,33,female,white,75000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20130503132523,2013,61,male,white,75000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20130504130011,2013,27,male,white,75000,FALSE,Masters,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work
20130504130041,2013,64,male,white,50000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20130504130055,2013,45,female,black,10000,FALSE,Some college,TRUE,1,14,West,"NA",FALSE,metropolitan,employed - at work
20130504130059,2013,52,female,black,7500,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20130504130068,2013,50,female,white,10000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20130504130082,2013,21,female,white,30000,FALSE,HS,TRUE,1,13,South,"NA",TRUE,metropolitan,employed - at work
20130504130083,2013,34,male,white,60000,TRUE,Some college,TRUE,2,6,South,employed,FALSE,metropolitan,employed - at work
20130504130132,2013,25,male,white,0,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20130504130136,2013,35,female,white,100000,TRUE,Masters,TRUE,2,2,South,employed,FALSE,metropolitan,not in labor force
20130504130501,2013,60,female,black,75000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20130504130507,2013,18,male,white,150000,FALSE,Did not graduate from HS,TRUE,1,13,Midwest,"NA",TRUE,metropolitan,unemployed - looking
20130504130511,2013,19,female,white,60000,FALSE,HS,TRUE,1,13,Midwest,"NA",TRUE,non-metropolitan,employed - at work
20130504130512,2013,40,male,white,75000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work
20130504130523,2013,56,male,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20130504130532,2013,53,male,white,30000,TRUE,HS,TRUE,2,6,Northeast,employed,FALSE,metropolitan,not in labor force
20130504130539,2013,62,female,white,150000,TRUE,Masters,TRUE,1,15,Midwest,employed,FALSE,metropolitan,employed - at work
20130504130541,2013,52,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20130504130567,2013,53,male,white,50000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20130504130575,2013,18,male,white,50000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,metropolitan,unemployed - looking
20130504130601,2013,57,male,white,10000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20130504130607,2013,33,female,other,35000,TRUE,HS,TRUE,3,4,South,employed,FALSE,metropolitan,not in labor force
20130504130611,2013,36,female,white,100000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20130504130632,2013,32,male,white,75000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20130504130664,2013,31,female,asian,100000,FALSE,HS,TRUE,1,13,Midwest,"NA",FALSE,metropolitan,employed - at work
20130504130680,2013,68,male,black,50000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force
20130504130763,2013,64,female,white,100000,TRUE,Some college,TRUE,2,6,Midwest,employed,FALSE,metropolitan,not in labor force
20130504130769,2013,50,male,white,100000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20130504130776,2013,23,female,black,30000,FALSE,HS,TRUE,1,2,Northeast,"NA",TRUE,metropolitan,not in labor force
20130504130790,2013,85,female,white,12500,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20130504130799,2013,49,female,white,40000,FALSE,Some college,TRUE,1,2,South,"NA",FALSE,metropolitan,employed - absent
20130504130802,2013,56,female,white,60000,TRUE,Some college,TRUE,1,0,Midwest,employed,FALSE,non-metropolitan,not in labor force
20130504130814,2013,31,female,other,50000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,unemployed - looking
20130504130826,2013,46,female,white,75000,TRUE,Some college,TRUE,1,16,South,employed,FALSE,non-metropolitan,employed - at work
20130504130846,2013,28,male,black,50000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,unemployed - looking
20130504130851,2013,41,female,white,30000,FALSE,HS,TRUE,2,17,South,"NA",FALSE,metropolitan,employed - at work
20130504130866,2013,70,female,white,20000,TRUE,HS,TRUE,2,10,Midwest,not employed,FALSE,non-metropolitan,not in labor force
20130504130882,2013,46,male,black,60000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work
20130504130898,2013,37,female,white,150000,TRUE,Some college,TRUE,2,8,Northeast,employed,FALSE,metropolitan,employed - at work
20130504130903,2013,58,male,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20130504130908,2013,57,male,black,10000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,unemployed - looking
20130504130937,2013,32,female,white,12500,TRUE,Did not graduate from HS,TRUE,2,9,West,employed,FALSE,metropolitan,not in labor force
20130504130963,2013,53,female,other,35000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work
