ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20140504142422,2014,58,female,white,100000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,FALSE,1
20140303141150,2014,58,female,white,50000,TRUE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,2
20141211141071,2014,50,female,black,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,FALSE,3
20140705140850,2014,70,male,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,4
20140808141879,2014,60,female,black,15000,FALSE,HS,TRUE,1,5,South,"NA",FALSE,non-metropolitan,FALSE,5
20140504140776,2014,38,male,asian,60000,TRUE,Bachelors,TRUE,1,3,Midwest,not employed,FALSE,metropolitan,FALSE,6
20140112131594,2014,39,female,white,75000,TRUE,Some college,TRUE,2,7,Midwest,employed,FALSE,non-metropolitan,FALSE,7
20140302140910,2014,70,male,white,75000,TRUE,Masters,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,FALSE,8
20140504141516,2014,48,male,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,9
20140404141704,2014,64,male,white,60000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,FALSE,10
20140403141714,2014,47,female,white,150000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan,FALSE,11
20141009141270,2014,19,female,white,60000,TRUE,HS,TRUE,1,10,South,"NA",TRUE,metropolitan,FALSE,12
20140807140935,2014,34,male,white,60000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,13
20141211142406,2014,52,male,white,100000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,FALSE,14
20140807140896,2014,51,female,other,60000,FALSE,HS,TRUE,1,14,West,"NA",FALSE,metropolitan,FALSE,15
20140504140960,2014,85,female,white,75000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,16
20140908141753,2014,36,female,white,10000,FALSE,Did not graduate from HS,TRUE,5,4,West,"NA",FALSE,metropolitan,FALSE,17
20140303141937,2014,49,female,white,20000,TRUE,Some college,TRUE,1,8,Northeast,not employed,FALSE,metropolitan,FALSE,18
20140605140807,2014,68,female,white,15000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,FALSE,19
20140111131054,2014,28,male,white,40000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,non-metropolitan,FALSE,20
20140112131788,2014,71,male,white,30000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,FALSE,21
20140504142266,2014,61,female,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,FALSE,22
20140302141335,2014,44,male,white,12500,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,FALSE,23
20140112131369,2014,45,female,asian,60000,FALSE,Bachelors,TRUE,3,8,South,"NA",FALSE,metropolitan,FALSE,24
20140605140594,2014,62,male,white,20000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,25
20140504141871,2014,72,male,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,FALSE,26
