ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20160101160045,2016,62,female,white,7500,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,1
20160101160116,2016,43,female,white,150000,TRUE,Bachelors,TRUE,3,5,Northeast,employed,FALSE,metropolitan,not in labor force,TRUE,2
20160101160550,2016,54,female,white,60000,TRUE,Masters,TRUE,2,5,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,3
20160101160569,2016,76,female,white,60000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,not in labor force,TRUE,4
20160101160648,2016,63,male,white,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,5
20160101160658,2016,25,female,white,40000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,6
20160101160674,2016,65,male,white,50000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force,TRUE,7
20160101160758,2016,52,male,white,100000,TRUE,Some college,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,TRUE,8
20160101160813,2016,46,male,white,150000,TRUE,Bachelors,TRUE,1,17,West,employed,FALSE,non-metropolitan,employed - at work,TRUE,9
20160101160828,2016,44,female,white,60000,TRUE,HS,TRUE,2,12,South,employed,FALSE,metropolitan,employed - at work,TRUE,10
20160101160835,2016,53,female,other,25000,FALSE,HS,TRUE,2,3,West,"NA",FALSE,metropolitan,employed - at work,TRUE,11
20160101160837,2016,46,female,white,150000,TRUE,Bachelors,TRUE,2,10,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,12
20160101160846,2016,29,female,white,35000,TRUE,Some college,TRUE,2,0,Midwest,employed,FALSE,non-metropolitan,unemployed - looking,TRUE,13
20160101160862,2016,35,female,asian,75000,TRUE,Bachelors,TRUE,1,5,West,employed,FALSE,metropolitan,employed - at work,TRUE,14
20160101160869,2016,45,male,white,75000,FALSE,Masters,TRUE,3,7,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,15
20160101160969,2016,75,female,white,50000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,16
20160101161013,2016,30,male,white,40000,FALSE,Some college,TRUE,1,7,West,"NA",FALSE,metropolitan,employed - at work,TRUE,17
20160101161086,2016,26,female,white,15000,TRUE,Bachelors,TRUE,1,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,18
20160101161107,2016,33,male,white,30000,TRUE,Some college,TRUE,2,8,West,employed,FALSE,metropolitan,employed - at work,TRUE,19
20160101161136,2016,40,male,white,75000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,20
20160101161157,2016,61,male,white,50000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,21
20160101161158,2016,80,male,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,22
20160101161187,2016,54,male,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,23
20160101161189,2016,46,female,white,75000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,24
20160101161190,2016,26,male,other,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,25
20160101161200,2016,70,female,white,30000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,26
20160101161245,2016,73,female,white,50000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,27
20160101161290,2016,34,male,white,30000,TRUE,Did not graduate from HS,TRUE,1,11,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,28
20160101161311,2016,48,female,white,60000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,29
20160101161324,2016,48,female,white,50000,TRUE,HS,TRUE,2,8,West,employed,FALSE,non-metropolitan,not in labor force,TRUE,30
20160101161367,2016,73,female,white,60000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,31
20160101161372,2016,51,female,white,5000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,unemployed - looking,TRUE,32
20160101161449,2016,69,female,white,60000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan,employed - at work,TRUE,33
20160101161462,2016,58,male,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,34
20160101161574,2016,66,female,black,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,35
20160101161687,2016,56,male,white,50000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,36
20160101161762,2016,29,female,white,35000,TRUE,Bachelors,TRUE,2,3,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,37
20160101161850,2016,33,female,white,150000,TRUE,Bachelors,TRUE,1,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,38
20160101161870,2016,37,female,white,60000,TRUE,Masters,TRUE,3,3,South,employed,FALSE,metropolitan,employed - at work,TRUE,39
20160101161883,2016,26,female,black,75000,TRUE,Some college,TRUE,1,0,Midwest,employed,FALSE,metropolitan,not in labor force,TRUE,40
20160101161903,2016,29,male,white,100000,TRUE,Some college,TRUE,1,2,South,employed,FALSE,metropolitan,employed - at work,TRUE,41
20160101161965,2016,53,male,white,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work,TRUE,42
20160101161971,2016,53,male,white,75000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,43
20160101162013,2016,52,female,black,30000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,44
20160101162031,2016,34,female,white,75000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work,TRUE,45
20160101162041,2016,50,male,white,100000,TRUE,Bachelors,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,TRUE,46
20160101162067,2016,63,female,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,47
20160101162086,2016,57,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,48
20160101162123,2016,17,male,white,40000,FALSE,Did not graduate from HS,TRUE,1,17,South,"NA",TRUE,metropolitan,not in labor force,TRUE,49
20160101162133,2016,36,female,white,30000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,50
20160101162164,2016,58,male,black,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,51
20160101162217,2016,41,female,black,150000,TRUE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work,TRUE,52
20160101162274,2016,24,male,white,5000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,53
20160101162275,2016,68,female,white,75000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force,TRUE,54
20160101162288,2016,34,female,white,20000,TRUE,HS,TRUE,2,3,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,55
20160101162350,2016,85,female,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,TRUE,56
20160101162469,2016,31,male,white,20000,TRUE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work,TRUE,57
20160101162528,2016,51,female,white,75000,TRUE,Some college,TRUE,1,13,West,employed,FALSE,metropolitan,not in labor force,TRUE,58
20160110151953,2016,75,male,white,10000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,59
20160111150030,2016,23,female,white,60000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,employed - at work,TRUE,60
20160111150034,2016,77,male,black,75000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force,TRUE,61
20160111150076,2016,36,female,white,10000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,62
20160111150131,2016,48,male,white,100000,TRUE,HS,TRUE,1,17,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,63
20160111150503,2016,40,female,white,75000,TRUE,Masters,TRUE,2,4,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,64
20160111150511,2016,44,male,white,100000,TRUE,Bachelors,TRUE,1,13,South,employed,FALSE,metropolitan,employed - at work,TRUE,65
20160111150530,2016,47,male,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,66
20160111150625,2016,80,male,white,100000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,67
20160111150651,2016,31,male,black,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work,TRUE,68
20160111150662,2016,61,female,black,25000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,69
20160111150766,2016,42,male,white,60000,TRUE,Bachelors,TRUE,2,13,West,employed,FALSE,non-metropolitan,employed - at work,TRUE,70
20160111150769,2016,47,female,white,150000,TRUE,Doctoral,TRUE,2,9,South,employed,FALSE,metropolitan,employed - at work,TRUE,71
20160111150770,2016,48,male,black,150000,FALSE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,72
20160111150844,2016,28,male,white,150000,TRUE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,73
20160111150887,2016,49,female,white,50000,FALSE,Bachelors,TRUE,1,11,South,"NA",FALSE,metropolitan,employed - at work,TRUE,74
20160111150909,2016,28,male,white,150000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,75
20160111150987,2016,28,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,77
20160111151072,2016,36,female,black,35000,FALSE,Some college,TRUE,2,4,South,"NA",FALSE,metropolitan,employed - at work,TRUE,78
20160111151153,2016,40,male,white,60000,TRUE,HS,TRUE,3,1,South,employed,TRUE,metropolitan,employed - at work,TRUE,79
20160111151181,2016,16,female,white,75000,TRUE,Did not graduate from HS,TRUE,1,16,Midwest,"NA",TRUE,metropolitan,employed - at work,TRUE,81
20160111151184,2016,58,male,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work,TRUE,82
20160111151213,2016,59,female,black,100000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work,TRUE,83
20160111151260,2016,54,female,white,100000,FALSE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,84
20160111151356,2016,61,female,white,100000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - absent,TRUE,85
20160111151369,2016,43,male,white,25000,TRUE,Bachelors,TRUE,4,5,South,employed,FALSE,metropolitan,employed - at work,TRUE,86
20160111151375,2016,16,male,white,40000,TRUE,Did not graduate from HS,TRUE,3,6,South,"NA",TRUE,metropolitan,employed - at work,TRUE,87
20160111151409,2016,46,female,white,7500,FALSE,Did not graduate from HS,TRUE,1,9,South,"NA",FALSE,metropolitan,employed - at work,TRUE,88
20160111151431,2016,18,female,black,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,metropolitan,unemployed - looking,TRUE,89
20160111151451,2016,68,female,white,25000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,90
20160111151495,2016,53,male,black,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,91
20160111151520,2016,25,female,white,100000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,92
20160111151567,2016,17,male,white,50000,TRUE,Did not graduate from HS,TRUE,2,10,South,"NA",TRUE,metropolitan,unemployed - looking,TRUE,93
20160111151601,2016,61,male,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,94
20160111151608,2016,15,female,white,75000,TRUE,Did not graduate from HS,TRUE,3,12,South,"NA",TRUE,metropolitan,not in labor force,TRUE,95
20160111151632,2016,29,female,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,96
20160111151676,2016,53,male,black,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,97
20160111151690,2016,57,female,white,50000,TRUE,HS,TRUE,1,16,South,employed,FALSE,metropolitan,employed - at work,TRUE,98
20160111151739,2016,64,female,white,50000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work,TRUE,99
20160111151783,2016,30,male,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,100
20160111151790,2016,72,male,white,40000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - at work,TRUE,101
20160111151797,2016,59,female,white,40000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,102
20160111151813,2016,46,female,white,100000,TRUE,Some college,TRUE,3,10,South,employed,FALSE,metropolitan,employed - absent,TRUE,103
20160111151814,2016,47,female,white,0,FALSE,Bachelors,TRUE,3,9,South,"NA",FALSE,metropolitan,employed - at work,TRUE,104
20160111151855,2016,50,female,white,15000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,105
20160111151887,2016,71,male,white,25000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,106
20160111151898,2016,49,male,white,60000,TRUE,Some college,TRUE,2,9,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,107
20160111151899,2016,50,male,white,75000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,108
