ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20101111100142,2010,39,female,black,60000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,FALSE,1
20100403102380,2010,25,female,black,20000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,2
20101110100644,2010,51,male,white,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,3
20100706101921,2010,62,female,white,50000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,FALSE,4
20100202101687,2010,54,female,white,50000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,5
20100201101966,2010,65,female,white,35000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,FALSE,6
20100112091598,2010,34,female,white,75000,TRUE,Some college,TRUE,3,2,Midwest,employed,FALSE,non-metropolitan,FALSE,7
20100302101926,2010,72,female,white,0,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,FALSE,8
20100302100768,2010,68,female,white,35000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,non-metropolitan,FALSE,9
20100706100502,2010,36,female,white,100000,TRUE,Bachelors,TRUE,2,1,Midwest,employed,FALSE,metropolitan,FALSE,10
20100807100675,2010,28,female,white,15000,FALSE,Some college,TRUE,2,1,Midwest,not employed,FALSE,metropolitan,FALSE,11
20100909101582,2010,85,male,white,50000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,FALSE,12
20100807101958,2010,44,male,white,100000,TRUE,Doctoral,TRUE,2,10,Northeast,not employed,FALSE,metropolitan,FALSE,13
20100302101031,2010,16,male,asian,75000,TRUE,Did not graduate from HS,TRUE,1,16,West,"NA",TRUE,metropolitan,FALSE,14
20100112091530,2010,32,female,white,60000,TRUE,HS,TRUE,2,9,Midwest,employed,FALSE,metropolitan,FALSE,15
20100404100959,2010,42,female,white,20000,TRUE,Bachelors,TRUE,4,0,West,"NA",FALSE,metropolitan,FALSE,16
20100706100782,2010,30,female,asian,50000,TRUE,Bachelors,TRUE,2,0,South,employed,FALSE,metropolitan,FALSE,17
20100303100861,2010,80,male,white,100000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,FALSE,18
