ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20050101050115,2005,31,male,white,30000,TRUE,Did not graduate from HS,TRUE,6,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20050101050146,2005,22,female,other,60000,TRUE,HS,TRUE,2,1,South,employed,FALSE,metropolitan,employed - at work
20050101050574,2005,40,male,black,25000,TRUE,Some college,TRUE,4,5,West,employed,FALSE,metropolitan,unemployed - looking
20050101050697,2005,30,female,white,15000,FALSE,Did not graduate from HS,TRUE,4,6,West,"NA",TRUE,metropolitan,employed - at work
20050101050880,2005,78,male,white,30000,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force
20050101050891,2005,57,female,black,60000,TRUE,Bachelors,TRUE,5,1,South,not employed,FALSE,metropolitan,employed - at work
20050101050927,2005,37,female,white,10000,TRUE,Some college,TRUE,1,3,South,employed,FALSE,metropolitan,not in labor force
20050101050934,2005,16,male,white,100000,FALSE,Did not graduate from HS,TRUE,2,7,South,"NA",TRUE,metropolitan,not in labor force
20050101050951,2005,68,female,white,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20050101051134,2005,69,male,white,100000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20050101051250,2005,15,male,white,50000,TRUE,Did not graduate from HS,TRUE,2,13,Midwest,not employed,TRUE,non-metropolitan,employed - at work
20050101051258,2005,19,female,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,employed - at work
20050101051323,2005,38,female,white,20000,TRUE,HS,TRUE,3,0,South,employed,FALSE,metropolitan,not in labor force
20050101051364,2005,56,male,asian,100000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20050101051482,2005,74,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20050101051614,2005,33,female,white,50000,TRUE,Bachelors,TRUE,4,3,Midwest,employed,FALSE,metropolitan,employed - at work
20050101051629,2005,30,female,white,60000,TRUE,HS,FALSE,0,0,West,employed,FALSE,non-metropolitan,employed - at work
20050101051673,2005,25,female,white,50000,TRUE,HS,TRUE,3,3,Northeast,employed,FALSE,metropolitan,employed - at work
20050101051783,2005,44,female,black,60000,FALSE,Bachelors,TRUE,1,13,Northeast,"NA",TRUE,metropolitan,employed - at work
20050101051807,2005,50,male,white,60000,TRUE,Masters,TRUE,3,7,Northeast,not employed,FALSE,metropolitan,employed - at work
20050101051851,2005,49,male,white,50000,TRUE,HS,TRUE,1,16,Northeast,employed,FALSE,metropolitan,employed - at work
20050101051860,2005,76,female,white,100000,TRUE,Doctoral,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force
20050101051929,2005,41,male,white,25000,TRUE,Some college,TRUE,1,3,Midwest,employed,FALSE,non-metropolitan,employed - at work
20050101052003,2005,75,female,white,40000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20050101052058,2005,20,female,white,0,TRUE,HS,TRUE,2,0,West,not employed,TRUE,metropolitan,not in labor force
20050101052183,2005,53,male,white,30000,TRUE,Bachelors,TRUE,1,16,South,employed,FALSE,metropolitan,employed - at work
20050101052216,2005,72,female,white,30000,TRUE,HS,FALSE,0,0,South,employed,FALSE,non-metropolitan,not in labor force
20050101052245,2005,35,female,white,100000,TRUE,Bachelors,TRUE,1,0,South,employed,FALSE,metropolitan,not in labor force
20050101052262,2005,39,female,white,40000,FALSE,Bachelors,TRUE,1,8,South,"NA",FALSE,metropolitan,employed - at work
20050101052316,2005,26,male,white,40000,TRUE,Some college,TRUE,3,3,South,employed,FALSE,metropolitan,employed - at work
20050101052378,2005,64,male,white,75000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20050110041259,2005,18,male,white,50000,FALSE,Did not graduate from HS,TRUE,1,11,South,"NA",TRUE,metropolitan,employed - at work
20050110041627,2005,44,female,asian,30000,FALSE,HS,TRUE,1,2,Northeast,"NA",FALSE,metropolitan,not in labor force
20050111040019,2005,29,female,other,60000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20050111040514,2005,49,male,white,75000,TRUE,Bachelors,TRUE,1,9,South,employed,FALSE,metropolitan,employed - at work
20050111040543,2005,49,female,black,40000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,non-metropolitan,not in labor force
20050111040675,2005,50,male,white,30000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20050111040782,2005,46,male,white,150000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20050111040800,2005,42,female,white,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20050111040996,2005,47,female,white,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20050111041043,2005,43,female,black,35000,FALSE,Masters,TRUE,1,17,South,"NA",TRUE,non-metropolitan,not in labor force
20050111041079,2005,46,female,white,12500,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work
20050111041257,2005,25,female,white,60000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20050111041270,2005,17,male,other,60000,FALSE,Did not graduate from HS,TRUE,1,17,South,"NA",TRUE,non-metropolitan,not in labor force
20050111041285,2005,23,female,white,25000,TRUE,HS,TRUE,1,4,South,not employed,FALSE,non-metropolitan,not in labor force
20050111041287,2005,16,female,white,60000,FALSE,Did not graduate from HS,TRUE,1,16,South,"NA",TRUE,non-metropolitan,not in labor force
20050111041375,2005,26,male,white,25000,TRUE,Did not graduate from HS,TRUE,2,0,Northeast,employed,FALSE,metropolitan,employed - at work
20050111041376,2005,53,male,white,60000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20050111041463,2005,32,male,other,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20050111041550,2005,43,female,black,7500,FALSE,Did not graduate from HS,TRUE,2,3,South,"NA",FALSE,non-metropolitan,unemployed - looking
20050111041659,2005,36,female,white,100000,TRUE,Some college,TRUE,4,10,Northeast,employed,FALSE,metropolitan,employed - at work
20050111041687,2005,28,female,white,7500,FALSE,HS,TRUE,2,1,West,"NA",FALSE,metropolitan,employed - at work
20050111041756,2005,65,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - absent
20050111041949,2005,31,female,black,25000,FALSE,HS,TRUE,2,1,Midwest,"NA",FALSE,metropolitan,employed - at work
20050111041984,2005,23,male,white,75000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - absent
20050111041993,2005,50,male,other,50000,TRUE,HS,TRUE,1,16,Midwest,not employed,FALSE,non-metropolitan,unemployed - looking
20050111042055,2005,46,male,white,50000,TRUE,HS,TRUE,3,3,West,not employed,FALSE,metropolitan,employed - at work
20050111042134,2005,55,male,white,100000,TRUE,Doctoral,TRUE,1,8,Northeast,not employed,FALSE,metropolitan,employed - at work
20050111042144,2005,33,female,black,25000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20050111042209,2005,15,female,black,30000,FALSE,Did not graduate from HS,TRUE,2,8,South,"NA",TRUE,metropolitan,not in labor force
20050111042264,2005,29,male,white,30000,TRUE,Did not graduate from HS,TRUE,1,0,South,employed,FALSE,non-metropolitan,employed - at work
20050111042265,2005,48,female,white,75000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work
20050111042321,2005,48,female,black,5000,FALSE,Some college,TRUE,1,3,South,"NA",FALSE,metropolitan,not in labor force
20050111042385,2005,43,female,white,50000,TRUE,Masters,TRUE,3,5,West,employed,FALSE,non-metropolitan,employed - at work
20050111042392,2005,15,male,white,50000,FALSE,Did not graduate from HS,TRUE,4,4,West,"NA",TRUE,metropolitan,not in labor force
20050111042460,2005,33,male,white,10000,FALSE,HS,TRUE,4,3,West,"NA",FALSE,non-metropolitan,employed - at work
20050111042524,2005,54,female,black,25000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20050111042535,2005,35,female,white,30000,TRUE,Some college,TRUE,3,0,Midwest,employed,FALSE,non-metropolitan,employed - at work
20050111042543,2005,35,female,white,75000,TRUE,Some college,TRUE,2,11,Midwest,employed,FALSE,metropolitan,employed - at work
20050112040002,2005,29,male,white,20000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20050112040009,2005,70,female,other,15000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force
20050112040038,2005,32,female,black,25000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20050112040065,2005,34,male,white,12500,TRUE,Did not graduate from HS,TRUE,3,1,Midwest,employed,FALSE,metropolitan,employed - at work
20050112040515,2005,31,male,white,150000,TRUE,Bachelors,TRUE,1,2,South,employed,FALSE,metropolitan,employed - at work
20050112040531,2005,41,male,white,50000,TRUE,HS,TRUE,1,5,South,employed,FALSE,non-metropolitan,employed - at work
20050112040542,2005,26,female,asian,25000,FALSE,HS,TRUE,1,11,West,"NA",FALSE,metropolitan,employed - at work
20050112040551,2005,58,female,white,0,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,unemployed - on layoff
20050112040555,2005,36,male,white,75000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20050112040560,2005,50,male,white,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20050112040602,2005,15,female,black,0,FALSE,Did not graduate from HS,TRUE,3,13,South,"NA",TRUE,metropolitan,not in labor force
20050112040612,2005,39,male,asian,40000,TRUE,Some college,TRUE,1,2,West,not employed,FALSE,metropolitan,employed - at work
20050112040614,2005,65,male,other,7500,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20050112040617,2005,34,male,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20050112040621,2005,58,female,white,100000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20050112040623,2005,64,male,white,75000,TRUE,HS,TRUE,2,3,West,employed,FALSE,metropolitan,employed - at work
20050112040631,2005,85,male,other,10000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,not in labor force
20050112040642,2005,52,female,white,40000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20050112040657,2005,44,female,asian,100000,TRUE,Doctoral,TRUE,1,9,West,employed,FALSE,metropolitan,employed - at work
20050112040658,2005,33,male,asian,75000,TRUE,Bachelors,TRUE,1,1,West,not employed,FALSE,metropolitan,employed - at work
