ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20110502110683,2011,17,male,asian,15000,FALSE,Did not graduate from HS,TRUE,1,17,South,"NA",TRUE,non-metropolitan,not in labor force,TRUE,1
20110502110880,2011,35,female,white,0,FALSE,Some college,TRUE,4,6,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,2
20110502111780,2011,40,female,black,30000,FALSE,Some college,TRUE,2,11,Northeast,"NA",TRUE,metropolitan,employed - at work,TRUE,3
20110502111831,2011,21,male,white,75000,FALSE,Some college,TRUE,1,15,Northeast,"NA",TRUE,metropolitan,not in labor force,TRUE,4
20110502111889,2011,61,male,white,5000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,unemployed - looking,TRUE,5
20110502112024,2011,37,female,white,0,TRUE,Did not graduate from HS,TRUE,3,9,West,employed,FALSE,metropolitan,employed - at work,TRUE,6
20110502112236,2011,58,male,black,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,7
20110502112496,2011,38,female,asian,35000,TRUE,Some college,TRUE,1,6,West,employed,FALSE,metropolitan,employed - at work,TRUE,8
20110503110055,2011,22,male,white,35000,FALSE,Did not graduate from HS,TRUE,2,2,Northeast,"NA",TRUE,non-metropolitan,unemployed - looking,TRUE,9
20110503110064,2011,62,female,white,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,10
20110503110111,2011,76,female,black,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,11
20110503110543,2011,45,female,white,75000,TRUE,HS,TRUE,2,12,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,12
20110503110598,2011,68,female,black,35000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work,TRUE,13
20110503110647,2011,41,female,white,150000,TRUE,Bachelors,TRUE,1,11,South,employed,FALSE,metropolitan,employed - at work,TRUE,14
20110503110648,2011,63,male,white,75000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,15
20110503110662,2011,43,female,white,75000,TRUE,HS,FALSE,0,0,South,employed,FALSE,non-metropolitan,not in labor force,TRUE,16
20110503110664,2011,70,female,white,150000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,non-metropolitan,not in labor force,TRUE,17
20110503110674,2011,47,male,white,100000,TRUE,Doctoral,TRUE,2,11,South,not employed,FALSE,metropolitan,employed - at work,TRUE,18
20110503110717,2011,80,female,white,50000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,19
20110503110762,2011,69,male,white,50000,TRUE,HS,TRUE,1,16,West,not employed,FALSE,metropolitan,not in labor force,TRUE,20
20110503110796,2011,21,female,black,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work,TRUE,21
20110503110809,2011,56,female,white,40000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,22
20110503110896,2011,39,female,white,100000,TRUE,HS,TRUE,4,1,West,employed,FALSE,metropolitan,employed - at work,TRUE,23
20110503110910,2011,47,female,black,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,24
20110503110957,2011,45,female,black,150000,TRUE,Bachelors,TRUE,2,11,South,employed,FALSE,metropolitan,employed - at work,TRUE,25
20110503110976,2011,80,female,white,75000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,26
20110503110979,2011,16,female,white,75000,FALSE,Did not graduate from HS,TRUE,1,16,Midwest,"NA",TRUE,metropolitan,not in labor force,TRUE,27
20110503111010,2011,35,female,white,30000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,28
20110503111033,2011,41,female,black,10000,FALSE,Bachelors,TRUE,2,5,South,"NA",FALSE,metropolitan,employed - at work,TRUE,29
20110503111042,2011,64,female,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,30
20110503111077,2011,37,male,white,50000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,31
20110503111082,2011,38,female,white,40000,TRUE,Some college,TRUE,1,7,South,employed,FALSE,metropolitan,employed - at work,TRUE,32
20110503111118,2011,16,female,white,150000,FALSE,Did not graduate from HS,TRUE,2,14,South,"NA",TRUE,metropolitan,employed - at work,TRUE,33
20110503111152,2011,47,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,34
20110503111192,2011,39,male,black,35000,FALSE,Did not graduate from HS,TRUE,2,10,Midwest,"NA",TRUE,metropolitan,employed - at work,TRUE,35
20110503111268,2011,59,male,white,10000,TRUE,Did not graduate from HS,TRUE,1,15,South,employed,FALSE,metropolitan,not in labor force,TRUE,36
20110503111303,2011,47,male,white,100000,TRUE,Some college,TRUE,1,7,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,37
20110503111324,2011,31,female,white,20000,TRUE,Did not graduate from HS,TRUE,3,2,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,38
