ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20120503120051,2012,35,female,white,5000,TRUE,HS,TRUE,3,5,Midwest,employed,FALSE,metropolitan,employed - at work
20120503120552,2012,45,male,white,50000,TRUE,Masters,TRUE,4,2,West,employed,FALSE,non-metropolitan,employed - at work
20120503120640,2012,67,male,white,20000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20120503120656,2012,56,female,black,75000,FALSE,Bachelors,TRUE,1,17,South,"NA",FALSE,metropolitan,not in labor force
20120503120700,2012,16,female,white,60000,FALSE,Did not graduate from HS,TRUE,3,1,South,"NA",TRUE,metropolitan,unemployed - looking
20120503120810,2012,27,female,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,West,not employed,TRUE,metropolitan,employed - at work
20120503120912,2012,46,male,white,12500,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work
20120503120929,2012,30,male,other,60000,FALSE,Some college,TRUE,2,2,West,"NA",TRUE,metropolitan,employed - at work
20120503120974,2012,48,female,white,10000,TRUE,Some college,TRUE,2,12,Midwest,employed,FALSE,metropolitan,employed - at work
20120503121046,2012,17,male,white,100000,FALSE,Did not graduate from HS,TRUE,2,12,South,"NA",TRUE,metropolitan,not in labor force
20120503121088,2012,45,male,white,75000,TRUE,HS,TRUE,2,6,Northeast,employed,FALSE,non-metropolitan,employed - at work
20120503121121,2012,35,female,white,12500,TRUE,Did not graduate from HS,TRUE,1,1,West,employed,FALSE,metropolitan,not in labor force
20120503121188,2012,79,female,white,15000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force
20120503121295,2012,37,female,white,35000,TRUE,HS,TRUE,2,10,South,employed,FALSE,metropolitan,employed - at work
20120503121305,2012,56,female,white,0,TRUE,Did not graduate from HS,TRUE,1,12,Midwest,not employed,FALSE,non-metropolitan,not in labor force
20120503121310,2012,55,female,white,60000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20120503121376,2012,76,male,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20120503121511,2012,69,male,black,75000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20120503121663,2012,32,female,white,25000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20120503121706,2012,34,male,white,15000,TRUE,HS,TRUE,5,2,Midwest,not employed,FALSE,non-metropolitan,employed - at work
20120503121730,2012,22,female,white,100000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work
20120503121779,2012,30,male,white,50000,FALSE,Did not graduate from HS,TRUE,1,4,Midwest,"NA",TRUE,metropolitan,employed - at work
