ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20120101120068,2012,65,female,black,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20120101120097,2012,46,male,black,7500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20120101120106,2012,34,male,black,0,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,unemployed - looking,TRUE,NA
20120101120135,2012,40,male,white,75000,TRUE,Bachelors,TRUE,2,1,West,employed,FALSE,metropolitan,not in labor force,TRUE,NA
20120101120147,2012,53,male,white,50000,FALSE,HS,TRUE,1,17,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20120101120154,2012,54,male,white,7500,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20120101120156,2012,24,male,black,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20120101120187,2012,32,female,white,7500,TRUE,Some college,TRUE,1,15,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20120101120506,2012,29,female,white,10000,FALSE,Did not graduate from HS,TRUE,2,2,Northeast,"NA",FALSE,non-metropolitan,employed - at work,TRUE,NA
20120101120508,2012,39,male,asian,150000,TRUE,Masters,TRUE,2,7,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20120101120513,2012,78,female,white,60000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20120101120547,2012,78,male,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20120101120601,2012,49,female,white,150000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20120101120604,2012,18,female,white,12500,FALSE,Some college,TRUE,5,4,South,"NA",TRUE,metropolitan,unemployed - looking,TRUE,NA
20120101120621,2012,76,male,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20120101120638,2012,67,female,white,12500,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20120101120640,2012,63,male,white,100000,TRUE,Doctoral,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20120101120664,2012,36,male,white,100000,TRUE,Some college,TRUE,1,9,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20120101120674,2012,58,female,white,50000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20120101120719,2012,36,male,white,75000,TRUE,HS,TRUE,2,5,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20120101120757,2012,29,male,white,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,NA
