ID,pair_id,cluster,time
20150101150018,1,Cluster 6  | n =  602,t1
20150101150053,2,Cluster 3  | n =  812,t1
20150101150071,3,Cluster 6  | n =  602,t1
20150101150146,4,Cluster 5  | n =  1070,t1
20150101150500,5,Cluster 5  | n =  1070,t1
20150101150523,6,Cluster 2  | n =  2410,t1
20150101150539,7,Cluster 2  | n =  2410,t1
20150101150607,8,Cluster 3  | n =  812,t1
20150101150641,9,Cluster 2  | n =  2410,t1
20150101150701,10,Cluster 5  | n =  1070,t1
20150101150748,11,Cluster 6  | n =  602,t1
20150101150756,12,Cluster 5  | n =  1070,t1
20150101150787,13,Cluster 6  | n =  602,t1
20150101150794,14,Cluster 4  | n =  184,t1
20150101150798,15,Cluster 2  | n =  2410,t1
20150101150812,16,Cluster 5  | n =  1070,t1
20150101150850,17,Cluster 3  | n =  812,t1
20150101150852,18,Cluster 5  | n =  1070,t1
20150101150854,19,Cluster 3  | n =  812,t1
20150101150888,21,Cluster 2  | n =  2410,t1
20150101150934,22,Cluster 2  | n =  2410,t1
20150101150949,23,Cluster 2  | n =  2410,t1
20150101150958,24,Cluster 3  | n =  812,t1
20150101151002,25,Cluster 2  | n =  2410,t1
20150101151007,26,Cluster 2  | n =  2410,t1
20150101151018,27,Cluster 2  | n =  2410,t1
20150101151026,28,Cluster 2  | n =  2410,t1
20150101151051,29,Cluster 2  | n =  2410,t1
20150101151079,30,Cluster 6  | n =  602,t1
20150101151093,31,Cluster 3  | n =  812,t1
20150101151115,32,Cluster 6  | n =  602,t1
20150101151125,33,Cluster 3  | n =  812,t1
20150101151131,34,Cluster 5  | n =  1070,t1
20150101151170,35,Cluster 3  | n =  812,t1
20150101151178,36,Cluster 3  | n =  812,t1
20150101151189,37,Cluster 5  | n =  1070,t1
20150101151244,38,Cluster 2  | n =  2410,t1
20150101151291,39,Cluster 3  | n =  812,t1
20150101151321,40,Cluster 5  | n =  1070,t1
20150101151362,41,Cluster 6  | n =  602,t1
20150101151446,42,Cluster 3  | n =  812,t1
20150101151498,43,Cluster 5  | n =  1070,t1
20150101151510,44,Cluster 3  | n =  812,t1
20150101151539,45,Cluster 2  | n =  2410,t1
20150101151568,46,Cluster 2  | n =  2410,t1
20150101151580,47,Cluster 2  | n =  2410,t1
20150101151585,48,Cluster 5  | n =  1070,t1
20150101151626,49,Cluster 3  | n =  812,t1
20150101151659,50,Cluster 2  | n =  2410,t1
20150101151666,51,Cluster 2  | n =  2410,t1
20150101151736,52,Cluster 2  | n =  2410,t1
20150101151772,53,Cluster 5  | n =  1070,t1
20150101151775,54,Cluster 5  | n =  1070,t1
20150101151874,55,Cluster 2  | n =  2410,t1
20150101151940,56,Cluster 3  | n =  812,t1
20150101151949,57,Cluster 5  | n =  1070,t1
20150101151980,58,Cluster 3  | n =  812,t1
20150101151986,59,Cluster 2  | n =  2410,t1
20150101152004,60,Cluster 2  | n =  2410,t1
20150101152052,61,Cluster 2  | n =  2410,t1
20150101152068,62,Cluster 2  | n =  2410,t1
20150101152098,63,Cluster 5  | n =  1070,t1
20150101152127,64,Cluster 2  | n =  2410,t1
20150101152132,65,Cluster 6  | n =  602,t1
20150101152135,66,Cluster 2  | n =  2410,t1
20150101152213,67,Cluster 3  | n =  812,t1
20150101152246,68,Cluster 2  | n =  2410,t1
20150101152306,69,Cluster 2  | n =  2410,t1
20150101152321,70,Cluster 2  | n =  2410,t1
20150101152322,71,Cluster 3  | n =  812,t1
20150101152354,72,Cluster 2  | n =  2410,t1
20150101152392,73,Cluster 5  | n =  1070,t1
20150101152398,74,Cluster 4  | n =  184,t1
20150110140726,75,Cluster 2  | n =  2410,t1
20150110140891,76,Cluster 2  | n =  2410,t1
20150110141403,77,Cluster 2  | n =  2410,t1
20150110141496,78,Cluster 2  | n =  2410,t1
20150111140017,79,Cluster 2  | n =  2410,t1
20150111140057,80,Cluster 2  | n =  2410,t1
20150111140146,81,Cluster 2  | n =  2410,t1
20150111140509,82,Cluster 2  | n =  2410,t1
20150111140533,83,Cluster 6  | n =  602,t1
20150111140585,84,Cluster 2  | n =  2410,t1
20150111140617,85,Cluster 5  | n =  1070,t1
20150111140626,86,Cluster 2  | n =  2410,t1
20150111140645,87,Cluster 3  | n =  812,t1
20150111140650,88,Cluster 2  | n =  2410,t1
20150111140681,89,Cluster 2  | n =  2410,t1
20150111140717,90,Cluster 5  | n =  1070,t1
20150111140757,91,Cluster 3  | n =  812,t1
20150111140772,92,Cluster 6  | n =  602,t1
20150111140780,93,Cluster 2  | n =  2410,t1
20150111140782,94,Cluster 2  | n =  2410,t1
20150111140811,95,Cluster 2  | n =  2410,t1
20150111140819,96,Cluster 3  | n =  812,t1
20150111140827,97,Cluster 5  | n =  1070,t1
20150111140858,98,Cluster 2  | n =  2410,t1
20150111140881,99,Cluster 2  | n =  2410,t1
20150111140887,100,Cluster 2  | n =  2410,t1
20150111140962,101,Cluster 5  | n =  1070,t1
20150111140988,102,Cluster 2  | n =  2410,t1
20150111140989,103,Cluster 3  | n =  812,t1
20150111141011,104,Cluster 2  | n =  2410,t1
20150111141054,105,Cluster 5  | n =  1070,t1
20150111141062,106,Cluster 3  | n =  812,t1
20150111141138,107,Cluster 2  | n =  2410,t1
20150111141250,108,Cluster 5  | n =  1070,t1
20150111141260,109,Cluster 2  | n =  2410,t1
20150111141283,110,Cluster 2  | n =  2410,t1
20150111141293,111,Cluster 5  | n =  1070,t1
20150111141306,112,Cluster 4  | n =  184,t1
20150111141311,113,Cluster 3  | n =  812,t1
20150111141315,114,Cluster 5  | n =  1070,t1
20150111141365,115,Cluster 2  | n =  2410,t1
20150111141399,116,Cluster 5  | n =  1070,t1
20150111141428,117,Cluster 5  | n =  1070,t1
20150111141447,118,Cluster 2  | n =  2410,t1
20150111141493,119,Cluster 3  | n =  812,t1
20150111141501,120,Cluster 2  | n =  2410,t1
20150111141508,121,Cluster 3  | n =  812,t1
20150111141527,122,Cluster 6  | n =  602,t1
20150111141553,123,Cluster 2  | n =  2410,t1
20150111141617,124,Cluster 4  | n =  184,t1
20150111141627,125,Cluster 2  | n =  2410,t1
20150111141628,126,Cluster 2  | n =  2410,t1
20150111141633,127,Cluster 3  | n =  812,t1
20150111141720,128,Cluster 3  | n =  812,t1
20150111141726,129,Cluster 5  | n =  1070,t1
20150111141747,130,Cluster 5  | n =  1070,t1
20150111141754,131,Cluster 5  | n =  1070,t1
20150111141759,132,Cluster 2  | n =  2410,t1
20150111141790,133,Cluster 2  | n =  2410,t1
20150111141801,134,Cluster 5  | n =  1070,t1
20150111141878,135,Cluster 2  | n =  2410,t1
20150111141916,136,Cluster 2  | n =  2410,t1
20150111141969,137,Cluster 3  | n =  812,t1
20150111142007,138,Cluster 6  | n =  602,t1
20150111142019,139,Cluster 1  | n =  62,t1
20150111142021,140,Cluster 2  | n =  2410,t1
20150111142059,141,Cluster 2  | n =  2410,t1
20150111142169,142,Cluster 2  | n =  2410,t1
20150111142184,143,Cluster 2  | n =  2410,t1
20150111142216,144,Cluster 3  | n =  812,t1
20150111142262,145,Cluster 5  | n =  1070,t1
20150111142276,146,Cluster 3  | n =  812,t1
20150111142283,147,Cluster 2  | n =  2410,t1
20150111142293,148,Cluster 5  | n =  1070,t1
20150111142341,149,Cluster 5  | n =  1070,t1
20150111142380,150,Cluster 5  | n =  1070,t1
20150111142387,151,Cluster 3  | n =  812,t1
20150111142403,152,Cluster 2  | n =  2410,t1
20150111142419,153,Cluster 3  | n =  812,t1
20150111142424,154,Cluster 2  | n =  2410,t1
20150111142448,155,Cluster 2  | n =  2410,t1
20150111142449,156,Cluster 6  | n =  602,t1
20150111142455,157,Cluster 2  | n =  2410,t1
20150111142476,158,Cluster 3  | n =  812,t1
20150111142509,159,Cluster 2  | n =  2410,t1
20150112140002,160,Cluster 2  | n =  2410,t1
20150112140004,161,Cluster 6  | n =  602,t1
20150112140017,162,Cluster 2  | n =  2410,t1
20150112140026,163,Cluster 2  | n =  2410,t1
20150112140043,164,Cluster 2  | n =  2410,t1
20150112140047,165,Cluster 2  | n =  2410,t1
20150112140070,166,Cluster 2  | n =  2410,t1
20150112140077,167,Cluster 2  | n =  2410,t1
20150112140087,168,Cluster 2  | n =  2410,t1
20150112140089,169,Cluster 2  | n =  2410,t1
20150112140097,170,Cluster 2  | n =  2410,t1
20150112140100,171,Cluster 5  | n =  1070,t1
20150112140111,172,Cluster 3  | n =  812,t1
20150112140116,173,Cluster 3  | n =  812,t1
20150112140164,174,Cluster 2  | n =  2410,t1
20150112140172,175,Cluster 2  | n =  2410,t1
