ID,pair_id,cluster,time
20090502090678,1,Cluster 4  | n =  1194,t1
20090502090798,2,Cluster 1  | n =  1632,t1
20090502091348,3,Cluster 1  | n =  1632,t1
20090502091712,4,Cluster 2  | n =  433,t1
20090503090019,5,Cluster 1  | n =  1632,t1
20090503090063,6,Cluster 1  | n =  1632,t1
20090503090119,7,Cluster 3  | n =  134,t1
20090503090135,8,Cluster 4  | n =  1194,t1
20090503090501,9,Cluster 1  | n =  1632,t1
20090503090508,10,Cluster 3  | n =  134,t1
20090503090551,11,Cluster 2  | n =  433,t1
20090503090555,12,Cluster 4  | n =  1194,t1
20090503090572,13,Cluster 3  | n =  134,t1
20090503090686,14,Cluster 1  | n =  1632,t1
20090503090700,15,Cluster 1  | n =  1632,t1
20090503090848,16,Cluster 4  | n =  1194,t1
20090503090925,17,Cluster 4  | n =  1194,t1
20090503090943,18,Cluster 3  | n =  134,t1
20090503090997,19,Cluster 3  | n =  134,t1
20090503091058,20,Cluster 1  | n =  1632,t1
20090503091075,21,Cluster 4  | n =  1194,t1
20090503091173,22,Cluster 2  | n =  433,t1
20090503091267,23,Cluster 1  | n =  1632,t1
20090503091298,24,Cluster 1  | n =  1632,t1
20090503091314,25,Cluster 2  | n =  433,t1
20090503091331,26,Cluster 2  | n =  433,t1
20090503091536,27,Cluster 4  | n =  1194,t1
20090503091592,28,Cluster 1  | n =  1632,t1
20090503091611,29,Cluster 1  | n =  1632,t1
20090503091685,30,Cluster 1  | n =  1632,t1
20090503091696,31,Cluster 1  | n =  1632,t1
20090503091697,32,Cluster 3  | n =  134,t1
20090503091708,33,Cluster 1  | n =  1632,t1
20090503091728,34,Cluster 1  | n =  1632,t1
20090503091861,35,Cluster 4  | n =  1194,t1
20090503091908,36,Cluster 1  | n =  1632,t1
20090503091979,37,Cluster 1  | n =  1632,t1
20090503091991,38,Cluster 3  | n =  134,t1
20090503092207,39,Cluster 4  | n =  1194,t1
20090503092371,40,Cluster 1  | n =  1632,t1
20090503092381,41,Cluster 2  | n =  433,t1
20090503092411,42,Cluster 1  | n =  1632,t1
20090503092458,43,Cluster 1  | n =  1632,t1
20090504090001,44,Cluster 2  | n =  433,t1
20090504090053,45,Cluster 1  | n =  1632,t1
20090504090083,46,Cluster 4  | n =  1194,t1
20090504090107,47,Cluster 1  | n =  1632,t1
20090504090132,48,Cluster 4  | n =  1194,t1
20090504090138,49,Cluster 4  | n =  1194,t1
20090504090156,50,Cluster 4  | n =  1194,t1
20090504090162,51,Cluster 4  | n =  1194,t1
20090504090163,52,Cluster 4  | n =  1194,t1
20090504090176,53,Cluster 2  | n =  433,t1
20090504090178,54,Cluster 1  | n =  1632,t1
20090504090500,55,Cluster 4  | n =  1194,t1
20090504090511,56,Cluster 4  | n =  1194,t1
20090504090514,57,Cluster 1  | n =  1632,t1
20090504090515,58,Cluster 1  | n =  1632,t1
20090504090520,59,Cluster 4  | n =  1194,t1
20090504090524,60,Cluster 4  | n =  1194,t1
20090504090525,61,Cluster 4  | n =  1194,t1
20090504090526,62,Cluster 1  | n =  1632,t1
20090504090527,63,Cluster 1  | n =  1632,t1
20090504090531,64,Cluster 1  | n =  1632,t1
20090504090534,65,Cluster 3  | n =  134,t1
20090504090546,66,Cluster 4  | n =  1194,t1
20090504090552,67,Cluster 4  | n =  1194,t1
20090504090555,68,Cluster 3  | n =  134,t1
20090504090558,69,Cluster 4  | n =  1194,t1
20090504090563,70,Cluster 4  | n =  1194,t1
20090504090571,71,Cluster 1  | n =  1632,t1
20090504090573,72,Cluster 1  | n =  1632,t1
20090504090575,73,Cluster 4  | n =  1194,t1
20090504090586,74,Cluster 1  | n =  1632,t1
20090504090587,75,Cluster 1  | n =  1632,t1
20090504090592,76,Cluster 4  | n =  1194,t1
20090504090595,77,Cluster 4  | n =  1194,t1
20090504090604,78,Cluster 4  | n =  1194,t1
20090504090605,79,Cluster 1  | n =  1632,t1
20090504090609,80,Cluster 2  | n =  433,t1
20090504090620,81,Cluster 1  | n =  1632,t1
20090504090625,82,Cluster 4  | n =  1194,t1
20090504090627,83,Cluster 2  | n =  433,t1
20090504090634,84,Cluster 1  | n =  1632,t1
20090504090649,85,Cluster 1  | n =  1632,t1
20090504090658,86,Cluster 1  | n =  1632,t1
20090504090662,87,Cluster 1  | n =  1632,t1
20090504090669,88,Cluster 2  | n =  433,t1
20090504090681,89,Cluster 2  | n =  433,t1
20090504090683,90,Cluster 4  | n =  1194,t1
20090504090690,91,Cluster 1  | n =  1632,t1
20090504090692,92,Cluster 1  | n =  1632,t1
20090504090699,93,Cluster 4  | n =  1194,t1
20090504090709,94,Cluster 1  | n =  1632,t1
20090504090731,95,Cluster 4  | n =  1194,t1
20090504090736,96,Cluster 4  | n =  1194,t1
20090504090737,97,Cluster 4  | n =  1194,t1
20090504090748,98,Cluster 4  | n =  1194,t1
20090504090765,99,Cluster 1  | n =  1632,t1
20090504090767,100,Cluster 1  | n =  1632,t1
