ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20100502101591,2010,57,female,white,7500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20100503100597,2010,73,female,black,12500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20100503100679,2010,47,female,black,100000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20100503100759,2010,16,male,white,60000,FALSE,Did not graduate from HS,TRUE,2,15,West,"NA",TRUE,metropolitan,not in labor force
20100503100841,2010,70,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20100503100950,2010,17,male,white,60000,FALSE,Did not graduate from HS,TRUE,1,17,Midwest,"NA",TRUE,metropolitan,not in labor force
20100503101130,2010,79,female,white,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20100503101223,2010,32,male,white,50000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work
20100503101258,2010,56,female,white,25000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",TRUE,metropolitan,unemployed - looking
20100503101389,2010,33,male,white,75000,TRUE,HS,TRUE,1,8,Northeast,not employed,FALSE,metropolitan,employed - at work
20100503101394,2010,39,male,white,40000,FALSE,Did not graduate from HS,TRUE,1,8,South,"NA",TRUE,metropolitan,employed - at work
20100503101453,2010,27,male,white,10000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work
20100503101757,2010,29,female,white,150000,TRUE,Bachelors,TRUE,2,1,West,employed,FALSE,metropolitan,employed - at work
20100503101822,2010,51,male,white,150000,TRUE,Bachelors,TRUE,2,8,South,not employed,FALSE,metropolitan,employed - at work
20100503101883,2010,35,female,black,35000,TRUE,Some college,TRUE,1,15,South,not employed,FALSE,non-metropolitan,employed - at work
20100503102038,2010,38,female,white,60000,TRUE,Some college,TRUE,1,7,Midwest,employed,FALSE,metropolitan,employed - at work
20100503102130,2010,49,male,asian,150000,TRUE,Masters,TRUE,2,9,West,not employed,FALSE,metropolitan,employed - at work
20100503102381,2010,50,male,black,50000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20100503102389,2010,30,male,white,20000,TRUE,Some college,TRUE,3,0,Midwest,employed,FALSE,metropolitan,employed - at work
20100503102490,2010,43,male,black,100000,TRUE,Bachelors,TRUE,2,7,Northeast,employed,FALSE,metropolitan,employed - at work
20100504100042,2010,27,female,black,50000,FALSE,Did not graduate from HS,TRUE,2,7,Northeast,"NA",TRUE,metropolitan,employed - at work
20100504100063,2010,46,male,white,20000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20100504100070,2010,16,male,other,50000,FALSE,Did not graduate from HS,TRUE,4,11,South,"NA",TRUE,non-metropolitan,unemployed - looking
20100504100096,2010,80,female,other,15000,FALSE,Did not graduate from HS,TRUE,1,11,South,"NA",FALSE,metropolitan,not in labor force
20100504100110,2010,32,female,black,40000,FALSE,Bachelors,TRUE,2,1,Midwest,"NA",TRUE,metropolitan,not in labor force
20100504100119,2010,46,male,black,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20100504100140,2010,33,female,black,30000,FALSE,HS,TRUE,2,13,South,"NA",FALSE,non-metropolitan,employed - at work
20100504100157,2010,29,female,white,10000,TRUE,Some college,TRUE,5,2,South,not employed,FALSE,metropolitan,unemployed - looking
20100504100160,2010,35,female,white,100000,FALSE,HS,TRUE,2,13,Northeast,"NA",FALSE,metropolitan,employed - at work
20100504100512,2010,18,male,white,100000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work
20100504100515,2010,36,male,white,30000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - at work
20100504100525,2010,85,female,white,20000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force
20100504100526,2010,63,male,white,15000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20100504100540,2010,43,female,white,0,TRUE,HS,TRUE,1,7,South,not employed,FALSE,metropolitan,employed - at work
20100504100545,2010,76,male,white,100000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force
20100504100550,2010,35,male,white,150000,TRUE,Bachelors,TRUE,1,4,West,employed,FALSE,non-metropolitan,employed - at work
20100504100551,2010,63,male,black,25000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
