ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20190101190031,2019,25,female,white,75000,TRUE,Did not graduate from HS,TRUE,1,3,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,1
20190101190057,2019,20,female,white,35000,FALSE,Some college,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work,TRUE,2
20190101190107,2019,61,female,white,30000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,unemployed - looking,TRUE,3
20190101190565,2019,53,female,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,4
20190101190654,2019,74,male,white,100000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,5
20190101190703,2019,36,male,black,35000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,6
20190101190725,2019,67,female,black,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,7
20190101190757,2019,53,male,white,100000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,8
20190101190760,2019,77,female,white,35000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,TRUE,9
20190101190790,2019,52,male,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,10
20190101190802,2019,52,male,white,150000,TRUE,HS,TRUE,1,6,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,11
20190101190827,2019,74,male,white,40000,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,not employed,FALSE,non-metropolitan,not in labor force,TRUE,12
20190101190855,2019,76,male,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,13
20190101190877,2019,67,female,white,100000,TRUE,Some college,FALSE,0,0,South,employed,TRUE,non-metropolitan,not in labor force,TRUE,14
20190101190912,2019,68,male,white,100000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,15
20190101190950,2019,18,male,asian,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,metropolitan,not in labor force,TRUE,16
20190101190993,2019,74,female,white,75000,FALSE,Bachelors,TRUE,2,1,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,17
20190101191026,2019,68,female,white,75000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,18
20190101191042,2019,47,female,black,30000,FALSE,Some college,TRUE,2,3,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,19
20190101191192,2019,42,male,white,150000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,20
20190101191258,2019,57,female,black,60000,FALSE,HS,TRUE,2,6,South,"NA",FALSE,metropolitan,employed - at work,TRUE,21
20190101191314,2019,28,female,white,75000,FALSE,Some college,TRUE,1,7,West,"NA",FALSE,metropolitan,employed - at work,TRUE,22
20190101191420,2019,61,female,black,75000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,23
20190101191442,2019,41,female,asian,150000,TRUE,Bachelors,TRUE,1,8,South,employed,TRUE,metropolitan,employed - at work,TRUE,24
20190101191477,2019,54,female,black,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,25
20190101191547,2019,72,male,white,100000,TRUE,Masters,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,TRUE,26
20190101191632,2019,26,female,white,30000,FALSE,Some college,TRUE,2,5,South,"NA",TRUE,metropolitan,not in labor force,TRUE,27
20190101191681,2019,73,female,white,60000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force,TRUE,28
20190101191748,2019,42,female,white,30000,FALSE,Some college,TRUE,1,4,Northeast,"NA",TRUE,metropolitan,not in labor force,TRUE,29
20190101191878,2019,50,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan,not in labor force,TRUE,30
20190101191892,2019,44,female,white,100000,TRUE,Bachelors,TRUE,4,0,Midwest,employed,FALSE,metropolitan,not in labor force,TRUE,31
20190101191903,2019,85,female,white,60000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,32
20190101191934,2019,36,female,white,60000,TRUE,Bachelors,TRUE,1,10,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,33
20190101191955,2019,77,male,black,25000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,34
20190101192000,2019,78,male,white,60000,TRUE,Doctoral,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,35
20190101192011,2019,57,male,white,75000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,36
20190101192038,2019,49,female,white,100000,TRUE,HS,TRUE,1,14,West,employed,FALSE,non-metropolitan,not in labor force,TRUE,37
20190101192120,2019,32,female,black,25000,TRUE,Some college,TRUE,1,3,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,38
20190101192121,2019,29,male,other,10000,FALSE,Did not graduate from HS,TRUE,2,4,South,"NA",FALSE,metropolitan,employed - at work,TRUE,39
20190101192137,2019,28,female,white,30000,FALSE,Bachelors,TRUE,1,7,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,40
20190101192143,2019,78,female,white,35000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,41
