ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20141110140687,2014,45,female,white,150000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,unemployed - looking,FALSE,1
20141212141204,2014,52,female,white,40000,TRUE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,FALSE,2
20140908141702,2014,45,female,black,75000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,3
20140807141684,2014,70,male,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,FALSE,4
20140112130873,2014,59,female,black,20000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,5
20140605141796,2014,32,male,asian,60000,TRUE,Bachelors,TRUE,1,3,South,not employed,FALSE,metropolitan,employed - at work,FALSE,6
20141110142044,2014,41,female,white,75000,TRUE,Some college,TRUE,2,13,Midwest,employed,FALSE,non-metropolitan,employed - at work,FALSE,7
20140201141116,2014,65,male,white,100000,TRUE,Masters,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,FALSE,8
20140503141882,2014,44,male,white,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,9
20140504141299,2014,57,male,white,60000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - absent,FALSE,10
20141009142355,2014,51,female,white,100000,TRUE,Masters,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,11
20140402141997,2014,42,female,white,35000,FALSE,Some college,TRUE,1,10,Northeast,"NA",FALSE,metropolitan,unemployed - looking,FALSE,12
20140807141980,2014,26,male,white,50000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,FALSE,13
20141211142406,2014,52,male,white,100000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,FALSE,14
20140807142356,2014,57,female,other,35000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,not in labor force,FALSE,15
20140504142139,2014,78,female,white,25000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,16
20140806141840,2014,23,female,black,25000,TRUE,Some college,TRUE,2,0,Northeast,employed,FALSE,metropolitan,unemployed - looking,FALSE,17
20140303141937,2014,49,female,white,20000,TRUE,Some college,TRUE,1,8,Northeast,not employed,FALSE,metropolitan,employed - at work,FALSE,18
20140605140807,2014,68,female,white,15000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,FALSE,19
20140403141044,2014,47,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,FALSE,20
20140302140943,2014,71,male,white,25000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,21
20140504142266,2014,61,female,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,FALSE,22
20140302141335,2014,44,male,white,12500,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,FALSE,23
20140907141622,2014,34,female,asian,12500,TRUE,Some college,TRUE,3,8,Northeast,employed,FALSE,metropolitan,employed - at work,FALSE,24
20140908141332,2014,65,male,white,0,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,FALSE,25
20140504141871,2014,72,male,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,26
20141111140897,2014,72,female,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,27
20140807141607,2014,60,female,white,12500,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,28
20140807141159,2014,33,female,white,60000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,FALSE,29
20140705141679,2014,44,male,white,35000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,FALSE,30
20140706140766,2014,25,male,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,31
20140908141038,2014,16,male,white,75000,TRUE,Did not graduate from HS,TRUE,2,14,Midwest,"NA",TRUE,non-metropolitan,not in labor force,FALSE,32
20141009142063,2014,56,male,white,35000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,unemployed - looking,FALSE,33
20141009141039,2014,62,male,white,30000,FALSE,Some college,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,not in labor force,FALSE,34
20140201141970,2014,33,female,white,75000,TRUE,Bachelors,TRUE,2,1,Northeast,employed,FALSE,metropolitan,employed - at work,FALSE,35
20140504140888,2014,17,female,white,100000,TRUE,Did not graduate from HS,TRUE,2,13,Midwest,"NA",TRUE,metropolitan,employed - at work,FALSE,36
