ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20060101060014,2006,33,female,white,35000,FALSE,Some college,TRUE,2,13,West,"NA",FALSE,metropolitan,employed - at work
20060101060025,2006,32,male,white,0,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20060101060067,2006,16,female,white,35000,FALSE,Did not graduate from HS,TRUE,2,7,Northeast,"NA",TRUE,metropolitan,not in labor force
20060101060077,2006,23,male,white,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work
20060101060536,2006,52,male,other,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20060101060572,2006,85,female,white,15000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20060101060581,2006,68,female,white,0,FALSE,Did not graduate from HS,TRUE,2,14,South,"NA",FALSE,non-metropolitan,not in labor force
20060101060620,2006,35,male,white,75000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20060101060629,2006,57,female,white,30000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force
20060101060697,2006,47,female,white,150000,TRUE,Doctoral,TRUE,2,15,West,employed,FALSE,metropolitan,employed - at work
20060101060711,2006,69,male,white,75000,TRUE,Masters,FALSE,0,0,West,not employed,FALSE,non-metropolitan,not in labor force
20060101060713,2006,15,male,black,75000,FALSE,Did not graduate from HS,TRUE,2,14,West,"NA",TRUE,metropolitan,not in labor force
20060101060924,2006,80,female,white,7500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20060101060939,2006,33,female,white,30000,TRUE,Bachelors,TRUE,1,12,South,employed,FALSE,metropolitan,employed - at work
20060101061054,2006,64,female,white,40000,FALSE,HS,TRUE,2,14,South,"NA",FALSE,metropolitan,not in labor force
20060101061074,2006,78,male,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20060101061083,2006,85,female,white,15000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20060101061141,2006,62,male,white,15000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20060101061164,2006,38,male,white,40000,FALSE,Some college,TRUE,1,15,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20060101061189,2006,80,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force
20060101061226,2006,50,female,white,12500,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20060101061242,2006,47,female,white,150000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force
20060101061287,2006,46,male,white,60000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20060101061325,2006,80,male,white,35000,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force
20060101061352,2006,36,male,white,35000,TRUE,HS,TRUE,2,3,Midwest,not employed,TRUE,metropolitan,employed - at work
20060101061362,2006,36,male,white,60000,TRUE,Some college,TRUE,1,2,Midwest,employed,FALSE,metropolitan,unemployed - looking
20060101061443,2006,28,female,black,15000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan,not in labor force
20060101061486,2006,18,male,white,0,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20060101061555,2006,42,female,white,75000,TRUE,Bachelors,TRUE,2,7,Northeast,employed,FALSE,metropolitan,employed - at work
20060101061636,2006,16,male,white,25000,FALSE,Did not graduate from HS,TRUE,2,13,Northeast,"NA",TRUE,metropolitan,not in labor force
20060101061729,2006,35,female,white,40000,TRUE,HS,TRUE,2,14,Northeast,employed,FALSE,non-metropolitan,employed - at work
20060101061740,2006,33,female,asian,40000,TRUE,Bachelors,TRUE,2,3,Northeast,employed,FALSE,metropolitan,employed - at work
20060101061757,2006,46,female,white,12500,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20060101061868,2006,72,male,white,100000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work
20060101061927,2006,43,male,white,60000,TRUE,Bachelors,TRUE,2,6,Northeast,not employed,FALSE,non-metropolitan,unemployed - looking
20060101061931,2006,28,male,white,40000,TRUE,Masters,TRUE,1,1,Northeast,employed,FALSE,metropolitan,employed - at work
20060101061971,2006,16,male,white,35000,FALSE,Did not graduate from HS,TRUE,3,9,Northeast,"NA",TRUE,non-metropolitan,not in labor force
20060101061973,2006,37,male,white,0,FALSE,Some college,TRUE,1,14,Northeast,"NA",FALSE,metropolitan,not in labor force
20060101061988,2006,48,male,white,20000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20060101061999,2006,40,female,white,100000,TRUE,Some college,TRUE,1,4,Northeast,employed,FALSE,non-metropolitan,employed - at work
20060101062027,2006,47,male,white,100000,TRUE,Some college,TRUE,1,7,South,employed,FALSE,metropolitan,employed - at work
20060101062041,2006,67,female,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20060101062057,2006,35,female,white,75000,TRUE,Masters,TRUE,1,0,South,employed,FALSE,metropolitan,employed - absent
20060101062165,2006,36,female,white,100000,TRUE,HS,TRUE,3,9,South,employed,FALSE,metropolitan,employed - at work
20060101062213,2006,26,female,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
