ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20040502041305,2004,40,female,black,40000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040502041317,2004,23,male,black,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,metropolitan,TRUE,NA
20040503040626,2004,18,female,white,25000,FALSE,Did not graduate from HS,TRUE,2,9,West,"NA",TRUE,metropolitan,TRUE,NA
20040503040638,2004,32,male,white,25000,TRUE,HS,TRUE,3,5,West,employed,FALSE,metropolitan,TRUE,NA
20040503040651,2004,40,female,white,40000,FALSE,Some college,TRUE,1,6,West,"NA",FALSE,metropolitan,TRUE,NA
20040503040657,2004,41,female,white,20000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040503040696,2004,28,male,asian,60000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040503040801,2004,55,female,white,60000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040503040840,2004,16,female,white,30000,FALSE,Did not graduate from HS,TRUE,3,13,West,"NA",TRUE,non-metropolitan,TRUE,NA
20040503040877,2004,19,male,white,75000,FALSE,Some college,TRUE,1,16,Northeast,"NA",TRUE,metropolitan,TRUE,NA
20040503040996,2004,48,female,white,0,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,NA
20040503041045,2004,30,male,white,20000,TRUE,Did not graduate from HS,TRUE,2,5,South,not employed,FALSE,metropolitan,TRUE,NA
20040503041065,2004,66,male,white,50000,TRUE,Bachelors,TRUE,2,12,South,not employed,FALSE,metropolitan,TRUE,NA
20040503041100,2004,48,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,TRUE,NA
20040503041122,2004,22,male,black,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,TRUE,NA
20040503041124,2004,48,male,black,75000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503041127,2004,26,female,asian,40000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503041131,2004,45,female,black,75000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503041208,2004,66,female,white,12500,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,TRUE,NA
20040503041248,2004,35,male,white,60000,TRUE,Bachelors,TRUE,3,4,Midwest,employed,FALSE,non-metropolitan,TRUE,NA
20040503041254,2004,28,female,other,10000,FALSE,Some college,TRUE,2,9,Midwest,"NA",FALSE,metropolitan,TRUE,NA
20040503041346,2004,38,male,asian,20000,TRUE,Bachelors,TRUE,2,10,South,employed,FALSE,metropolitan,TRUE,NA
20040503041350,2004,38,female,white,100000,TRUE,Bachelors,TRUE,2,5,South,employed,FALSE,metropolitan,TRUE,NA
20040503041375,2004,30,female,white,60000,TRUE,Some college,TRUE,1,0,Northeast,employed,FALSE,metropolitan,TRUE,NA
20040503041378,2004,62,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040503041400,2004,30,female,white,75000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040503041416,2004,71,female,white,15000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,TRUE,NA
20040503041454,2004,20,male,other,150000,FALSE,Some college,TRUE,1,14,Midwest,"NA",TRUE,metropolitan,TRUE,NA
20040503041499,2004,41,male,white,75000,TRUE,Bachelors,TRUE,2,3,Midwest,not employed,FALSE,metropolitan,TRUE,NA
20040503041514,2004,38,male,white,75000,TRUE,Some college,TRUE,2,8,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503041519,2004,34,male,asian,60000,TRUE,Some college,TRUE,2,2,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503041538,2004,68,male,white,50000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,NA
20040503041543,2004,31,male,white,20000,TRUE,Some college,TRUE,3,6,Midwest,employed,FALSE,non-metropolitan,TRUE,NA
20040503041546,2004,55,male,white,40000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,NA
20040503041562,2004,33,female,white,60000,TRUE,Some college,TRUE,1,12,South,employed,FALSE,non-metropolitan,TRUE,NA
20040503041583,2004,35,male,white,150000,TRUE,Doctoral,TRUE,3,5,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503041598,2004,45,female,white,30000,FALSE,Some college,TRUE,2,12,West,"NA",FALSE,non-metropolitan,TRUE,NA
20040503041670,2004,22,male,asian,7500,FALSE,Some college,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,TRUE,NA
20040503041737,2004,31,female,white,25000,FALSE,Bachelors,TRUE,2,5,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040503041739,2004,48,female,white,50000,TRUE,HS,TRUE,1,12,Northeast,employed,FALSE,metropolitan,TRUE,NA
20040503041741,2004,37,male,white,100000,TRUE,HS,TRUE,2,11,Northeast,employed,FALSE,metropolitan,TRUE,NA
20040503041784,2004,28,male,white,60000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040503041788,2004,75,male,white,35000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040503041822,2004,44,male,white,150000,TRUE,Bachelors,TRUE,1,8,Northeast,employed,FALSE,metropolitan,TRUE,NA
20040503041830,2004,44,female,white,100000,TRUE,Bachelors,TRUE,2,1,Northeast,employed,FALSE,metropolitan,TRUE,NA
20040503041879,2004,58,female,black,5000,FALSE,Did not graduate from HS,TRUE,4,1,South,"NA",FALSE,metropolitan,TRUE,NA
20040503041936,2004,80,male,white,20000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,TRUE,NA
20040503041977,2004,19,female,white,50000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,TRUE,NA
20040503041987,2004,59,female,white,40000,TRUE,HS,TRUE,1,17,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503042018,2004,61,female,white,150000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040503042038,2004,70,female,white,25000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,NA
20040503042047,2004,47,female,white,20000,FALSE,Did not graduate from HS,TRUE,1,15,South,"NA",FALSE,metropolitan,TRUE,NA
20040503042060,2004,41,female,white,20000,TRUE,Did not graduate from HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040503042194,2004,48,male,black,25000,TRUE,HS,TRUE,1,9,South,not employed,FALSE,metropolitan,TRUE,NA
20040503042211,2004,35,male,black,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040503042370,2004,59,male,white,75000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,NA
20040503042384,2004,46,male,white,150000,TRUE,HS,TRUE,1,15,South,employed,FALSE,metropolitan,TRUE,NA
20040503042393,2004,21,female,white,10000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040503042493,2004,40,female,white,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,non-metropolitan,TRUE,NA
20040503042562,2004,42,male,white,60000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,TRUE,NA
20040504040009,2004,36,female,other,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040028,2004,27,female,white,5000,TRUE,HS,TRUE,3,0,South,employed,FALSE,metropolitan,TRUE,NA
20040504040033,2004,24,female,white,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504040061,2004,16,male,white,7500,FALSE,Did not graduate from HS,TRUE,2,12,South,"NA",TRUE,non-metropolitan,TRUE,NA
20040504040068,2004,32,female,white,0,FALSE,Did not graduate from HS,TRUE,3,6,Midwest,"NA",FALSE,metropolitan,TRUE,NA
20040504040069,2004,38,female,white,7500,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,NA
20040504040099,2004,52,female,white,30000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040504040105,2004,55,female,white,5000,FALSE,HS,TRUE,1,17,South,"NA",FALSE,metropolitan,TRUE,NA
20040504040536,2004,40,female,white,60000,TRUE,Some college,TRUE,2,5,South,employed,FALSE,metropolitan,TRUE,NA
20040504040540,2004,57,female,white,25000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,NA
20040504040555,2004,61,male,white,150000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040558,2004,47,female,black,40000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040562,2004,39,female,white,40000,TRUE,Some college,TRUE,4,6,West,employed,FALSE,metropolitan,TRUE,NA
20040504040570,2004,51,female,white,100000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040571,2004,63,male,white,60000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040595,2004,16,female,black,10000,FALSE,Did not graduate from HS,TRUE,1,16,South,"NA",TRUE,non-metropolitan,TRUE,NA
20040504040598,2004,67,female,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504040600,2004,40,female,white,40000,TRUE,Some college,TRUE,1,13,South,employed,FALSE,metropolitan,TRUE,NA
20040504040602,2004,44,female,asian,50000,TRUE,Some college,TRUE,1,13,West,not employed,FALSE,metropolitan,TRUE,NA
20040504040627,2004,66,female,white,35000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,TRUE,NA
20040504040666,2004,15,male,white,50000,FALSE,Did not graduate from HS,TRUE,1,15,West,"NA",TRUE,metropolitan,TRUE,NA
20040504040668,2004,15,female,white,50000,FALSE,Did not graduate from HS,TRUE,4,6,West,"NA",TRUE,metropolitan,TRUE,NA
20040504040670,2004,19,female,white,0,TRUE,HS,TRUE,1,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040671,2004,24,male,white,12500,TRUE,Did not graduate from HS,TRUE,1,1,West,not employed,FALSE,metropolitan,TRUE,NA
20040504040691,2004,34,male,white,75000,TRUE,Bachelors,TRUE,2,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040702,2004,26,female,white,30000,FALSE,Bachelors,FALSE,0,0,West,"NA",TRUE,metropolitan,TRUE,NA
20040504040714,2004,27,female,white,40000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040716,2004,23,female,white,25000,TRUE,Did not graduate from HS,TRUE,2,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040719,2004,32,male,white,100000,TRUE,Some college,TRUE,2,4,West,not employed,FALSE,metropolitan,TRUE,NA
20040504040732,2004,51,female,white,75000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040736,2004,69,male,white,50000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040760,2004,48,female,white,10000,FALSE,Did not graduate from HS,TRUE,1,13,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040770,2004,56,male,white,75000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,TRUE,NA
20040504040772,2004,51,male,white,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040773,2004,30,female,white,100000,FALSE,HS,FALSE,0,0,West,"NA",TRUE,metropolitan,TRUE,NA
20040504040774,2004,50,female,white,20000,TRUE,Some college,TRUE,1,10,West,employed,FALSE,metropolitan,TRUE,NA
20040504040780,2004,75,female,white,75000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040781,2004,65,female,asian,60000,TRUE,Some college,TRUE,1,12,West,not employed,FALSE,metropolitan,TRUE,NA
20040504040787,2004,42,female,white,150000,TRUE,Masters,TRUE,1,4,West,employed,FALSE,metropolitan,TRUE,NA
20040504040793,2004,30,female,white,15000,FALSE,HS,TRUE,2,8,West,"NA",TRUE,metropolitan,TRUE,NA
20040504040796,2004,38,female,white,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040808,2004,47,male,white,50000,TRUE,Bachelors,TRUE,2,14,West,not employed,FALSE,metropolitan,TRUE,NA
20040504040821,2004,79,female,other,10000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040825,2004,54,female,black,0,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040828,2004,15,female,white,50000,FALSE,Did not graduate from HS,TRUE,1,15,West,"NA",TRUE,metropolitan,TRUE,NA
20040504040832,2004,38,male,white,100000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,NA
20040504040838,2004,29,female,white,50000,TRUE,Some college,TRUE,2,2,West,employed,FALSE,metropolitan,TRUE,NA
20040504040844,2004,41,female,white,75000,TRUE,Some college,TRUE,3,13,West,employed,FALSE,metropolitan,TRUE,NA
20040504040846,2004,38,female,white,60000,TRUE,Bachelors,TRUE,3,5,West,employed,FALSE,metropolitan,TRUE,NA
20040504040855,2004,48,female,white,60000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,NA
20040504040866,2004,80,female,other,10000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,NA
20040504040880,2004,55,female,white,100000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,TRUE,NA
20040504040899,2004,70,female,white,0,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504040900,2004,73,male,white,12500,TRUE,Doctoral,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,NA
20040504040906,2004,38,female,white,75000,TRUE,Some college,TRUE,2,2,South,employed,FALSE,metropolitan,TRUE,NA
20040504040912,2004,36,male,white,75000,TRUE,Bachelors,TRUE,3,7,South,not employed,FALSE,metropolitan,TRUE,NA
20040504040926,2004,24,female,black,40000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,NA
20040504040928,2004,21,female,white,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504040931,2004,29,female,white,75000,TRUE,Masters,TRUE,1,0,South,employed,FALSE,metropolitan,TRUE,NA
20040504040939,2004,15,male,white,25000,FALSE,Did not graduate from HS,TRUE,2,5,South,"NA",TRUE,metropolitan,TRUE,NA
20040504040947,2004,54,female,white,75000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,NA
20040504040948,2004,15,male,white,60000,TRUE,Did not graduate from HS,TRUE,2,15,South,employed,TRUE,metropolitan,TRUE,NA
20040504040962,2004,69,female,white,10000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,TRUE,NA
20040504040964,2004,28,male,white,75000,TRUE,Bachelors,TRUE,2,1,South,employed,FALSE,metropolitan,TRUE,NA
20040504040965,2004,52,male,white,35000,TRUE,HS,TRUE,2,15,South,not employed,FALSE,metropolitan,TRUE,NA
20040504040966,2004,57,female,white,40000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,NA
20040504040967,2004,39,male,white,75000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,NA
20040504040968,2004,41,male,white,75000,TRUE,Bachelors,TRUE,3,1,South,not employed,FALSE,metropolitan,TRUE,NA
20040504040976,2004,15,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,12,South,"NA",TRUE,metropolitan,TRUE,NA
20040504040981,2004,66,female,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504040986,2004,26,female,white,75000,FALSE,Some college,TRUE,1,2,South,"NA",TRUE,metropolitan,TRUE,NA
20040504040990,2004,45,female,black,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504041009,2004,40,female,white,15000,TRUE,Did not graduate from HS,TRUE,1,14,South,not employed,FALSE,metropolitan,TRUE,NA
20040504041010,2004,44,female,white,100000,TRUE,Bachelors,TRUE,1,12,South,employed,FALSE,metropolitan,TRUE,NA
20040504041011,2004,34,male,white,100000,TRUE,Bachelors,TRUE,3,4,South,employed,FALSE,metropolitan,TRUE,NA
20040504041013,2004,80,male,white,30000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,NA
20040504041050,2004,70,female,white,75000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504041053,2004,31,female,white,30000,TRUE,Some college,TRUE,4,9,South,employed,FALSE,non-metropolitan,TRUE,NA
20040504041055,2004,52,female,white,60000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,NA
20040504041062,2004,50,male,black,50000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,TRUE,NA
20040504041066,2004,73,male,white,20000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,TRUE,NA
20040504041067,2004,52,female,black,50000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,non-metropolitan,TRUE,NA
20040504041069,2004,80,male,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,NA
20040504041073,2004,49,female,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,TRUE,NA
20040504041080,2004,57,male,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,NA
20040504041087,2004,48,female,other,75000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,non-metropolitan,TRUE,NA
20040504041093,2004,47,female,white,60000,TRUE,Bachelors,TRUE,3,13,South,employed,FALSE,non-metropolitan,TRUE,NA
20040504041109,2004,26,female,white,25000,TRUE,Some college,TRUE,4,1,West,employed,FALSE,metropolitan,TRUE,NA
20040504041113,2004,52,male,white,15000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,TRUE,NA
