ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20080908080604,2008,58,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,FALSE,1
20080504080088,2008,22,female,black,0,FALSE,Some college,TRUE,1,4,Midwest,"NA",FALSE,metropolitan,FALSE,2
20080604081692,2008,18,female,white,35000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,FALSE,3
20080111070577,2008,35,female,black,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,4
20080808080119,2008,29,male,black,40000,TRUE,Bachelors,TRUE,2,1,South,not employed,FALSE,metropolitan,FALSE,5
20081110080996,2008,55,female,white,10000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,FALSE,6
20081109081745,2008,38,female,white,35000,FALSE,Some college,TRUE,1,2,Midwest,"NA",FALSE,metropolitan,FALSE,7
20080807081879,2008,45,female,white,75000,TRUE,Some college,TRUE,2,6,West,employed,FALSE,metropolitan,FALSE,8
20081211081664,2008,69,female,asian,75000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,FALSE,9
20080302082275,2008,58,male,white,150000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,FALSE,10
20080908081478,2008,39,female,other,40000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,11
20080605081719,2008,26,male,white,40000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,12
20080605081287,2008,15,male,white,25000,TRUE,Did not graduate from HS,TRUE,3,8,West,"NA",TRUE,metropolitan,FALSE,13
20080403082516,2008,42,female,white,50000,TRUE,Some college,TRUE,3,9,West,employed,FALSE,non-metropolitan,FALSE,14
20081110081303,2008,50,male,white,150000,TRUE,Masters,TRUE,2,10,West,employed,FALSE,metropolitan,FALSE,15
20080808081130,2008,44,male,black,40000,TRUE,Some college,TRUE,1,13,South,employed,FALSE,metropolitan,FALSE,16
20080202081933,2008,23,male,asian,15000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,FALSE,17
20080909080748,2008,74,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,18
20080402080640,2008,19,female,white,75000,TRUE,HS,TRUE,1,12,West,"NA",TRUE,metropolitan,FALSE,19
20080808081009,2008,52,male,white,60000,TRUE,Some college,TRUE,1,10,West,employed,FALSE,metropolitan,FALSE,20
20080201081617,2008,48,male,white,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,21
20081008081977,2008,38,female,white,150000,TRUE,Doctoral,TRUE,2,2,Northeast,employed,FALSE,metropolitan,FALSE,22
20080201081689,2008,39,female,white,150000,TRUE,Masters,TRUE,2,4,Northeast,employed,FALSE,metropolitan,FALSE,23
