ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20070101070048,2007,58,female,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,1
20070101070052,2007,24,female,black,20000,FALSE,Some college,TRUE,2,1,Midwest,"NA",FALSE,metropolitan,TRUE,2
20070101070067,2007,18,female,white,20000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,TRUE,3
20070101070512,2007,37,female,black,10000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,4
20070101070515,2007,29,male,black,75000,TRUE,Bachelors,TRUE,2,1,South,employed,FALSE,metropolitan,TRUE,5
20070101070534,2007,53,female,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,6
20070101070587,2007,37,female,white,20000,FALSE,Some college,TRUE,1,4,South,"NA",FALSE,metropolitan,TRUE,7
20070101070599,2007,45,female,white,100000,TRUE,Some college,TRUE,2,5,West,employed,FALSE,metropolitan,TRUE,8
20070101070610,2007,67,female,asian,150000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,9
20070101070614,2007,57,male,white,150000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,10
20070101070630,2007,39,female,other,12500,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,11
20070101070673,2007,26,male,white,50000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,12
20070101070684,2007,16,male,white,10000,TRUE,Did not graduate from HS,TRUE,3,8,West,"NA",TRUE,metropolitan,TRUE,13
20070101070703,2007,44,female,white,75000,TRUE,Bachelors,TRUE,3,11,West,employed,FALSE,non-metropolitan,TRUE,14
20070101070719,2007,51,male,white,100000,TRUE,Masters,TRUE,1,7,West,employed,FALSE,metropolitan,TRUE,15
20070101070731,2007,43,male,black,35000,TRUE,HS,TRUE,1,16,West,"NA",TRUE,metropolitan,TRUE,16
20070101070756,2007,24,male,asian,25000,TRUE,Some college,TRUE,1,1,West,not employed,FALSE,metropolitan,TRUE,17
20070101070764,2007,74,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,18
20070101070765,2007,18,female,white,30000,TRUE,HS,TRUE,2,12,West,"NA",TRUE,metropolitan,TRUE,19
20070101070819,2007,54,male,white,100000,TRUE,Some college,TRUE,1,12,West,employed,FALSE,metropolitan,TRUE,20
20070101070835,2007,48,male,white,12500,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,21
20070101070845,2007,39,female,white,150000,TRUE,Doctoral,TRUE,2,4,Northeast,employed,FALSE,metropolitan,TRUE,22
20070101070853,2007,40,female,white,150000,TRUE,Masters,TRUE,2,5,Northeast,employed,FALSE,metropolitan,TRUE,23
20070101070861,2007,28,male,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,24
20070101070951,2007,54,female,white,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,25
