ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20050605052034,2005,39,female,black,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,1
20050504051858,2005,25,male,black,50000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,unemployed - looking,FALSE,2
20050806050644,2005,16,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,13,West,"NA",TRUE,metropolitan,not in labor force,FALSE,3
20051009051205,2005,33,male,white,50000,TRUE,HS,TRUE,3,6,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,4
20051211050541,2005,40,female,white,25000,FALSE,Some college,TRUE,1,7,West,"NA",FALSE,metropolitan,employed - at work,FALSE,5
20050807052477,2005,43,female,white,40000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,6
20050705050757,2005,30,male,asian,75000,FALSE,Bachelors,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work,FALSE,7
20050706050796,2005,54,female,white,60000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,FALSE,8
20050605050595,2005,15,female,white,40000,FALSE,Did not graduate from HS,TRUE,3,11,West,"NA",TRUE,non-metropolitan,not in labor force,FALSE,9
20051211052273,2005,47,female,white,60000,TRUE,Bachelors,TRUE,2,11,West,employed,FALSE,metropolitan,employed - absent,FALSE,11
20050908052260,2005,32,male,white,10000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,FALSE,12
20051109051288,2005,65,male,white,50000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,13
20050706051497,2005,49,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,FALSE,14
20051212050072,2005,23,male,black,0,FALSE,Did not graduate from HS,TRUE,2,3,Midwest,"NA",FALSE,metropolitan,unemployed - looking,FALSE,15
20051008051930,2005,48,male,black,100000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,16
20051211050014,2005,28,female,asian,30000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,FALSE,17
20050705051497,2005,46,female,black,50000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,18
20050504051948,2005,67,female,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,FALSE,19
20050504051425,2005,36,male,white,75000,TRUE,Bachelors,TRUE,3,1,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,20
20051009052346,2005,28,female,other,5000,FALSE,Some college,TRUE,2,7,Midwest,"NA",FALSE,non-metropolitan,employed - at work,FALSE,21
20051211051405,2005,40,male,asian,40000,TRUE,Bachelors,TRUE,2,8,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,22
20051009050954,2005,37,female,white,50000,TRUE,Bachelors,TRUE,2,2,South,employed,FALSE,metropolitan,employed - at work,FALSE,23
20050909051136,2005,30,female,white,50000,TRUE,Some college,TRUE,1,2,Midwest,employed,FALSE,metropolitan,not in labor force,FALSE,24
20050605051716,2005,63,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,FALSE,25
20050504051586,2005,29,female,white,40000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,FALSE,26
20051211050972,2005,70,female,white,25000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,27
20050503050008,2005,19,male,other,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,FALSE,28
20051211052454,2005,40,male,white,50000,TRUE,Bachelors,TRUE,1,3,Midwest,not employed,FALSE,metropolitan,employed - at work,FALSE,29
