ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20150502150512,2015,42,male,white,75000,TRUE,Some college,TRUE,2,10,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,1
20150502150752,2015,19,female,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan,unemployed - looking,TRUE,2
20150502150770,2015,60,male,black,60000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - absent,TRUE,3
20150502151080,2015,43,male,white,75000,TRUE,Bachelors,TRUE,2,9,West,not employed,FALSE,metropolitan,employed - at work,TRUE,4
20150502151125,2015,50,female,white,50000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,5
20150503150503,2015,35,male,white,100000,TRUE,Some college,TRUE,2,5,West,not employed,FALSE,metropolitan,employed - at work,TRUE,6
20150503150540,2015,32,male,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,7
20150503150605,2015,39,female,black,100000,TRUE,Some college,TRUE,2,2,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,8
20150503150616,2015,31,female,white,75000,FALSE,Did not graduate from HS,TRUE,1,11,West,"NA",TRUE,metropolitan,unemployed - looking,TRUE,9
20150503150621,2015,33,male,white,150000,TRUE,Masters,TRUE,1,1,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,10
20150503150792,2015,54,male,black,40000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - absent,TRUE,11
20150503150821,2015,45,male,white,75000,TRUE,Bachelors,TRUE,3,3,South,employed,FALSE,metropolitan,employed - at work,TRUE,12
20150503150900,2015,33,male,black,30000,TRUE,Some college,TRUE,1,9,South,employed,FALSE,metropolitan,employed - at work,TRUE,14
20150503150931,2015,64,female,black,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,15
20150503150932,2015,33,female,black,15000,FALSE,Some college,TRUE,3,1,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,16
20150503151006,2015,43,male,white,100000,TRUE,Bachelors,TRUE,1,10,South,employed,FALSE,metropolitan,employed - at work,TRUE,17
20150503151096,2015,32,female,white,50000,TRUE,HS,TRUE,4,3,Northeast,employed,FALSE,non-metropolitan,not in labor force,TRUE,18
20150503151241,2015,29,female,white,100000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,19
20150503151283,2015,48,female,white,15000,TRUE,Did not graduate from HS,TRUE,3,12,South,employed,FALSE,metropolitan,not in labor force,TRUE,20
20150503151307,2015,27,female,white,10000,TRUE,Some college,TRUE,4,0,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,21
20150503151394,2015,15,male,white,50000,FALSE,Did not graduate from HS,TRUE,2,13,Midwest,"NA",TRUE,metropolitan,not in labor force,TRUE,22
20150503151399,2015,79,female,white,25000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,23
20150503151435,2015,47,female,white,25000,TRUE,HS,TRUE,2,12,South,employed,FALSE,metropolitan,employed - at work,TRUE,24
20150503151531,2015,18,male,black,40000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work,TRUE,26
20150503151589,2015,15,male,black,0,FALSE,Did not graduate from HS,TRUE,1,15,West,"NA",TRUE,metropolitan,not in labor force,TRUE,27
20150503151606,2015,45,male,white,150000,TRUE,Bachelors,TRUE,2,7,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,28
20150503151662,2015,59,female,black,60000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,29
20150503151721,2015,55,male,other,150000,TRUE,HS,TRUE,2,13,West,not employed,FALSE,metropolitan,employed - at work,TRUE,30
20150503151901,2015,35,female,white,20000,TRUE,Did not graduate from HS,TRUE,5,4,South,employed,FALSE,metropolitan,not in labor force,TRUE,31
20150503151942,2015,37,male,white,60000,TRUE,Some college,TRUE,3,1,West,employed,FALSE,metropolitan,employed - at work,TRUE,32
20150503151949,2015,58,female,white,50000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,33
20150503151993,2015,39,female,black,100000,FALSE,Some college,TRUE,1,15,West,"NA",FALSE,metropolitan,employed - at work,TRUE,34
20150503152060,2015,38,female,white,75000,TRUE,Masters,TRUE,2,8,South,employed,FALSE,metropolitan,not in labor force,TRUE,35
20150503152136,2015,22,male,white,60000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work,TRUE,36
20150503152189,2015,21,female,white,10000,FALSE,Did not graduate from HS,TRUE,3,2,South,"NA",TRUE,metropolitan,employed - at work,TRUE,37
20150503152335,2015,33,male,white,60000,TRUE,Some college,TRUE,2,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,39
20150503152352,2015,24,male,white,20000,TRUE,Did not graduate from HS,TRUE,2,1,South,employed,FALSE,metropolitan,employed - at work,TRUE,40
20150503152416,2015,30,male,white,150000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,41
20150503152437,2015,17,female,white,75000,FALSE,Did not graduate from HS,TRUE,7,8,West,"NA",TRUE,non-metropolitan,employed - at work,TRUE,42
20150504150001,2015,60,female,black,50000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,43
20150504150012,2015,78,female,black,7500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,44
20150504150014,2015,65,female,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,45
