ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20100101100050,2010,69,female,other,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20100101100087,2010,63,female,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101100098,2010,49,female,black,0,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20100101100538,2010,63,female,white,30000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101100554,2010,67,male,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101100605,2010,65,male,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101100675,2010,74,female,white,75000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101100746,2010,76,male,white,30000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101100756,2010,73,female,white,100000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101100790,2010,62,female,white,35000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101100820,2010,26,female,white,0,FALSE,Some college,TRUE,2,5,West,"NA",FALSE,non-metropolitan,unemployed - looking,TRUE,NA
20100101100856,2010,49,female,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101100858,2010,66,female,white,50000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101100876,2010,35,female,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101100885,2010,53,male,white,15000,FALSE,HS,TRUE,1,16,South,"NA",FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101100896,2010,48,male,white,60000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101100941,2010,54,male,white,40000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101100965,2010,56,male,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101101001,2010,41,female,white,150000,TRUE,Bachelors,TRUE,2,4,West,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101024,2010,75,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,0,West,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20100101101028,2010,45,male,white,60000,TRUE,Bachelors,TRUE,2,11,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101097,2010,48,male,white,150000,TRUE,Bachelors,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101101,2010,50,male,white,60000,TRUE,Some college,TRUE,2,15,South,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101127,2010,63,female,black,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101101129,2010,76,female,white,100000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101101200,2010,25,female,white,35000,FALSE,HS,TRUE,2,15,Northeast,"NA",TRUE,non-metropolitan,employed - at work,TRUE,NA
20100101101217,2010,76,female,white,30000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101101235,2010,18,male,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",TRUE,metropolitan,unemployed - looking,TRUE,NA
20100101101255,2010,42,female,white,60000,TRUE,HS,TRUE,1,16,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101101284,2010,16,female,white,60000,FALSE,Did not graduate from HS,TRUE,3,9,Midwest,"NA",TRUE,metropolitan,employed - at work,TRUE,NA
20100101101304,2010,60,male,white,12500,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101101313,2010,41,male,white,100000,TRUE,Some college,TRUE,3,6,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101317,2010,30,female,white,60000,TRUE,Bachelors,TRUE,2,6,South,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101368,2010,15,female,white,50000,FALSE,Did not graduate from HS,TRUE,1,15,Midwest,"NA",TRUE,metropolitan,unemployed - looking,TRUE,NA
20100101101375,2010,77,female,white,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101101423,2010,61,female,white,60000,TRUE,Masters,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101447,2010,32,male,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101101509,2010,41,male,other,75000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101101514,2010,77,female,white,40000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20100101101555,2010,32,female,white,75000,TRUE,Some college,TRUE,1,5,West,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101566,2010,28,female,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101101592,2010,52,female,black,12500,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101101659,2010,37,female,white,100000,TRUE,Bachelors,TRUE,2,2,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101677,2010,25,female,white,25000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101101687,2010,57,female,white,150000,TRUE,Some college,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101702,2010,54,male,white,100000,TRUE,Doctoral,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101739,2010,49,male,white,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101101754,2010,36,female,white,20000,FALSE,Did not graduate from HS,TRUE,1,8,West,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101101931,2010,48,female,white,150000,TRUE,Bachelors,TRUE,1,9,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101947,2010,26,female,white,25000,TRUE,Did not graduate from HS,TRUE,1,7,West,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101101977,2010,34,male,white,100000,TRUE,Masters,TRUE,2,4,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101102041,2010,44,male,white,25000,FALSE,Some college,TRUE,1,17,West,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101102067,2010,80,female,white,20000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101102082,2010,69,female,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20100101102083,2010,48,male,white,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101102113,2010,41,male,white,7500,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101102152,2010,65,male,white,100000,TRUE,Did not graduate from HS,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100101102197,2010,52,female,white,30000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101102225,2010,80,female,white,20000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101102311,2010,72,female,white,60000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101102327,2010,80,male,white,40000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101102373,2010,67,female,white,50000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100101102397,2010,54,male,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100101102420,2010,64,male,white,25000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
20100101102448,2010,53,female,black,25000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100101102478,2010,21,male,white,50000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,not in labor force,TRUE,NA
20100101102481,2010,15,female,black,50000,FALSE,Did not graduate from HS,TRUE,2,10,South,"NA",TRUE,metropolitan,not in labor force,TRUE,NA
20100110091180,2010,47,male,white,35000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100110091939,2010,54,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100111090121,2010,39,female,black,35000,FALSE,HS,TRUE,1,12,South,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100111090547,2010,26,female,white,30000,FALSE,HS,TRUE,3,2,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100111090553,2010,34,female,white,25000,FALSE,Bachelors,TRUE,2,1,West,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100111090557,2010,67,female,white,60000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20100111090567,2010,53,male,white,20000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100111090603,2010,60,female,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,NA
20100111090668,2010,18,male,white,50000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",TRUE,metropolitan,unemployed - looking,TRUE,NA
20100111090685,2010,22,male,white,100000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work,TRUE,NA
20100111090728,2010,18,male,white,75000,FALSE,HS,TRUE,1,16,Northeast,"NA",TRUE,metropolitan,employed - at work,TRUE,NA
20100111090800,2010,36,female,white,12500,FALSE,HS,TRUE,2,2,West,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20100111090803,2010,38,male,white,150000,TRUE,Bachelors,TRUE,1,6,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20100111090822,2010,38,female,white,100000,TRUE,Bachelors,TRUE,2,9,West,employed,FALSE,metropolitan,employed - at work,TRUE,NA
