ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20200503200062,2020,39,male,asian,150000,TRUE,Masters,TRUE,2,1,Midwest,not employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200118,2020,16,male,white,20000,FALSE,Did not graduate from HS,TRUE,2,16,Northeast,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200121,2020,53,male,white,15000,FALSE,Some college,TRUE,2,13,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200139,2020,74,male,white,40000,TRUE,Masters,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200142,2020,72,male,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,FALSE,NA
20200503200179,2020,23,female,white,12500,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503200217,2020,17,male,white,60000,FALSE,Did not graduate from HS,TRUE,3,8,West,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200218,2020,21,female,asian,150000,FALSE,Some college,TRUE,1,16,Northeast,"NA",TRUE,metropolitan,unemployed - looking,FALSE,NA
20200503200242,2020,17,female,white,75000,FALSE,Did not graduate from HS,TRUE,2,13,Northeast,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200273,2020,17,male,white,50000,FALSE,Did not graduate from HS,TRUE,1,17,Northeast,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200296,2020,17,male,white,25000,FALSE,Did not graduate from HS,TRUE,2,13,Midwest,"NA",TRUE,non-metropolitan,employed - absent,FALSE,NA
20200503200321,2020,16,male,white,60000,FALSE,Did not graduate from HS,TRUE,1,16,West,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200325,2020,16,male,white,0,FALSE,Did not graduate from HS,TRUE,1,16,South,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200373,2020,23,male,white,30000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan,unemployed - looking,FALSE,NA
20200503200512,2020,54,female,white,25000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200547,2020,85,female,white,35000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200565,2020,85,female,white,20000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200570,2020,68,female,white,60000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200575,2020,62,male,white,50000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200600,2020,48,female,white,150000,TRUE,Bachelors,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200611,2020,40,male,white,60000,TRUE,Masters,TRUE,4,4,West,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200626,2020,58,female,black,75000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20200503200631,2020,69,male,white,50000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200635,2020,53,male,white,100000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503200639,2020,74,female,black,25000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200650,2020,79,male,white,60000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,non-metropolitan,not in labor force,FALSE,NA
20200503200654,2020,32,male,asian,75000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200662,2020,51,male,white,100000,TRUE,Some college,TRUE,1,16,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200666,2020,57,female,asian,15000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200668,2020,58,male,white,100000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200673,2020,80,female,white,35000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,FALSE,NA
20200503200676,2020,47,male,asian,100000,TRUE,Masters,TRUE,2,4,Midwest,employed,FALSE,metropolitan,employed - absent,FALSE,NA
20200503200681,2020,62,female,white,60000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200682,2020,54,female,asian,75000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200697,2020,37,female,white,150000,TRUE,Masters,TRUE,2,3,West,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200711,2020,34,male,black,0,TRUE,HS,TRUE,2,8,Midwest,not employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200712,2020,72,male,black,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200726,2020,74,male,white,50000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20200503200733,2020,40,female,white,100000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20200503200741,2020,63,male,white,20000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200742,2020,33,female,white,15000,FALSE,HS,TRUE,1,6,South,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20200503200743,2020,64,female,white,75000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200781,2020,37,male,white,50000,TRUE,HS,TRUE,1,9,Northeast,employed,FALSE,metropolitan,unemployed - on layoff,FALSE,NA
20200503200804,2020,74,female,black,35000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200817,2020,66,female,white,30000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200835,2020,39,male,white,5000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200839,2020,46,female,black,50000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,metropolitan,unemployed - looking,FALSE,NA
20200503200859,2020,32,female,white,0,FALSE,HS,TRUE,3,3,South,"NA",FALSE,non-metropolitan,employed - absent,FALSE,NA
20200503200867,2020,63,male,white,60000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20200503200870,2020,50,female,white,100000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200875,2020,34,female,white,30000,TRUE,HS,TRUE,2,1,Northeast,employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503200888,2020,41,female,white,100000,TRUE,Bachelors,TRUE,3,6,South,employed,FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503200934,2020,68,male,white,75000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503200949,2020,53,male,white,150000,TRUE,Masters,TRUE,1,17,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200951,2020,37,female,white,150000,TRUE,Doctoral,TRUE,2,3,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200953,2020,35,female,white,25000,TRUE,Did not graduate from HS,TRUE,2,8,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200960,2020,63,female,white,12500,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503200977,2020,78,female,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,FALSE,NA
20200503200978,2020,59,female,white,100000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200979,2020,25,female,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503200992,2020,49,female,white,100000,TRUE,Masters,TRUE,1,14,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503201005,2020,71,male,white,60000,TRUE,Masters,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503201006,2020,80,female,white,40000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503201017,2020,26,male,white,150000,FALSE,HS,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work,FALSE,NA
20200503201031,2020,31,female,white,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503201041,2020,30,female,white,75000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503201057,2020,43,female,white,35000,TRUE,Did not graduate from HS,TRUE,4,6,Midwest,employed,FALSE,metropolitan,not in labor force,FALSE,NA
20200503201093,2020,70,male,black,40000,FALSE,HS,TRUE,1,6,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503201097,2020,27,female,asian,150000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503201113,2020,41,female,white,150000,TRUE,Masters,TRUE,1,6,Northeast,not employed,FALSE,metropolitan,employed - at work,FALSE,NA
20200503201124,2020,85,female,white,15000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20200503201130,2020,41,male,white,50000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - at work,FALSE,NA
20200503201139,2020,59,female,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force,FALSE,NA
