ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20111211111504,2011,58,female,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,1
20110808112002,2011,69,female,black,75000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,FALSE,2
20110505111388,2011,48,male,white,100000,TRUE,Bachelors,TRUE,1,17,Midwest,not employed,FALSE,metropolitan,FALSE,3
20110605112259,2011,72,female,black,5000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,4
20110808112071,2011,65,female,white,30000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,5
20110808111545,2011,45,female,black,75000,TRUE,Some college,TRUE,1,9,Northeast,employed,FALSE,metropolitan,FALSE,6
20110605111706,2011,17,male,white,15000,FALSE,Did not graduate from HS,TRUE,2,14,West,"NA",TRUE,metropolitan,FALSE,7
20111009111568,2011,29,male,white,25000,TRUE,HS,TRUE,2,0,West,employed,FALSE,metropolitan,FALSE,8
20110605110668,2011,68,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,FALSE,9
20110706111664,2011,68,male,white,100000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,metropolitan,FALSE,10
20110807110831,2011,39,male,white,60000,TRUE,Some college,TRUE,2,4,West,employed,FALSE,metropolitan,FALSE,11
20110706112123,2011,17,male,white,60000,FALSE,Did not graduate from HS,TRUE,1,17,Midwest,"NA",TRUE,metropolitan,FALSE,12
20111210111128,2011,26,female,white,75000,TRUE,Bachelors,TRUE,1,0,Midwest,employed,FALSE,metropolitan,FALSE,13
20110503112357,2011,60,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,FALSE,14
20110505111050,2011,78,female,white,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,FALSE,15
20111211112473,2011,39,female,black,7500,FALSE,HS,TRUE,1,6,Midwest,"NA",FALSE,metropolitan,FALSE,16
20111110112049,2011,33,male,white,75000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,FALSE,17
20110908111184,2011,54,female,white,0,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,18
20111009111603,2011,25,female,white,12500,FALSE,HS,TRUE,3,5,South,"NA",FALSE,non-metropolitan,FALSE,19
20110504112356,2011,31,male,white,75000,TRUE,HS,TRUE,2,2,Northeast,not employed,FALSE,metropolitan,FALSE,20
20111009112176,2011,39,male,white,75000,TRUE,Did not graduate from HS,TRUE,2,1,South,employed,TRUE,metropolitan,FALSE,21
20111210110908,2011,28,male,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,FALSE,22
20110504110704,2011,25,female,white,60000,TRUE,Some college,TRUE,3,1,South,employed,FALSE,non-metropolitan,FALSE,23
20110504111013,2011,25,female,white,60000,FALSE,Bachelors,FALSE,0,0,West,"NA",TRUE,metropolitan,FALSE,24
