ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20120101120097,2012,46,male,black,7500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force
20120101120156,2012,24,male,black,0,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20120101120187,2012,32,female,white,7500,TRUE,Some college,TRUE,1,15,Midwest,not employed,FALSE,metropolitan,employed - at work
20120101120506,2012,29,female,white,10000,FALSE,Did not graduate from HS,TRUE,2,2,Northeast,"NA",FALSE,non-metropolitan,employed - at work
20120101120508,2012,39,male,asian,150000,TRUE,Masters,TRUE,2,7,Northeast,not employed,FALSE,metropolitan,employed - at work
20120101120513,2012,78,female,white,60000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,non-metropolitan,employed - at work
20120101120601,2012,49,female,white,150000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20120101120604,2012,18,female,white,12500,TRUE,Some college,TRUE,5,4,South,"NA",TRUE,metropolitan,unemployed - looking
20120101120788,2012,85,female,white,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,non-metropolitan,not in labor force
20120101120827,2012,75,female,white,100000,TRUE,Bachelors,TRUE,1,17,South,employed,FALSE,metropolitan,employed - at work
20120101120881,2012,64,male,white,50000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20120101120889,2012,69,male,white,12500,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20120101120903,2012,65,female,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20120101120910,2012,45,female,white,35000,TRUE,HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work
20120101120940,2012,61,male,white,20000,FALSE,Bachelors,TRUE,2,14,Midwest,"NA",FALSE,metropolitan,not in labor force
20120101120949,2012,41,male,white,20000,TRUE,HS,TRUE,2,0,West,"NA",FALSE,metropolitan,employed - at work
20120101120966,2012,37,male,white,100000,TRUE,Some college,TRUE,3,6,Midwest,employed,FALSE,non-metropolitan,employed - at work
20120101121021,2012,44,male,other,30000,FALSE,HS,TRUE,2,4,Midwest,employed,FALSE,non-metropolitan,employed - absent
20120101121043,2012,62,male,white,40000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20120101121052,2012,64,male,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20120101121081,2012,37,male,white,15000,TRUE,HS,TRUE,2,0,West,not employed,FALSE,metropolitan,employed - at work
20120101121180,2012,62,male,white,40000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20120101121213,2012,30,male,white,50000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,non-metropolitan,employed - at work
20120101121226,2012,34,male,asian,75000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work
20120101121254,2012,53,female,white,100000,FALSE,Masters,TRUE,1,16,Midwest,"NA",FALSE,metropolitan,employed - at work
20120101121264,2012,37,female,white,75000,TRUE,Masters,TRUE,3,1,Midwest,employed,FALSE,metropolitan,employed - at work
20120101121351,2012,62,female,white,35000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20120101121356,2012,38,male,white,60000,TRUE,HS,TRUE,3,7,West,employed,FALSE,metropolitan,employed - at work
20120101121445,2012,63,male,white,35000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20120101121540,2012,68,male,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force
20120101121657,2012,53,male,white,150000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20120101121734,2012,60,female,white,25000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force
20120101121783,2012,58,female,black,100000,TRUE,Masters,TRUE,1,11,South,employed,FALSE,non-metropolitan,employed - at work
20120101121874,2012,44,male,black,30000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20120101121881,2012,34,male,white,100000,TRUE,Bachelors,TRUE,2,2,South,employed,FALSE,metropolitan,employed - at work
20120101121918,2012,63,male,white,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,not in labor force
20120101122005,2012,79,male,white,25000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
