ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20180101180006,2018,42,male,white,35000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,unemployed - on layoff,TRUE,NA
20180101180025,2018,65,male,black,75000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,NA
20180101180087,2018,55,female,black,75000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - absent,TRUE,NA
20180101180096,2018,43,female,white,12500,FALSE,Did not graduate from HS,TRUE,1,13,South,"NA",TRUE,metropolitan,not in labor force,TRUE,NA
20180101180146,2018,85,male,white,75000,TRUE,Masters,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20180101180165,2018,30,female,white,30000,FALSE,HS,TRUE,2,2,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,NA
20180101180507,2018,47,male,white,100000,TRUE,Some college,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20180101180521,2018,61,male,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,NA
20180101180524,2018,37,male,white,100000,TRUE,Bachelors,TRUE,1,1,South,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20180101180542,2018,48,male,white,60000,TRUE,Masters,TRUE,2,14,West,not employed,FALSE,metropolitan,employed - at work,TRUE,NA
20180101180549,2018,44,female,white,150000,TRUE,Bachelors,TRUE,2,5,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,NA
20180101180555,2018,70,male,white,75000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,TRUE,NA
20180101180571,2018,21,female,white,12500,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20180101180576,2018,54,female,white,150000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,NA
20180101180652,2018,47,male,white,100000,TRUE,HS,TRUE,1,14,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,NA
