ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20170101170027,2017,15,male,other,0,FALSE,Did not graduate from HS,TRUE,2,15,West,"NA",FALSE,metropolitan,not in labor force
20170101170149,2017,49,female,black,50000,FALSE,Bachelors,TRUE,2,8,Midwest,"NA",FALSE,metropolitan,employed - at work
20170101170552,2017,61,male,white,60000,TRUE,Masters,TRUE,2,4,Midwest,employed,FALSE,metropolitan,employed - at work
20170101170572,2017,50,female,white,60000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work
20170101170651,2017,38,female,white,150000,TRUE,Bachelors,TRUE,2,1,South,employed,FALSE,metropolitan,employed - at work
20170101170819,2017,64,female,white,150000,TRUE,HS,TRUE,1,13,Midwest,employed,FALSE,metropolitan,employed - at work
20170101170830,2017,29,male,white,150000,TRUE,Masters,TRUE,1,0,South,employed,FALSE,metropolitan,employed - at work
20170101170833,2017,75,male,white,30000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20170101170834,2017,56,female,white,25000,FALSE,Bachelors,TRUE,1,14,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20170101170866,2017,85,female,white,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20170101170887,2017,62,female,white,75000,FALSE,Masters,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work
20170101170921,2017,44,male,white,100000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20170101171021,2017,15,female,white,100000,TRUE,Did not graduate from HS,TRUE,2,15,West,"NA",TRUE,metropolitan,not in labor force
20170101171037,2017,64,female,white,150000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20170101171049,2017,75,male,white,150000,TRUE,Doctoral,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20170101171053,2017,69,female,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force
20170101171199,2017,69,male,white,150000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force
20170101171233,2017,40,female,white,100000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20170101171305,2017,73,female,black,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20170101171341,2017,59,female,asian,75000,TRUE,Masters,TRUE,1,17,West,not employed,FALSE,metropolitan,employed - at work
20170101171391,2017,56,male,white,75000,TRUE,Some college,TRUE,3,10,Northeast,employed,FALSE,metropolitan,employed - at work
20170101171571,2017,36,male,white,150000,TRUE,Bachelors,TRUE,1,1,South,not employed,FALSE,metropolitan,employed - at work
20170101171579,2017,31,female,white,100000,TRUE,Some college,TRUE,2,1,Midwest,employed,FALSE,metropolitan,not in labor force
20170101171609,2017,67,male,white,40000,TRUE,HS,FALSE,0,0,South,not employed,TRUE,metropolitan,not in labor force
20170101171621,2017,46,female,white,75000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20170101171686,2017,54,female,white,150000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20170101171713,2017,80,female,white,25000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force
20170101171822,2017,45,female,white,150000,TRUE,HS,TRUE,1,15,South,employed,FALSE,metropolitan,employed - at work
20170101172010,2017,40,female,white,40000,TRUE,Bachelors,TRUE,2,2,West,employed,FALSE,metropolitan,not in labor force
20170101172017,2017,15,female,white,0,FALSE,Did not graduate from HS,TRUE,2,9,West,"NA",TRUE,metropolitan,not in labor force
20170101172037,2017,61,male,white,60000,TRUE,Bachelors,TRUE,1,3,Midwest,not employed,FALSE,metropolitan,employed - at work
20170101172195,2017,70,male,white,25000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20170101172250,2017,43,male,white,100000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20170101172412,2017,26,male,white,15000,TRUE,HS,TRUE,2,1,South,employed,FALSE,metropolitan,employed - at work
20170101172487,2017,63,male,white,100000,TRUE,Masters,TRUE,1,3,South,employed,FALSE,metropolitan,not in labor force
20170101172535,2017,80,male,other,100000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force
20170110162245,2017,17,male,black,75000,TRUE,Did not graduate from HS,TRUE,3,2,West,"NA",TRUE,metropolitan,not in labor force
20170111160615,2017,61,female,white,75000,TRUE,Doctoral,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20170111160720,2017,66,female,white,7500,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20170111160732,2017,49,female,white,10000,TRUE,Did not graduate from HS,TRUE,2,9,Northeast,not employed,FALSE,metropolitan,not in labor force
20170111160755,2017,35,female,white,150000,TRUE,Doctoral,TRUE,1,0,West,employed,FALSE,metropolitan,employed - absent
20170111160777,2017,17,female,white,0,TRUE,Did not graduate from HS,TRUE,1,17,West,"NA",TRUE,metropolitan,employed - at work
20170111160866,2017,54,male,other,150000,TRUE,Masters,TRUE,1,8,Midwest,not employed,FALSE,metropolitan,employed - at work
20170111160871,2017,52,female,white,150000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20170111160970,2017,27,female,white,100000,TRUE,Bachelors,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work
20170111160979,2017,54,male,white,30000,FALSE,Some college,TRUE,1,10,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20170111161002,2017,63,female,white,12500,FALSE,Some college,TRUE,4,2,South,"NA",FALSE,non-metropolitan,not in labor force
20170111161009,2017,31,male,other,150000,TRUE,Some college,TRUE,1,0,Northeast,employed,FALSE,metropolitan,employed - at work
20170111161025,2017,31,male,black,75000,TRUE,Masters,TRUE,3,0,South,employed,FALSE,metropolitan,employed - at work
