ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20140101140011,2014,16,female,black,40000,FALSE,Did not graduate from HS,TRUE,1,16,Northeast,"NA",TRUE,metropolitan,employed - at work,FALSE,NA
20140101140168,2014,23,female,black,7500,FALSE,HS,TRUE,1,8,South,"NA",FALSE,non-metropolitan,unemployed - looking,FALSE,NA
20140101140639,2014,85,male,white,100000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20140101140702,2014,31,female,white,10000,FALSE,HS,TRUE,3,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20140101140725,2014,35,male,white,150000,TRUE,Masters,TRUE,1,1,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20140101140759,2014,80,male,white,40000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
20140101140792,2014,37,male,other,30000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,unemployed - on layoff,FALSE,NA
20140101140804,2014,41,female,white,75000,TRUE,Some college,TRUE,2,10,Midwest,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20140101140872,2014,45,female,white,75000,TRUE,Some college,TRUE,3,9,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20140101140875,2014,62,male,white,60000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20140101140885,2014,80,female,white,0,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20140101140911,2014,61,female,white,150000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,FALSE,NA
20140101140958,2014,26,female,white,75000,TRUE,HS,TRUE,2,0,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20140101140967,2014,66,female,white,25000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20140101141014,2014,16,female,white,100000,FALSE,Did not graduate from HS,TRUE,2,13,South,"NA",TRUE,metropolitan,not in labor force,FALSE,NA
20140101141056,2014,74,female,black,10000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20140101141134,2014,64,male,asian,150000,TRUE,Masters,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
20140101141179,2014,56,female,white,10000,FALSE,Bachelors,FALSE,0,0,South,"NA",TRUE,non-metropolitan,not in labor force,FALSE,NA
20140101141180,2014,28,female,other,40000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20140101141214,2014,55,female,white,0,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20140101141288,2014,54,male,white,50000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20140101141331,2014,80,male,white,60000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,FALSE,NA
20140101141381,2014,47,female,white,150000,TRUE,Bachelors,TRUE,1,16,South,employed,FALSE,metropolitan,employed - at work,FALSE,NA
20140101141386,2014,63,female,white,50000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,FALSE,NA
20140101141418,2014,61,female,white,150000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force,FALSE,NA
20140101141430,2014,79,male,black,25000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,FALSE,NA
