ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20040707040071,2004,20,male,white,12500,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,1
20040707040103,2004,31,male,white,50000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,2
20040707040120,2004,25,female,white,15000,TRUE,HS,TRUE,3,1,South,not employed,FALSE,metropolitan,TRUE,3
20040707040543,2004,59,male,white,75000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,TRUE,4
20040707040611,2004,37,male,white,75000,TRUE,Bachelors,TRUE,2,4,West,not employed,FALSE,metropolitan,TRUE,5
20040707040614,2004,44,male,asian,75000,TRUE,Doctoral,TRUE,1,5,West,employed,FALSE,metropolitan,TRUE,6
20040707040659,2004,22,male,white,10000,FALSE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,7
20040707040695,2004,61,male,white,10000,TRUE,Did not graduate from HS,FALSE,0,0,West,not employed,FALSE,metropolitan,TRUE,8
20040707040769,2004,43,female,white,100000,TRUE,Some college,TRUE,3,7,West,employed,FALSE,metropolitan,TRUE,9
20040707040774,2004,31,female,white,50000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan,TRUE,10
20040707040784,2004,80,male,white,35000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,11
20040707040790,2004,61,male,white,50000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,12
20040707040840,2004,61,female,white,100000,TRUE,Masters,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,TRUE,13
20040707040940,2004,53,female,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,14
20040707040981,2004,78,female,white,20000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,15
20040707041003,2004,62,male,white,150000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,16
20040707041026,2004,51,female,white,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,17
20040707041047,2004,54,male,white,50000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,18
20040707041121,2004,25,female,white,7500,TRUE,Did not graduate from HS,TRUE,1,0,Midwest,employed,FALSE,metropolitan,TRUE,19
20040707041174,2004,72,male,black,25000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,20
20040707041189,2004,15,male,white,60000,TRUE,Did not graduate from HS,TRUE,3,10,Midwest,"NA",TRUE,non-metropolitan,TRUE,21
20040707041191,2004,64,male,white,12500,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,TRUE,22
