ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20180706181708,2018,68,male,asian,50000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,FALSE,1
20181110181075,2018,33,female,asian,150000,TRUE,Bachelors,TRUE,2,2,West,employed,FALSE,metropolitan,FALSE,2
20181008181628,2018,43,female,black,60000,TRUE,Masters,TRUE,2,4,South,employed,FALSE,metropolitan,FALSE,3
20181109180809,2018,48,female,other,35000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,FALSE,4
20180605182180,2018,44,male,white,15000,TRUE,Did not graduate from HS,TRUE,1,6,West,not employed,FALSE,metropolitan,FALSE,5
20181109181004,2018,29,female,other,10000,FALSE,Did not graduate from HS,TRUE,1,5,Northeast,"NA",TRUE,metropolitan,FALSE,6
20180605180957,2018,17,female,asian,50000,FALSE,Did not graduate from HS,TRUE,1,17,South,"NA",TRUE,metropolitan,FALSE,7
20180504181765,2018,47,male,white,150000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,FALSE,8
20181211180833,2018,31,female,white,75000,TRUE,Some college,TRUE,3,5,South,employed,FALSE,metropolitan,FALSE,9
20180908181522,2018,25,male,black,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,FALSE,10
20180907182162,2018,80,male,black,40000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,FALSE,11
20181110180677,2018,36,female,white,100000,TRUE,Bachelors,TRUE,2,5,Midwest,employed,FALSE,metropolitan,FALSE,12
20181110180600,2018,67,female,white,10000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,FALSE,13
20180504181620,2018,38,male,white,40000,TRUE,Did not graduate from HS,TRUE,3,8,West,employed,FALSE,metropolitan,FALSE,14
20181009181866,2018,38,female,white,75000,TRUE,Bachelors,TRUE,2,6,Midwest,employed,FALSE,non-metropolitan,FALSE,15
