ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20180502180059,2018,80,male,white,30000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,TRUE,1
20180502180067,2018,43,female,white,75000,TRUE,Masters,TRUE,1,15,South,employed,FALSE,metropolitan,TRUE,2
20180502181410,2018,41,male,white,100000,TRUE,Some college,TRUE,3,11,South,employed,FALSE,metropolitan,TRUE,3
20180502181662,2018,53,male,black,75000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,TRUE,4
20180502182052,2018,21,female,white,60000,FALSE,HS,TRUE,1,7,South,"NA",TRUE,metropolitan,TRUE,5
20180502182138,2018,67,female,white,15000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,6
20180502182197,2018,49,female,black,100000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,7
20180502182371,2018,30,male,white,30000,TRUE,Masters,TRUE,2,1,South,employed,FALSE,non-metropolitan,TRUE,8
20180503180117,2018,57,female,white,150000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan,TRUE,9
20180503180527,2018,49,female,asian,100000,TRUE,Masters,TRUE,1,15,West,employed,FALSE,metropolitan,TRUE,10
20180503180528,2018,61,male,white,20000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,11
20180503180544,2018,27,female,white,60000,FALSE,Bachelors,FALSE,0,0,South,"NA",TRUE,metropolitan,TRUE,12
20180503180567,2018,56,female,black,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,13
20180503180584,2018,78,female,black,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,14
20180503180597,2018,67,female,white,75000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,15
20180503180608,2018,74,male,black,40000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,16
20180503180702,2018,31,male,white,15000,TRUE,HS,TRUE,1,1,Midwest,employed,FALSE,metropolitan,TRUE,17
20180503180745,2018,76,male,white,35000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,18
20180503180766,2018,57,female,asian,60000,TRUE,Bachelors,FALSE,0,0,West,not employed,TRUE,metropolitan,TRUE,19
20180503180775,2018,37,male,white,40000,TRUE,Bachelors,TRUE,2,5,West,employed,FALSE,metropolitan,TRUE,20
20180503180846,2018,64,male,white,100000,TRUE,HS,TRUE,1,12,South,employed,FALSE,metropolitan,TRUE,21
20180503180870,2018,22,female,white,150000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,TRUE,22
20180503180873,2018,33,male,white,75000,FALSE,HS,TRUE,1,9,Midwest,"NA",FALSE,metropolitan,TRUE,23
20180503180890,2018,43,male,white,0,TRUE,Did not graduate from HS,TRUE,2,15,Midwest,employed,FALSE,metropolitan,TRUE,24
20180503180964,2018,26,male,white,75000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,25
20180503181002,2018,26,female,white,40000,TRUE,Some college,TRUE,1,7,Midwest,employed,FALSE,metropolitan,TRUE,26
20180503181016,2018,31,female,black,150000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,TRUE,27
20180503181041,2018,35,male,white,60000,TRUE,Doctoral,TRUE,3,0,Midwest,not employed,FALSE,metropolitan,TRUE,28
20180503181074,2018,59,female,white,150000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,TRUE,29
20180503181106,2018,57,female,asian,40000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,30
20180503181126,2018,55,male,white,40000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,TRUE,31
20180503181183,2018,42,female,asian,75000,TRUE,HS,TRUE,3,8,West,employed,TRUE,metropolitan,TRUE,32
20180503181205,2018,36,male,asian,75000,TRUE,Masters,TRUE,2,5,Northeast,employed,FALSE,metropolitan,TRUE,33
20180503181211,2018,80,female,white,30000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,34
20180503181271,2018,39,female,white,75000,TRUE,Masters,TRUE,3,0,Midwest,employed,FALSE,metropolitan,TRUE,35
20180503181292,2018,48,male,white,75000,TRUE,Bachelors,TRUE,2,7,South,employed,FALSE,metropolitan,TRUE,36
20180503181301,2018,15,male,white,150000,FALSE,Did not graduate from HS,TRUE,3,12,Northeast,"NA",TRUE,metropolitan,TRUE,37
20180503181374,2018,40,female,white,100000,TRUE,HS,TRUE,1,17,South,employed,FALSE,metropolitan,TRUE,38
