ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20080502080709,2008,30,male,white,20000,TRUE,Did not graduate from HS,TRUE,3,0,West,not employed,FALSE,metropolitan,employed - at work,TRUE,1
20080502082034,2008,56,male,white,35000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,employed - at work,TRUE,2
20080503080165,2008,42,male,white,20000,TRUE,HS,TRUE,4,5,West,not employed,FALSE,metropolitan,employed - at work,TRUE,3
20080503080544,2008,31,male,asian,50000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,4
20080503080569,2008,80,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,5
20080503080571,2008,77,male,white,30000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,6
20080503080600,2008,18,male,white,75000,FALSE,Did not graduate from HS,TRUE,2,12,West,"NA",TRUE,metropolitan,not in labor force,TRUE,7
20080503080710,2008,38,male,white,100000,TRUE,Doctoral,TRUE,2,6,West,employed,FALSE,metropolitan,employed - at work,TRUE,8
20080503080731,2008,56,female,white,50000,TRUE,Did not graduate from HS,TRUE,1,5,West,employed,FALSE,metropolitan,not in labor force,TRUE,9
20080503080858,2008,17,female,white,50000,FALSE,Did not graduate from HS,TRUE,3,13,South,"NA",TRUE,metropolitan,not in labor force,TRUE,10
20080503080862,2008,66,female,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,11
20080503080863,2008,68,female,black,7500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,12
20080503080868,2008,40,male,other,75000,TRUE,Some college,TRUE,1,12,South,employed,FALSE,metropolitan,employed - at work,TRUE,13
20080503080876,2008,61,female,white,12500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,14
20080503080930,2008,23,female,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work,TRUE,15
20080503080968,2008,42,male,white,60000,TRUE,Bachelors,TRUE,1,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,16
20080503080969,2008,33,female,white,75000,TRUE,Bachelors,TRUE,2,4,South,employed,FALSE,metropolitan,not in labor force,TRUE,17
20080503081009,2008,50,female,black,20000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,18
20080503081149,2008,77,female,white,30000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,TRUE,19
