ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20140502140884,2014,50,male,white,150000,TRUE,Some college,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,TRUE,1
20140502140888,2014,33,male,white,60000,TRUE,HS,TRUE,1,2,West,not employed,FALSE,metropolitan,employed - at work,TRUE,2
20140502141946,2014,50,female,white,50000,TRUE,Some college,TRUE,1,3,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,3
20140503140034,2014,29,female,white,5000,FALSE,HS,TRUE,3,1,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,4
20140503140096,2014,53,male,white,50000,TRUE,HS,TRUE,2,7,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,5
20140503140531,2014,44,male,white,35000,TRUE,Bachelors,TRUE,1,1,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,6
20140503140572,2014,46,male,white,150000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,7
20140503140587,2014,36,female,white,35000,FALSE,Bachelors,TRUE,1,9,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,8
20140503140653,2014,29,female,black,75000,FALSE,Some college,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work,TRUE,9
20140503140694,2014,47,male,white,50000,TRUE,HS,TRUE,1,13,South,not employed,FALSE,metropolitan,employed - at work,TRUE,10
20140503140706,2014,57,male,black,12500,TRUE,Some college,TRUE,1,7,South,not employed,FALSE,metropolitan,not in labor force,TRUE,11
20140503140711,2014,19,male,white,0,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,12
20140503140712,2014,76,male,black,25000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,13
20140503140719,2014,36,female,asian,75000,TRUE,Bachelors,TRUE,2,3,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,14
20140503140737,2014,42,female,white,50000,TRUE,Bachelors,TRUE,2,5,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,15
20140503140761,2014,69,male,white,50000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - at work,TRUE,16
20140503140777,2014,44,female,white,75000,TRUE,Masters,TRUE,2,7,West,employed,FALSE,metropolitan,not in labor force,TRUE,17
20140503140803,2014,21,female,black,0,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,18
20140503140820,2014,61,female,asian,100000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,19
20140503140854,2014,42,female,white,0,FALSE,Bachelors,TRUE,3,1,Northeast,"NA",FALSE,metropolitan,unemployed - looking,TRUE,20
20140503140869,2014,43,male,white,150000,TRUE,Bachelors,TRUE,3,14,South,not employed,FALSE,metropolitan,employed - at work,TRUE,21
20140503140913,2014,80,male,black,35000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,22
20140503140984,2014,40,male,white,100000,TRUE,Bachelors,TRUE,2,10,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,23
20140503141041,2014,60,female,white,7500,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force,TRUE,24
20140503141140,2014,54,male,black,60000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,25
20140503141189,2014,42,female,white,20000,FALSE,Some college,TRUE,2,8,South,"NA",FALSE,metropolitan,employed - at work,TRUE,26
20140503141202,2014,41,male,white,75000,TRUE,Some college,TRUE,2,9,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,27
20140503141238,2014,35,male,white,100000,FALSE,Bachelors,TRUE,1,7,West,"NA",FALSE,metropolitan,employed - at work,TRUE,28
20140503141255,2014,69,male,white,100000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,29
20140503141294,2014,53,male,white,100000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,30
20140503141297,2014,34,female,white,35000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,31
20140503141317,2014,60,female,white,60000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,32
20140503141332,2014,32,female,white,75000,TRUE,Doctoral,TRUE,1,2,Northeast,employed,FALSE,metropolitan,not in labor force,TRUE,33
20140503141335,2014,48,female,black,50000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,34
20140503141408,2014,47,female,black,15000,TRUE,Masters,TRUE,2,8,West,employed,TRUE,metropolitan,employed - at work,TRUE,35
20140503141451,2014,42,female,white,60000,TRUE,Bachelors,TRUE,2,4,South,employed,FALSE,metropolitan,employed - at work,TRUE,36
20140503141467,2014,85,female,white,25000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,37
20140503141497,2014,79,female,black,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,38
20140503141521,2014,52,male,white,60000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,39
20140503141608,2014,29,male,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,40
20140503141643,2014,38,male,white,75000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,41
20140503141694,2014,66,male,white,25000,TRUE,Doctoral,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,TRUE,42
20140503141727,2014,53,female,asian,100000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work,TRUE,43
20140503141739,2014,40,female,white,12500,FALSE,Some college,TRUE,4,6,South,"NA",FALSE,metropolitan,employed - at work,TRUE,44
20140503141770,2014,24,male,white,25000,TRUE,HS,TRUE,1,0,Midwest,not employed,FALSE,metropolitan,employed - at work,TRUE,45
20140503141795,2014,21,female,other,30000,TRUE,Some college,TRUE,2,8,West,not employed,FALSE,metropolitan,employed - at work,TRUE,46
