ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20100101100050,2010,69,female,other,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,not in labor force,TRUE,1
20100101100087,2010,63,female,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,2
20100101100098,2010,49,female,black,0,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,3
20100101100538,2010,63,female,white,30000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,4
20100101100554,2010,67,male,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,5
20100101100605,2010,65,male,white,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,6
20100101100675,2010,74,female,white,75000,TRUE,Some college,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,not in labor force,TRUE,7
20100101100746,2010,76,male,white,30000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force,TRUE,8
20100101100756,2010,73,female,white,100000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force,TRUE,9
20100101100790,2010,62,female,white,35000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,10
20100101100820,2010,26,female,white,0,FALSE,Some college,TRUE,2,5,West,"NA",FALSE,non-metropolitan,unemployed - looking,TRUE,11
20100101100856,2010,49,female,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,12
20100101100858,2010,66,female,white,50000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force,TRUE,13
20100101100876,2010,35,female,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work,TRUE,14
20100101100885,2010,53,male,white,15000,FALSE,HS,TRUE,1,16,South,"NA",FALSE,non-metropolitan,employed - at work,TRUE,15
20100101100896,2010,48,male,white,60000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work,TRUE,16
20100101100941,2010,54,male,white,40000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work,TRUE,17
20100101100965,2010,56,male,white,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,18
20100101101001,2010,41,female,white,150000,TRUE,Bachelors,TRUE,2,4,West,employed,FALSE,metropolitan,employed - at work,TRUE,19
20100101101024,2010,75,female,white,15000,FALSE,Did not graduate from HS,TRUE,2,0,West,"NA",FALSE,non-metropolitan,not in labor force,TRUE,20
20100101101028,2010,45,male,white,60000,FALSE,Bachelors,TRUE,2,11,Northeast,not employed,FALSE,metropolitan,employed - at work,TRUE,21
20100101101097,2010,48,male,white,150000,TRUE,Bachelors,TRUE,1,14,South,employed,FALSE,metropolitan,employed - at work,TRUE,22
20100101101101,2010,50,male,white,60000,TRUE,Some college,TRUE,2,15,South,not employed,FALSE,metropolitan,employed - at work,TRUE,23
20100101101127,2010,63,female,black,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,24
20100101101129,2010,76,female,white,100000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,25
20100101101200,2010,25,female,white,35000,FALSE,HS,TRUE,2,15,Northeast,"NA",TRUE,non-metropolitan,employed - at work,TRUE,26
20100101101217,2010,76,female,white,30000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,27
