ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status,treatment,pair_id
20170101170027,2017,15,male,other,0,FALSE,Did not graduate from HS,TRUE,2,15,West,"NA",FALSE,metropolitan,not in labor force,TRUE,1
20170101170030,2017,46,male,white,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work,TRUE,2
20170101170090,2017,44,male,white,40000,TRUE,HS,TRUE,1,17,South,not employed,FALSE,non-metropolitan,employed - at work,TRUE,3
20170101170149,2017,49,female,black,50000,FALSE,Bachelors,TRUE,2,8,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,4
20170101170521,2017,70,female,white,50000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force,TRUE,5
20170101170551,2017,79,male,white,75000,TRUE,Doctoral,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force,TRUE,6
20170101170552,2017,61,male,white,60000,TRUE,Masters,TRUE,2,4,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,7
20170101170572,2017,50,female,white,60000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,8
20170101170612,2017,63,male,white,7500,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work,TRUE,9
20170101170615,2017,50,female,black,12500,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,not in labor force,TRUE,10
20170101170651,2017,38,female,white,150000,TRUE,Bachelors,TRUE,2,1,South,employed,FALSE,metropolitan,employed - at work,TRUE,11
20170101170799,2017,46,female,white,50000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,12
20170101170801,2017,66,male,white,35000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work,TRUE,13
20170101170806,2017,51,male,white,75000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work,TRUE,14
20170101170819,2017,64,female,white,150000,TRUE,HS,TRUE,1,13,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,15
20170101170830,2017,29,male,white,150000,TRUE,Masters,TRUE,1,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,16
20170101170833,2017,75,male,white,30000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force,TRUE,17
20170101170834,2017,56,female,white,25000,FALSE,Bachelors,TRUE,1,14,Midwest,"NA",FALSE,non-metropolitan,employed - at work,TRUE,18
20170101170842,2017,52,female,white,75000,TRUE,HS,TRUE,1,17,Midwest,employed,FALSE,metropolitan,employed - at work,TRUE,19
20170101170866,2017,85,female,white,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force,TRUE,20
20170101170877,2017,17,female,white,150000,FALSE,Did not graduate from HS,TRUE,2,14,Northeast,"NA",TRUE,metropolitan,not in labor force,TRUE,21
20170101170887,2017,62,female,white,75000,FALSE,Masters,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work,TRUE,22
20170101170921,2017,44,male,white,100000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work,TRUE,23
20170101170928,2017,59,female,white,15000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,24
20170101170951,2017,63,male,black,12500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work,TRUE,25
20170101170970,2017,43,male,white,150000,TRUE,Bachelors,TRUE,2,10,South,employed,FALSE,metropolitan,employed - at work,TRUE,26
20170101170980,2017,57,female,white,5000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,not in labor force,TRUE,27
20170101171021,2017,15,female,white,100000,FALSE,Did not graduate from HS,TRUE,2,15,West,"NA",TRUE,metropolitan,not in labor force,TRUE,28
20170101171037,2017,64,female,white,150000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force,TRUE,29
