ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20070101070048,2007,58,female,white,10000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070101070067,2007,18,female,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,employed - at work
20070101070703,2007,44,female,white,75000,TRUE,Bachelors,TRUE,3,11,West,employed,FALSE,non-metropolitan,employed - at work
20070101070731,2007,43,male,black,35000,FALSE,HS,TRUE,1,16,West,"NA",TRUE,metropolitan,employed - at work
20070101070756,2007,24,male,asian,25000,TRUE,Some college,TRUE,1,1,West,not employed,FALSE,metropolitan,unemployed - looking
20070101070765,2007,18,female,white,30000,FALSE,HS,TRUE,2,12,West,"NA",TRUE,metropolitan,employed - at work
20070101070835,2007,48,male,white,12500,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20070101070845,2007,39,female,white,150000,TRUE,Doctoral,TRUE,2,4,Northeast,employed,FALSE,metropolitan,not in labor force
20070101070861,2007,28,male,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070101070967,2007,47,male,white,100000,TRUE,HS,TRUE,1,17,South,not employed,FALSE,metropolitan,employed - at work
20070101071000,2007,48,female,white,75000,FALSE,Doctoral,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070101071004,2007,37,male,white,35000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070101071067,2007,59,female,white,50000,TRUE,HS,FALSE,0,0,West,employed,FALSE,non-metropolitan,employed - at work
20070101071088,2007,43,male,asian,35000,TRUE,HS,TRUE,1,0,Midwest,employed,FALSE,metropolitan,unemployed - looking
20070101071094,2007,61,female,black,25000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070101071166,2007,41,male,white,150000,TRUE,Bachelors,TRUE,1,1,Midwest,not employed,FALSE,metropolitan,employed - at work
20070101071181,2007,80,female,black,20000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070101071195,2007,43,male,white,60000,TRUE,Some college,TRUE,2,13,Midwest,employed,FALSE,metropolitan,employed - at work
20070101071196,2007,66,female,white,35000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20070101071233,2007,80,female,white,150000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20070101071238,2007,40,female,white,50000,TRUE,HS,TRUE,1,11,South,employed,FALSE,non-metropolitan,not in labor force
20070101071310,2007,63,male,white,150000,TRUE,Masters,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force
20070101071350,2007,32,female,white,25000,FALSE,Some college,TRUE,1,4,Midwest,"NA",FALSE,metropolitan,employed - at work
20070101071368,2007,39,male,white,60000,TRUE,Masters,TRUE,2,0,Midwest,employed,FALSE,metropolitan,unemployed - looking
20070101071406,2007,38,female,white,75000,TRUE,Masters,TRUE,2,0,Midwest,employed,FALSE,metropolitan,employed - at work
20070101071421,2007,45,female,white,100000,TRUE,HS,TRUE,3,11,South,employed,FALSE,metropolitan,employed - at work
20070101071428,2007,53,male,black,150000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20070101071442,2007,48,male,white,75000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070101071444,2007,27,female,white,30000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070101071504,2007,35,female,white,50000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20070101071516,2007,18,male,white,60000,FALSE,HS,TRUE,3,4,Northeast,"NA",TRUE,metropolitan,employed - absent
20070101071632,2007,58,female,white,7500,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20070101071657,2007,37,female,white,35000,TRUE,Bachelors,TRUE,2,4,Northeast,employed,FALSE,metropolitan,unemployed - looking
20070101071691,2007,37,male,white,150000,TRUE,HS,TRUE,2,10,Northeast,employed,FALSE,metropolitan,employed - at work
20070101071827,2007,49,male,white,25000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan,unemployed - on layoff
20070101071874,2007,80,female,white,25000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force
20070101071894,2007,41,female,white,100000,TRUE,Some college,TRUE,3,10,West,employed,FALSE,metropolitan,employed - at work
20070101071941,2007,41,female,white,30000,TRUE,Bachelors,TRUE,2,5,Northeast,employed,FALSE,metropolitan,employed - at work
20070101071978,2007,80,female,white,5000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20070101072011,2007,69,male,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20070101072070,2007,54,female,white,15000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force
20070101072133,2007,61,female,white,5000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070101072150,2007,35,male,white,60000,TRUE,Some college,TRUE,1,2,South,employed,FALSE,metropolitan,employed - at work
20070101072170,2007,46,female,white,50000,TRUE,Some college,TRUE,3,13,South,employed,FALSE,metropolitan,employed - at work
20070101072194,2007,50,female,white,35000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070101072236,2007,42,male,white,100000,TRUE,Some college,TRUE,3,9,South,employed,TRUE,metropolitan,employed - at work
20070101072350,2007,71,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20070101072387,2007,56,female,white,35000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,employed - at work
20070101072396,2007,68,female,white,30000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20070101072409,2007,55,female,white,30000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20070101072421,2007,26,male,white,75000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20070101072532,2007,38,female,white,75000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20070111060670,2007,35,male,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20070111060674,2007,45,female,black,40000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20070111060693,2007,67,female,asian,150000,TRUE,HS,TRUE,1,2,West,not employed,FALSE,metropolitan,not in labor force
20070111060740,2007,62,male,white,60000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,not in labor force
20070111060781,2007,21,female,white,60000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20070111060965,2007,49,female,white,100000,TRUE,Bachelors,TRUE,2,10,South,employed,FALSE,metropolitan,not in labor force
20070111061079,2007,18,female,asian,50000,FALSE,Did not graduate from HS,TRUE,3,3,Midwest,"NA",TRUE,metropolitan,unemployed - looking
20070111061089,2007,29,male,white,100000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070111061094,2007,44,male,white,150000,TRUE,Masters,TRUE,2,4,Midwest,not employed,FALSE,metropolitan,employed - at work
20070111061161,2007,52,female,white,40000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,non-metropolitan,employed - at work
20070111061204,2007,61,male,white,100000,TRUE,Doctoral,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work
20070111061259,2007,44,male,white,75000,TRUE,HS,TRUE,2,15,South,employed,FALSE,metropolitan,employed - at work
20070111061367,2007,26,male,white,75000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070111061372,2007,63,female,black,75000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070111061417,2007,40,male,white,75000,TRUE,HS,TRUE,2,8,Midwest,employed,FALSE,metropolitan,not in labor force
20070111061457,2007,42,male,white,75000,TRUE,Masters,TRUE,2,1,Midwest,not employed,FALSE,metropolitan,employed - at work
20070111061555,2007,57,female,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20070111061618,2007,29,male,black,100000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20070111061634,2007,46,male,white,20000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,unemployed - on layoff
20070111061650,2007,41,male,white,60000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20070111061668,2007,76,female,black,60000,FALSE,HS,TRUE,1,16,Northeast,"NA",FALSE,metropolitan,not in labor force
20070111061761,2007,30,female,white,150000,TRUE,Bachelors,TRUE,2,2,South,employed,TRUE,metropolitan,employed - at work
20070111061840,2007,23,male,white,20000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,employed - at work
20070111061955,2007,65,male,white,60000,TRUE,Did not graduate from HS,TRUE,1,2,Northeast,not employed,FALSE,metropolitan,not in labor force
20070111061970,2007,73,female,black,10000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20070111061998,2007,46,male,white,50000,TRUE,HS,TRUE,1,0,South,not employed,FALSE,metropolitan,employed - absent
20070111062085,2007,55,male,white,60000,TRUE,HS,TRUE,1,17,South,employed,FALSE,metropolitan,employed - at work
20070111062096,2007,69,female,black,50000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - absent
20070111062101,2007,28,male,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070111062119,2007,27,female,white,100000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070111062164,2007,45,female,white,15000,FALSE,HS,TRUE,2,16,South,"NA",TRUE,metropolitan,employed - at work
20070111062182,2007,37,male,white,75000,TRUE,Bachelors,TRUE,3,4,South,employed,FALSE,metropolitan,employed - at work
20070111062250,2007,47,male,asian,75000,TRUE,Did not graduate from HS,TRUE,2,9,South,employed,FALSE,metropolitan,employed - at work
20070111062270,2007,17,male,white,150000,FALSE,HS,TRUE,1,17,South,"NA",TRUE,metropolitan,employed - at work
20070111062364,2007,44,male,white,25000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20070111062394,2007,59,male,white,60000,TRUE,Some college,TRUE,1,13,West,not employed,FALSE,metropolitan,employed - at work
20070111062399,2007,16,female,white,20000,FALSE,Did not graduate from HS,TRUE,3,10,West,"NA",TRUE,metropolitan,unemployed - looking
20070111062447,2007,40,female,white,150000,TRUE,Bachelors,TRUE,3,1,South,employed,FALSE,metropolitan,employed - at work
20070111062460,2007,20,female,black,7500,TRUE,Did not graduate from HS,TRUE,1,2,South,employed,FALSE,metropolitan,employed - at work
20070111062496,2007,43,female,white,0,TRUE,HS,TRUE,1,17,Midwest,not employed,FALSE,non-metropolitan,employed - at work
20070111062513,2007,52,male,white,35000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,non-metropolitan,employed - at work
20070112060002,2007,41,male,white,40000,TRUE,HS,TRUE,2,13,South,employed,FALSE,metropolitan,employed - at work
20070112060046,2007,50,male,black,30000,FALSE,HS,TRUE,2,1,South,"NA",FALSE,metropolitan,employed - at work
20070112060047,2007,19,female,white,10000,TRUE,HS,TRUE,1,1,South,employed,FALSE,metropolitan,employed - at work
20070112060061,2007,80,male,white,100000,FALSE,Doctoral,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20070112060063,2007,31,male,white,30000,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20070112060107,2007,56,female,white,10000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20070112060110,2007,56,female,black,5000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20070112060505,2007,46,male,black,50000,TRUE,HS,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work
20070112060527,2007,16,male,other,60000,FALSE,Did not graduate from HS,TRUE,1,16,West,"NA",TRUE,metropolitan,unemployed - looking
20070112060540,2007,37,male,white,40000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20070112060546,2007,61,male,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20070112060551,2007,62,female,white,60000,TRUE,Some college,TRUE,4,3,West,not employed,FALSE,metropolitan,not in labor force
20070112060596,2007,26,female,white,7500,TRUE,HS,TRUE,1,0,West,employed,FALSE,metropolitan,not in labor force
20070112060603,2007,85,female,white,40000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force
20070112060636,2007,52,female,white,25000,TRUE,Did not graduate from HS,FALSE,0,0,West,employed,TRUE,metropolitan,employed - at work
20070112060644,2007,72,female,white,10000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20070112060656,2007,64,female,black,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20070112060658,2007,74,male,black,50000,FALSE,HS,TRUE,1,5,West,"NA",FALSE,metropolitan,not in labor force
20070112060705,2007,40,female,asian,60000,TRUE,Bachelors,TRUE,2,8,West,employed,FALSE,metropolitan,employed - absent
20070112060710,2007,24,male,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work
20070112060713,2007,15,male,white,25000,FALSE,Did not graduate from HS,TRUE,1,15,West,"NA",TRUE,metropolitan,not in labor force
20070112060726,2007,52,female,black,150000,TRUE,Some college,TRUE,1,17,West,employed,FALSE,metropolitan,not in labor force
20070112060734,2007,52,male,white,150000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - absent
20070112060762,2007,37,female,white,100000,TRUE,HS,TRUE,1,3,West,employed,TRUE,metropolitan,employed - at work
20070112060771,2007,43,male,white,150000,TRUE,Some college,TRUE,2,4,West,employed,FALSE,metropolitan,employed - at work
20070112060782,2007,58,male,white,150000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20070112060793,2007,35,female,other,40000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20070112060824,2007,18,male,white,20000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",TRUE,metropolitan,employed - at work
20070112060853,2007,29,female,white,15000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20070112060870,2007,65,male,white,60000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force
20070112060896,2007,50,male,white,35000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20070112060925,2007,33,male,white,25000,FALSE,HS,TRUE,1,9,South,"NA",FALSE,metropolitan,employed - at work
20070112060944,2007,52,male,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20070112060957,2007,43,female,white,5000,FALSE,HS,TRUE,1,6,South,"NA",FALSE,metropolitan,unemployed - looking
20070112061051,2007,19,female,white,0,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20070112061118,2007,78,female,white,12500,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20070112061146,2007,53,female,white,60000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,employed - at work
