ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20060101060014,2006,33,female,white,35000,FALSE,Some college,TRUE,2,13,West,"NA",FALSE,metropolitan,TRUE,1
20060101060025,2006,32,male,white,0,FALSE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,2
20060101060067,2006,16,female,white,35000,TRUE,Did not graduate from HS,TRUE,2,7,Northeast,"NA",TRUE,metropolitan,TRUE,3
20060101060077,2006,23,male,white,10000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,4
20060101060092,2006,27,male,black,10000,TRUE,HS,TRUE,2,4,South,not employed,FALSE,non-metropolitan,TRUE,5
20060101060106,2006,17,female,white,10000,FALSE,Did not graduate from HS,TRUE,1,17,South,"NA",TRUE,metropolitan,TRUE,6
20060101060108,2006,28,female,black,0,FALSE,Did not graduate from HS,TRUE,4,5,South,"NA",FALSE,metropolitan,TRUE,7
20060101060500,2006,59,female,white,30000,TRUE,Did not graduate from HS,TRUE,1,13,South,not employed,FALSE,metropolitan,TRUE,8
20060101060534,2006,50,female,white,15000,FALSE,Some college,TRUE,1,15,South,"NA",FALSE,metropolitan,TRUE,9
20060101060536,2006,52,male,other,100000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,10
20060101060572,2006,85,female,white,15000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,11
20060101060580,2006,73,male,white,60000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,TRUE,12
20060101060581,2006,68,female,white,0,FALSE,Did not graduate from HS,TRUE,2,14,South,"NA",FALSE,non-metropolitan,TRUE,13
20060101060612,2006,51,male,white,100000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,14
20060101060620,2006,35,male,white,75000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,15
20060101060629,2006,57,female,white,30000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,16
20060101060641,2006,28,male,white,35000,TRUE,Some college,TRUE,2,7,West,employed,FALSE,metropolitan,TRUE,17
20060101060697,2006,47,female,white,150000,TRUE,Doctoral,TRUE,2,15,West,employed,FALSE,metropolitan,TRUE,18
20060101060710,2006,31,male,white,40000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,19
20060101060711,2006,69,male,white,75000,TRUE,Masters,FALSE,0,0,West,not employed,FALSE,non-metropolitan,TRUE,20
20060101060713,2006,15,male,black,75000,TRUE,Did not graduate from HS,TRUE,2,14,West,"NA",TRUE,metropolitan,TRUE,21
20060101060716,2006,78,female,white,10000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,22
20060101060857,2006,24,female,white,25000,TRUE,HS,TRUE,4,0,West,employed,FALSE,metropolitan,TRUE,23
20060101060875,2006,51,male,white,30000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,24
20060101060924,2006,80,female,white,7500,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,25
20060101060939,2006,33,female,white,30000,TRUE,Bachelors,TRUE,1,12,South,employed,FALSE,metropolitan,TRUE,26
20060101060982,2006,48,female,white,50000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,27
20060101060996,2006,33,male,white,75000,TRUE,Masters,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,28
20060101061011,2006,33,male,white,60000,TRUE,Bachelors,TRUE,2,0,South,employed,FALSE,metropolitan,TRUE,29
20060101061026,2006,32,male,white,15000,TRUE,Did not graduate from HS,TRUE,1,5,South,employed,FALSE,metropolitan,TRUE,30
20060101061036,2006,38,male,white,60000,TRUE,Some college,TRUE,2,10,South,employed,FALSE,metropolitan,TRUE,31
20060101061048,2006,42,female,white,100000,TRUE,Some college,TRUE,1,6,South,employed,FALSE,metropolitan,TRUE,32
20060101061054,2006,64,female,white,40000,TRUE,HS,TRUE,2,14,South,"NA",FALSE,metropolitan,TRUE,33
20060101061074,2006,78,male,white,5000,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,34
20060101061083,2006,85,female,white,15000,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,TRUE,35
20060101061094,2006,77,female,white,40000,TRUE,Bachelors,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,TRUE,36
20060101061141,2006,62,male,white,15000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,TRUE,37
20060101061164,2006,38,male,white,40000,FALSE,Some college,TRUE,1,15,Midwest,"NA",FALSE,non-metropolitan,TRUE,38
20060101061189,2006,80,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,TRUE,39
20060101061226,2006,50,female,white,12500,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,TRUE,40
20060101061230,2006,45,female,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,41
20060101061232,2006,38,female,white,35000,TRUE,HS,TRUE,2,13,South,employed,FALSE,non-metropolitan,TRUE,42
20060101061242,2006,47,female,white,150000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,43
20060101061244,2006,80,male,white,40000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,44
20060101061282,2006,65,male,black,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,45
20060101061284,2006,80,male,white,75000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,46
20060101061287,2006,46,male,white,60000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,TRUE,47
20060101061291,2006,64,male,white,25000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,48
20060101061321,2006,29,female,white,35000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,49
20060101061325,2006,80,male,white,35000,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,TRUE,50
20060101061352,2006,36,male,white,35000,FALSE,HS,TRUE,2,3,Midwest,not employed,TRUE,metropolitan,TRUE,51
20060101061362,2006,36,male,white,60000,TRUE,Some college,TRUE,1,2,Midwest,employed,FALSE,metropolitan,TRUE,52
20060101061387,2006,59,female,white,75000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,TRUE,53
20060101061402,2006,78,female,white,25000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,54
20060101061406,2006,34,female,white,5000,FALSE,Some college,TRUE,1,6,Midwest,"NA",FALSE,non-metropolitan,TRUE,55
20060101061443,2006,28,female,black,15000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan,TRUE,56
20060101061484,2006,50,male,white,25000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,57
20060101061486,2006,18,male,white,0,TRUE,Did not graduate from HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,TRUE,58
20060101061555,2006,42,female,white,75000,TRUE,Bachelors,TRUE,2,7,Northeast,employed,FALSE,metropolitan,TRUE,59
20060101061597,2006,25,female,black,20000,FALSE,Some college,TRUE,2,2,Northeast,"NA",FALSE,metropolitan,TRUE,60
20060101061636,2006,16,male,white,25000,FALSE,Did not graduate from HS,TRUE,2,13,Northeast,"NA",TRUE,metropolitan,TRUE,61
20060101061716,2006,85,male,white,25000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,62
20060101061720,2006,80,female,white,15000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,63
20060101061729,2006,35,female,white,40000,TRUE,HS,TRUE,2,14,Northeast,employed,FALSE,non-metropolitan,TRUE,64
20060101061740,2006,33,female,asian,40000,TRUE,Bachelors,TRUE,2,3,Northeast,employed,FALSE,metropolitan,TRUE,65
20060101061757,2006,46,female,white,12500,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan,TRUE,66
20060101061781,2006,23,female,white,30000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,67
20060101061783,2006,30,male,white,12500,TRUE,Bachelors,TRUE,1,1,South,not employed,FALSE,metropolitan,TRUE,68
20060101061805,2006,42,male,white,40000,TRUE,HS,TRUE,3,5,Midwest,not employed,FALSE,non-metropolitan,TRUE,69
20060101061815,2006,16,female,black,25000,FALSE,Did not graduate from HS,TRUE,1,16,Midwest,"NA",TRUE,metropolitan,TRUE,70
20060101061854,2006,49,female,white,30000,TRUE,HS,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,TRUE,71
20060101061868,2006,72,male,white,100000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,non-metropolitan,TRUE,72
20060101061900,2006,50,female,white,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,73
20060101061917,2006,65,female,white,75000,TRUE,HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,74
20060101061920,2006,38,female,white,60000,TRUE,Some college,TRUE,2,9,West,employed,FALSE,non-metropolitan,TRUE,75
20060101061927,2006,43,male,white,60000,TRUE,Bachelors,TRUE,2,6,Northeast,not employed,FALSE,non-metropolitan,TRUE,76
20060101061931,2006,28,male,white,40000,TRUE,Masters,TRUE,1,1,Northeast,employed,FALSE,metropolitan,TRUE,77
20060101061968,2006,48,female,white,20000,TRUE,HS,FALSE,0,0,Northeast,not employed,FALSE,metropolitan,TRUE,78
20060101061971,2006,16,male,white,35000,FALSE,Did not graduate from HS,TRUE,3,9,Northeast,"NA",TRUE,non-metropolitan,TRUE,79
20060101061973,2006,37,male,white,0,FALSE,Some college,TRUE,1,14,Northeast,"NA",FALSE,metropolitan,TRUE,80
20060101061975,2006,65,male,white,12500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,81
20060101061988,2006,48,male,white,20000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,82
20060101061999,2006,40,female,white,100000,TRUE,Some college,TRUE,1,4,Northeast,employed,FALSE,non-metropolitan,TRUE,83
20060101062025,2006,56,female,white,30000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,84
20060101062027,2006,47,male,white,100000,TRUE,Some college,TRUE,1,7,South,employed,FALSE,metropolitan,TRUE,85
20060101062036,2006,54,female,black,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,86
20060101062041,2006,67,female,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,non-metropolitan,TRUE,87
20060101062057,2006,35,female,white,75000,TRUE,Masters,TRUE,1,0,South,employed,FALSE,metropolitan,TRUE,88
20060101062067,2006,74,female,white,40000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,89
20060101062083,2006,21,male,white,60000,TRUE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,TRUE,90
20060101062140,2006,68,female,white,30000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,91
20060101062165,2006,36,female,white,100000,TRUE,HS,TRUE,3,9,South,employed,FALSE,metropolitan,TRUE,92
20060101062213,2006,26,female,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,93
20060101062222,2006,58,male,white,100000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,94
20060101062239,2006,45,female,white,75000,TRUE,HS,TRUE,3,0,West,employed,FALSE,metropolitan,TRUE,95
20060101062244,2006,16,female,white,60000,TRUE,Did not graduate from HS,TRUE,5,9,West,"NA",TRUE,metropolitan,TRUE,96
20060101062275,2006,49,male,white,60000,TRUE,Bachelors,TRUE,1,10,South,employed,FALSE,non-metropolitan,TRUE,97
20060101062285,2006,63,female,asian,20000,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,98
20060101062290,2006,76,male,white,10000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,99
20060101062323,2006,37,female,white,75000,TRUE,Bachelors,TRUE,3,0,West,employed,FALSE,metropolitan,TRUE,100
20060101062324,2006,39,female,white,100000,TRUE,Bachelors,TRUE,3,4,West,employed,FALSE,metropolitan,TRUE,101
20060101062331,2006,22,male,white,35000,TRUE,HS,TRUE,1,0,West,employed,FALSE,metropolitan,TRUE,102
20060101062345,2006,40,female,white,20000,FALSE,Some college,TRUE,1,17,South,"NA",FALSE,non-metropolitan,TRUE,103
20060101062356,2006,28,male,white,25000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,104
20060101062454,2006,28,female,white,30000,FALSE,Some college,TRUE,1,5,South,"NA",FALSE,metropolitan,TRUE,105
20060101062459,2006,40,female,white,75000,TRUE,Bachelors,TRUE,2,5,South,employed,FALSE,metropolitan,TRUE,106
20060101062552,2006,47,female,white,60000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,107
20060101062572,2006,29,male,white,100000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,108
20060110050629,2006,22,female,white,40000,FALSE,Did not graduate from HS,TRUE,2,1,West,employed,FALSE,metropolitan,TRUE,109
20060110050655,2006,38,female,white,100000,TRUE,HS,TRUE,2,12,West,employed,FALSE,metropolitan,TRUE,110
20060110050724,2006,34,female,asian,100000,TRUE,Masters,TRUE,2,0,West,employed,FALSE,metropolitan,TRUE,111
20060110051545,2006,45,female,white,60000,TRUE,Some college,TRUE,1,8,Northeast,employed,FALSE,metropolitan,TRUE,112
20060110051793,2006,43,female,white,75000,TRUE,HS,TRUE,1,14,Midwest,employed,FALSE,metropolitan,TRUE,113
20060110051916,2006,34,male,white,75000,TRUE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,TRUE,114
20060110052110,2006,64,female,black,35000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,115
20060111050524,2006,45,female,black,15000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,116
20060111050532,2006,46,female,white,40000,TRUE,Masters,TRUE,1,11,West,employed,FALSE,metropolitan,TRUE,117
20060111050535,2006,36,male,black,100000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,TRUE,118
20060111050554,2006,18,female,white,60000,TRUE,HS,TRUE,1,15,West,"NA",TRUE,metropolitan,TRUE,119
20060111050556,2006,67,female,white,100000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,120
20060111050570,2006,34,male,white,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,non-metropolitan,TRUE,121
20060111050601,2006,64,female,black,100000,TRUE,Bachelors,TRUE,1,7,West,not employed,FALSE,metropolitan,TRUE,122
20060111050621,2006,46,male,white,35000,TRUE,HS,TRUE,1,13,West,not employed,FALSE,metropolitan,TRUE,123
20060111050627,2006,43,female,white,25000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,124
20060111050629,2006,23,female,white,50000,TRUE,Some college,TRUE,4,0,West,"NA",TRUE,metropolitan,TRUE,125
20060111050643,2006,46,male,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,126
20060111050647,2006,18,female,white,35000,TRUE,Did not graduate from HS,TRUE,4,8,West,"NA",TRUE,metropolitan,TRUE,127
20060111050688,2006,68,male,white,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,128
20060111050691,2006,42,female,asian,50000,TRUE,Bachelors,TRUE,1,9,West,employed,FALSE,metropolitan,TRUE,129
20060111050694,2006,15,male,white,30000,FALSE,Did not graduate from HS,TRUE,3,10,West,"NA",TRUE,metropolitan,TRUE,130
20060111050695,2006,30,female,white,30000,TRUE,Did not graduate from HS,TRUE,3,4,West,employed,FALSE,metropolitan,TRUE,131
20060111050707,2006,16,male,white,15000,FALSE,Did not graduate from HS,TRUE,5,2,West,"NA",TRUE,metropolitan,TRUE,132
20060111050726,2006,66,male,white,150000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,metropolitan,TRUE,133
20060111050751,2006,37,female,white,25000,TRUE,Some college,TRUE,1,17,West,not employed,FALSE,metropolitan,TRUE,134
20060111050755,2006,57,female,white,35000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,135
20060111050757,2006,19,female,other,40000,TRUE,HS,TRUE,2,12,West,"NA",TRUE,metropolitan,TRUE,136
20060111050788,2006,19,male,white,100000,TRUE,HS,FALSE,0,0,West,"NA",TRUE,metropolitan,TRUE,137
20060111050789,2006,39,female,white,150000,TRUE,Masters,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,138
20060111050800,2006,33,male,white,35000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,TRUE,139
20060111050869,2006,63,male,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,140
20060111050970,2006,50,female,white,35000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,141
20060111051042,2006,26,female,white,60000,TRUE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan,TRUE,142
20060111051071,2006,47,male,white,150000,TRUE,Bachelors,TRUE,2,11,Midwest,employed,FALSE,metropolitan,TRUE,143
20060111051073,2006,59,male,white,100000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,144
20060111051078,2006,37,female,white,150000,TRUE,Masters,TRUE,2,3,Midwest,employed,FALSE,metropolitan,TRUE,145
20060111051112,2006,40,female,white,150000,TRUE,Bachelors,TRUE,3,1,Midwest,employed,FALSE,metropolitan,TRUE,146
20060111051139,2006,34,female,asian,60000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,TRUE,147
20060111051142,2006,38,female,white,15000,FALSE,Some college,TRUE,1,6,Midwest,"NA",TRUE,metropolitan,TRUE,148
20060111051171,2006,27,female,white,7500,TRUE,HS,TRUE,1,7,Midwest,not employed,FALSE,non-metropolitan,TRUE,149
20060111051180,2006,38,male,black,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,TRUE,150
20060111051206,2006,57,male,white,50000,TRUE,HS,TRUE,1,5,Midwest,employed,FALSE,metropolitan,TRUE,151
20060111051215,2006,34,female,white,75000,TRUE,Masters,TRUE,3,0,South,employed,FALSE,non-metropolitan,TRUE,152
20060111051224,2006,72,female,white,15000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,TRUE,153
20060111051238,2006,56,female,black,50000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,TRUE,154
20060111051270,2006,44,male,white,150000,TRUE,Bachelors,TRUE,2,4,South,not employed,FALSE,metropolitan,TRUE,155
20060111051397,2006,63,male,black,100000,TRUE,Masters,FALSE,0,0,Midwest,employed,TRUE,metropolitan,TRUE,156
20060111051489,2006,43,male,white,60000,TRUE,HS,TRUE,2,3,West,employed,FALSE,metropolitan,TRUE,157
20060111051505,2006,17,male,white,40000,TRUE,Did not graduate from HS,TRUE,2,9,West,"NA",TRUE,metropolitan,TRUE,158
20060111051511,2006,62,female,white,35000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,159
20060111051518,2006,18,male,white,150000,TRUE,HS,TRUE,1,15,Northeast,"NA",TRUE,metropolitan,TRUE,160
20060111051519,2006,17,male,white,75000,FALSE,Did not graduate from HS,TRUE,1,17,Northeast,"NA",TRUE,metropolitan,TRUE,161
20060111051547,2006,29,female,black,25000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,162
20060111051579,2006,26,female,white,25000,FALSE,HS,TRUE,1,2,West,"NA",FALSE,non-metropolitan,TRUE,163
20060111051597,2006,63,female,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,164
20060111051690,2006,34,male,white,7500,TRUE,HS,TRUE,1,16,Northeast,employed,FALSE,non-metropolitan,TRUE,165
20060111051706,2006,40,male,other,100000,TRUE,Doctoral,TRUE,2,5,Northeast,employed,FALSE,metropolitan,TRUE,166
20060111051717,2006,38,female,white,60000,TRUE,Bachelors,TRUE,2,5,Northeast,employed,FALSE,metropolitan,TRUE,167
20060111051729,2006,48,male,black,20000,TRUE,HS,FALSE,0,0,South,employed,FALSE,non-metropolitan,TRUE,168
20060111051739,2006,68,male,black,60000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,169
20060111051755,2006,46,female,white,150000,TRUE,Some college,TRUE,2,13,South,employed,FALSE,metropolitan,TRUE,170
20060111051793,2006,25,male,white,40000,FALSE,Bachelors,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,TRUE,171
20060111051795,2006,44,female,black,75000,TRUE,Doctoral,TRUE,2,6,Midwest,employed,FALSE,metropolitan,TRUE,172
20060111051801,2006,65,female,white,25000,TRUE,HS,FALSE,0,0,Midwest,not employed,TRUE,non-metropolitan,TRUE,173
20060111051856,2006,28,female,white,60000,TRUE,Bachelors,TRUE,1,1,Midwest,employed,FALSE,non-metropolitan,TRUE,174
20060111051877,2006,36,female,white,75000,TRUE,Some college,TRUE,3,7,South,employed,FALSE,metropolitan,TRUE,175
20060111051892,2006,57,male,white,100000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,TRUE,176
20060111051901,2006,37,male,white,40000,TRUE,HS,TRUE,2,11,Northeast,employed,FALSE,metropolitan,TRUE,177
20060111051906,2006,47,male,white,25000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,178
20060111051910,2006,60,male,asian,5000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,TRUE,179
20060111051956,2006,51,female,white,15000,TRUE,Did not graduate from HS,TRUE,2,10,Northeast,employed,FALSE,metropolitan,TRUE,180
20060111051993,2006,78,male,black,15000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,TRUE,181
20060111052010,2006,40,male,white,150000,TRUE,Bachelors,TRUE,2,4,South,employed,FALSE,metropolitan,TRUE,182
20060111052024,2006,16,male,white,100000,TRUE,Did not graduate from HS,TRUE,3,14,South,"NA",TRUE,metropolitan,TRUE,183
20060111052027,2006,27,male,white,10000,FALSE,HS,FALSE,0,0,South,"NA",TRUE,non-metropolitan,TRUE,184
20060111052040,2006,60,female,white,60000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,TRUE,185
20060111052080,2006,30,female,white,40000,TRUE,Some college,TRUE,2,5,South,employed,FALSE,non-metropolitan,TRUE,186
