ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20140101140168,2014,23,female,black,7500,FALSE,HS,TRUE,1,8,South,"NA",FALSE,non-metropolitan,unemployed - looking
20140101140639,2014,85,male,white,100000,FALSE,Masters,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20140101140725,2014,35,male,white,150000,TRUE,Masters,TRUE,1,1,South,employed,FALSE,metropolitan,employed - at work
20140101140792,2014,37,male,other,30000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,metropolitan,unemployed - on layoff
20140101140875,2014,62,male,white,60000,TRUE,Bachelors,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20140101140911,2014,61,female,white,150000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force
20140101141134,2014,64,male,asian,150000,TRUE,Masters,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20140101141179,2014,56,female,white,10000,FALSE,Bachelors,FALSE,0,0,South,"NA",TRUE,non-metropolitan,not in labor force
20140101141180,2014,28,female,other,40000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20140101141331,2014,80,male,white,60000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20140101141381,2014,47,female,white,150000,TRUE,Bachelors,TRUE,1,16,South,employed,FALSE,metropolitan,employed - at work
20140101141418,2014,61,female,white,150000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,not in labor force
20140101141502,2014,75,male,white,30000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work
20140101141584,2014,51,female,white,150000,TRUE,Bachelors,TRUE,2,12,South,employed,FALSE,metropolitan,not in labor force
20140101141589,2014,80,female,white,50000,TRUE,HS,FALSE,0,0,West,not employed,FALSE,non-metropolitan,not in labor force
20140101141795,2014,49,female,white,75000,FALSE,Bachelors,TRUE,1,17,Midwest,"NA",FALSE,metropolitan,employed - at work
20140101141863,2014,44,female,black,0,FALSE,Some college,TRUE,2,4,South,"NA",FALSE,metropolitan,employed - at work
20140101141928,2014,47,male,white,40000,TRUE,Some college,TRUE,1,13,West,employed,FALSE,metropolitan,employed - at work
20140101142008,2014,71,female,white,25000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20140101142020,2014,32,female,white,75000,FALSE,Doctoral,TRUE,1,8,South,"NA",FALSE,metropolitan,employed - at work
20140101142108,2014,78,female,white,20000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20140101142132,2014,40,female,white,60000,TRUE,Masters,TRUE,2,6,Midwest,not employed,FALSE,metropolitan,employed - at work
20140101142188,2014,79,male,white,50000,TRUE,Some college,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force
20140101142230,2014,47,female,white,25000,FALSE,Bachelors,TRUE,1,14,Midwest,"NA",FALSE,metropolitan,unemployed - looking
20140101142236,2014,18,female,white,30000,FALSE,HS,TRUE,1,15,Midwest,"NA",TRUE,non-metropolitan,unemployed - looking
20140101142253,2014,48,female,white,150000,TRUE,Some college,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20140101142301,2014,42,male,black,50000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20140101142325,2014,80,female,white,35000,FALSE,Did not graduate from HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20140110131395,2014,61,male,black,12500,TRUE,HS,TRUE,1,14,South,not employed,FALSE,metropolitan,employed - at work
20140111130136,2014,58,male,white,30000,TRUE,HS,TRUE,1,9,Midwest,employed,FALSE,non-metropolitan,employed - at work
20140111130153,2014,80,female,white,0,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20140111130154,2014,75,female,white,40000,TRUE,HS,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force
20140111130501,2014,58,male,white,40000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20140111130585,2014,15,male,white,10000,FALSE,Did not graduate from HS,TRUE,2,15,South,"NA",TRUE,metropolitan,not in labor force
20140111130618,2014,28,male,white,20000,TRUE,Masters,TRUE,1,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20140111130659,2014,57,male,white,7500,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20140111130854,2014,44,female,white,100000,FALSE,Masters,TRUE,3,6,West,"NA",FALSE,metropolitan,employed - at work
20140111130862,2014,26,male,black,20000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20140111130902,2014,50,female,black,12500,FALSE,Did not graduate from HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20140111130927,2014,73,female,white,12500,FALSE,Did not graduate from HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20140111130952,2014,54,male,white,30000,FALSE,HS,TRUE,1,8,South,"NA",FALSE,metropolitan,not in labor force
20140111131092,2014,30,male,white,100000,FALSE,Some college,FALSE,0,0,West,"NA",TRUE,metropolitan,not in labor force
20140111131116,2014,27,male,white,40000,TRUE,Bachelors,TRUE,1,4,West,employed,FALSE,metropolitan,employed - at work
20140111131205,2014,48,male,black,15000,FALSE,Some college,TRUE,1,5,Midwest,"NA",FALSE,metropolitan,employed - at work
20140111131221,2014,35,female,black,10000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20140111131231,2014,58,male,white,100000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20140111131238,2014,39,female,black,60000,TRUE,HS,TRUE,2,12,West,employed,FALSE,non-metropolitan,employed - at work
20140111131281,2014,36,female,white,25000,TRUE,Some college,TRUE,2,8,Midwest,employed,FALSE,metropolitan,employed - at work
20140111131290,2014,76,male,white,40000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20140111131365,2014,35,male,black,30000,TRUE,Bachelors,TRUE,2,2,South,employed,FALSE,metropolitan,employed - at work
20140111131425,2014,15,male,white,40000,FALSE,Did not graduate from HS,TRUE,3,10,Northeast,"NA",TRUE,metropolitan,not in labor force
20140111131459,2014,52,female,white,75000,TRUE,Some college,TRUE,1,11,South,employed,FALSE,metropolitan,employed - at work
20140111131460,2014,18,male,other,15000,FALSE,Did not graduate from HS,TRUE,2,8,Midwest,"NA",TRUE,metropolitan,not in labor force
20140111131525,2014,37,female,white,75000,FALSE,Bachelors,TRUE,1,6,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20140111131531,2014,33,female,black,75000,TRUE,Did not graduate from HS,TRUE,1,15,West,employed,FALSE,metropolitan,employed - at work
20140111131652,2014,21,female,white,150000,FALSE,Some college,TRUE,4,5,South,"NA",TRUE,metropolitan,employed - at work
20140111131692,2014,41,female,asian,100000,TRUE,Bachelors,TRUE,1,17,West,employed,FALSE,metropolitan,employed - at work
20140111131921,2014,24,female,white,0,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,unemployed - looking
