ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20160101160116,2016,43,female,white,150000,TRUE,Bachelors,TRUE,3,5,Northeast,employed,FALSE,metropolitan,not in labor force
20160101160550,2016,54,female,white,60000,TRUE,Masters,TRUE,2,5,Midwest,not employed,FALSE,metropolitan,employed - at work
20160101160648,2016,63,male,white,30000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20160101160674,2016,65,male,white,50000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,not in labor force
20160101160813,2016,46,male,white,150000,TRUE,Bachelors,TRUE,1,17,West,employed,FALSE,non-metropolitan,employed - at work
20160101160862,2016,35,female,asian,75000,TRUE,Bachelors,TRUE,1,5,West,employed,FALSE,metropolitan,employed - at work
20160101160869,2016,45,male,white,75000,FALSE,Masters,TRUE,3,7,Midwest,"NA",FALSE,metropolitan,employed - at work
20160101161190,2016,26,male,other,15000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20160101161290,2016,34,male,white,30000,TRUE,Did not graduate from HS,TRUE,1,11,South,employed,FALSE,non-metropolitan,employed - at work
20160101161311,2016,48,female,white,60000,TRUE,Some college,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,employed - at work
20160101161367,2016,73,female,white,60000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20160101161462,2016,58,male,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20160101161903,2016,29,male,white,100000,TRUE,Some college,TRUE,1,2,South,employed,FALSE,metropolitan,employed - at work
20160101162067,2016,63,female,white,75000,TRUE,Did not graduate from HS,FALSE,0,0,South,employed,FALSE,metropolitan,not in labor force
20160101162217,2016,41,female,black,150000,TRUE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work
20160101162469,2016,31,male,white,20000,TRUE,HS,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work
20160111150030,2016,23,female,white,60000,FALSE,Some college,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,employed - at work
20160111150131,2016,48,male,white,100000,TRUE,HS,TRUE,1,17,South,employed,FALSE,non-metropolitan,employed - at work
20160111150625,2016,80,male,white,100000,FALSE,HS,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20160111150766,2016,42,male,white,60000,TRUE,Bachelors,TRUE,2,13,West,employed,FALSE,non-metropolitan,employed - at work
20160111150770,2016,48,male,black,150000,FALSE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20160111150844,2016,28,male,white,150000,TRUE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20160111150980,2016,47,female,black,10000,FALSE,Did not graduate from HS,TRUE,3,7,South,"NA",FALSE,metropolitan,unemployed - looking
20160111151153,2016,40,male,white,60000,TRUE,HS,TRUE,3,1,South,employed,TRUE,metropolitan,employed - at work
20160111151158,2016,20,female,white,20000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,non-metropolitan,employed - absent
20160111151181,2016,16,female,white,75000,TRUE,Did not graduate from HS,TRUE,1,16,Midwest,"NA",TRUE,metropolitan,employed - at work
20160111151213,2016,59,female,black,100000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,non-metropolitan,employed - at work
20160111151369,2016,43,male,white,25000,TRUE,Bachelors,TRUE,4,5,South,employed,FALSE,metropolitan,employed - at work
20160111151375,2016,16,male,white,40000,TRUE,Did not graduate from HS,TRUE,3,6,South,"NA",TRUE,metropolitan,employed - at work
20160111151567,2016,17,male,white,50000,TRUE,Did not graduate from HS,TRUE,2,10,South,"NA",TRUE,metropolitan,unemployed - looking
20160111151676,2016,53,male,black,40000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20160111151739,2016,64,female,white,50000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,employed - at work
20160111151790,2016,72,male,white,40000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - at work
20160111151797,2016,59,female,white,40000,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20160111151814,2016,47,female,white,0,FALSE,Bachelors,TRUE,3,9,South,"NA",FALSE,metropolitan,employed - at work
20160111151887,2016,71,male,white,25000,FALSE,HS,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20160111151993,2016,61,female,asian,75000,TRUE,Masters,TRUE,1,5,Midwest,employed,FALSE,metropolitan,unemployed - looking
20160111152044,2016,78,male,white,12500,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,non-metropolitan,not in labor force
20160111152075,2016,40,male,asian,40000,TRUE,HS,TRUE,2,12,Northeast,not employed,FALSE,metropolitan,employed - at work
20160111152224,2016,64,female,white,100000,TRUE,HS,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20160111152299,2016,33,male,white,50000,TRUE,Some college,TRUE,2,1,South,not employed,FALSE,metropolitan,employed - at work
20160111152324,2016,51,male,white,75000,TRUE,HS,TRUE,1,5,Midwest,not employed,FALSE,metropolitan,employed - at work
20160111152388,2016,80,male,white,60000,TRUE,Masters,FALSE,0,0,Midwest,not employed,FALSE,metropolitan,not in labor force
20160112150033,2016,62,female,black,100000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20160112150036,2016,72,female,white,60000,FALSE,Masters,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20160112150104,2016,42,male,white,60000,TRUE,Bachelors,TRUE,2,4,South,employed,FALSE,metropolitan,employed - at work
20160112150107,2016,44,female,other,60000,TRUE,Bachelors,TRUE,1,13,Northeast,employed,FALSE,metropolitan,employed - at work
20160112150119,2016,38,male,white,15000,TRUE,Some college,TRUE,6,2,West,employed,FALSE,metropolitan,not in labor force
20160112150128,2016,41,male,black,7500,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20160112150144,2016,35,female,white,40000,TRUE,Bachelors,FALSE,0,0,West,not employed,FALSE,metropolitan,not in labor force
20160112150502,2016,29,female,white,100000,TRUE,Bachelors,TRUE,2,4,South,employed,FALSE,metropolitan,employed - at work
20160112150540,2016,45,male,white,100000,TRUE,HS,TRUE,1,17,West,"NA",TRUE,metropolitan,employed - at work
20160112150545,2016,50,male,white,150000,TRUE,Doctoral,TRUE,4,4,Midwest,not employed,FALSE,metropolitan,employed - at work
20160112150547,2016,18,female,white,60000,TRUE,Did not graduate from HS,FALSE,0,0,South,"NA",TRUE,metropolitan,not in labor force
20160112150552,2016,36,female,black,15000,FALSE,HS,TRUE,3,8,South,"NA",FALSE,non-metropolitan,employed - at work
20160112150564,2016,52,male,black,50000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20160112150568,2016,74,male,white,35000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20160112150573,2016,44,male,white,60000,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20160112150585,2016,68,female,black,20000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20160112150617,2016,80,female,white,40000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,not in labor force
20160112150641,2016,69,male,white,100000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20160112150662,2016,48,female,white,50000,TRUE,Masters,FALSE,0,0,South,"NA",TRUE,metropolitan,employed - at work
20160112150667,2016,53,male,white,150000,TRUE,Bachelors,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20160112150675,2016,47,male,white,150000,TRUE,Some college,TRUE,2,7,Midwest,employed,FALSE,metropolitan,employed - at work
20160112150679,2016,62,male,white,75000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,non-metropolitan,employed - at work
20160112150685,2016,76,female,white,30000,FALSE,Did not graduate from HS,TRUE,1,10,South,"NA",FALSE,metropolitan,not in labor force
20160112150727,2016,48,female,other,100000,TRUE,Bachelors,TRUE,3,10,South,employed,FALSE,metropolitan,employed - at work
