ID,year,age,sex,race,fam_income,has_partner,education,child_in_HH,n_child,age_youngest,region,partner_working,elder_in_HH,metropolitan,labor_force_status
20130101130123,2013,47,female,white,100000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,unemployed - looking
20130101130611,2013,50,female,white,60000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20130101130616,2013,45,female,black,15000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20130101130740,2013,59,female,black,40000,FALSE,HS,TRUE,1,0,South,"NA",FALSE,non-metropolitan,employed - at work
20130101130768,2013,31,male,asian,60000,TRUE,Bachelors,TRUE,1,1,Midwest,not employed,FALSE,metropolitan,employed - at work
20130101130871,2013,45,male,white,40000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20130101130970,2013,43,female,white,60000,FALSE,HS,TRUE,1,15,South,"NA",TRUE,metropolitan,unemployed - looking
20130101131056,2013,52,male,white,150000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20130101131099,2013,80,female,white,75000,FALSE,Some college,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20130101131112,2013,24,female,black,10000,FALSE,Did not graduate from HS,TRUE,7,0,Northeast,"NA",FALSE,metropolitan,unemployed - looking
20130101131117,2013,49,female,white,30000,TRUE,Some college,TRUE,1,9,Northeast,not employed,FALSE,metropolitan,employed - at work
20130101131143,2013,67,female,white,12500,FALSE,HS,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,not in labor force
20130101131145,2013,45,male,white,60000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,non-metropolitan,employed - at work
20130101131166,2013,42,male,white,50000,TRUE,Did not graduate from HS,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work
20130101131190,2013,36,female,asian,10000,FALSE,Some college,TRUE,4,10,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20130101131197,2013,66,male,white,10000,FALSE,Bachelors,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20130101131289,2013,46,male,white,60000,FALSE,Bachelors,TRUE,2,8,Northeast,"NA",FALSE,metropolitan,employed - at work
20130101131356,2013,23,male,white,100000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20130101131563,2013,62,male,white,15000,FALSE,HS,FALSE,0,0,Midwest,"NA",TRUE,non-metropolitan,not in labor force
20130101131579,2013,17,female,white,60000,FALSE,Did not graduate from HS,TRUE,1,17,Midwest,"NA",TRUE,metropolitan,employed - at work
20130101131856,2013,43,female,white,75000,TRUE,Masters,TRUE,1,5,Midwest,employed,FALSE,non-metropolitan,employed - at work
20130101131901,2013,67,female,white,12500,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,unemployed - looking
20130101131941,2013,37,male,white,100000,TRUE,Bachelors,TRUE,2,8,Northeast,employed,FALSE,metropolitan,employed - at work
20130101131999,2013,15,male,white,40000,FALSE,Did not graduate from HS,TRUE,3,3,Midwest,"NA",TRUE,non-metropolitan,not in labor force
20130101132033,2013,69,female,white,60000,FALSE,Some college,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20130101132043,2013,64,female,other,7500,FALSE,Did not graduate from HS,TRUE,1,12,West,"NA",TRUE,non-metropolitan,not in labor force
20130111120122,2013,23,male,white,40000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20130111120145,2013,52,male,black,100000,FALSE,Some college,FALSE,0,0,Midwest,"NA",FALSE,metropolitan,employed - at work
20130111120575,2013,17,male,white,100000,FALSE,Did not graduate from HS,TRUE,5,6,Northeast,"NA",TRUE,metropolitan,unemployed - looking
20130111120609,2013,49,male,white,150000,TRUE,Bachelors,TRUE,1,15,Midwest,employed,FALSE,metropolitan,employed - at work
20130111120625,2013,42,male,asian,150000,TRUE,Masters,TRUE,1,3,Northeast,not employed,FALSE,metropolitan,employed - at work
20130111120708,2013,55,female,black,30000,FALSE,Some college,TRUE,1,7,Midwest,"NA",TRUE,metropolitan,unemployed - on layoff
20130111120778,2013,42,female,white,25000,TRUE,HS,TRUE,4,7,Midwest,employed,TRUE,metropolitan,unemployed - looking
20130111120801,2013,53,female,white,35000,TRUE,Did not graduate from HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20130111120805,2013,37,female,white,75000,TRUE,Some college,TRUE,3,2,South,not employed,FALSE,metropolitan,not in labor force
20130111120889,2013,75,male,white,75000,TRUE,Some college,TRUE,1,15,South,not employed,FALSE,metropolitan,not in labor force
20130111120924,2013,42,female,white,20000,FALSE,HS,TRUE,1,8,West,"NA",FALSE,metropolitan,employed - at work
20130111120925,2013,76,male,black,100000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,employed - at work
20130111120974,2013,36,female,asian,60000,TRUE,Bachelors,FALSE,0,0,West,employed,FALSE,metropolitan,employed - at work
20130111121007,2013,16,male,other,0,FALSE,Did not graduate from HS,TRUE,1,16,South,"NA",TRUE,metropolitan,unemployed - looking
20130111121017,2013,37,female,white,100000,TRUE,Bachelors,TRUE,2,6,South,employed,FALSE,metropolitan,employed - at work
20130111121137,2013,55,male,black,75000,TRUE,Some college,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20130111121181,2013,15,female,black,10000,FALSE,Did not graduate from HS,TRUE,1,15,South,"NA",FALSE,metropolitan,not in labor force
20130111121184,2013,34,male,black,12500,FALSE,Some college,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20130111121187,2013,23,female,white,30000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,unemployed - looking
20130111121217,2013,29,male,black,75000,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,employed - at work
20130111121305,2013,75,male,black,10000,FALSE,HS,FALSE,0,0,West,"NA",FALSE,metropolitan,not in labor force
20130111121353,2013,42,male,white,100000,TRUE,Some college,TRUE,2,1,Northeast,employed,FALSE,non-metropolitan,employed - at work
20130111121399,2013,24,male,white,7500,FALSE,Some college,TRUE,1,14,Northeast,"NA",TRUE,metropolitan,unemployed - looking
20130111121418,2013,43,female,white,100000,TRUE,Some college,TRUE,1,16,Midwest,employed,FALSE,metropolitan,employed - at work
20130111121456,2013,79,male,black,100000,TRUE,Bachelors,FALSE,0,0,South,not employed,FALSE,metropolitan,not in labor force
20130111121477,2013,47,female,black,150000,TRUE,Bachelors,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20130111121479,2013,49,male,black,100000,FALSE,HS,FALSE,0,0,Northeast,"NA",TRUE,metropolitan,unemployed - on layoff
20130111121571,2013,68,female,white,150000,FALSE,Masters,FALSE,0,0,South,"NA",FALSE,metropolitan,not in labor force
20130111121598,2013,31,male,white,20000,TRUE,HS,TRUE,2,1,West,not employed,FALSE,metropolitan,employed - at work
20130111121616,2013,30,female,white,50000,TRUE,HS,TRUE,2,0,Midwest,employed,FALSE,metropolitan,employed - at work
20130111121638,2013,30,female,white,75000,TRUE,Some college,TRUE,1,3,South,employed,FALSE,non-metropolitan,employed - at work
20130111121645,2013,42,female,white,40000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20130111121662,2013,58,male,black,100000,TRUE,HS,FALSE,0,0,Northeast,employed,FALSE,metropolitan,employed - at work
20130111121758,2013,70,female,white,30000,FALSE,Did not graduate from HS,TRUE,1,10,West,"NA",FALSE,non-metropolitan,not in labor force
20130111121777,2013,65,male,white,35000,FALSE,Masters,FALSE,0,0,Midwest,"NA",FALSE,non-metropolitan,employed - at work
20130111121807,2013,32,male,white,75000,TRUE,HS,TRUE,1,11,South,employed,FALSE,metropolitan,employed - at work
20130111121896,2013,25,female,black,0,FALSE,Some college,TRUE,5,6,South,"NA",FALSE,non-metropolitan,unemployed - looking
20130111121927,2013,48,female,white,75000,FALSE,Masters,TRUE,3,0,West,"NA",FALSE,metropolitan,not in labor force
20130111122048,2013,30,female,white,75000,TRUE,Masters,FALSE,0,0,Midwest,employed,FALSE,metropolitan,employed - at work
20130111122137,2013,35,male,white,60000,FALSE,HS,TRUE,2,1,West,"NA",FALSE,metropolitan,employed - at work
20130111122224,2013,44,female,white,35000,FALSE,HS,TRUE,1,3,South,"NA",TRUE,non-metropolitan,employed - at work
20130111122267,2013,50,male,white,75000,TRUE,Some college,FALSE,0,0,South,employed,FALSE,metropolitan,employed - at work
20130111122305,2013,35,female,white,150000,TRUE,Doctoral,TRUE,2,0,West,employed,FALSE,metropolitan,employed - absent
20130111122348,2013,24,male,white,150000,FALSE,Bachelors,FALSE,0,0,Northeast,"NA",FALSE,metropolitan,employed - at work
20130111122428,2013,15,male,white,60000,FALSE,Did not graduate from HS,TRUE,2,8,South,"NA",TRUE,metropolitan,not in labor force
20130111122467,2013,26,male,white,40000,TRUE,Bachelors,TRUE,1,13,Northeast,employed,FALSE,metropolitan,employed - at work
20130111122514,2013,16,female,white,150000,FALSE,Did not graduate from HS,TRUE,1,16,South,"NA",TRUE,non-metropolitan,not in labor force
20130112120040,2013,63,female,white,150000,TRUE,Bachelors,TRUE,1,4,South,employed,FALSE,metropolitan,employed - at work
20130112120100,2013,29,female,white,75000,TRUE,HS,TRUE,1,9,South,employed,FALSE,metropolitan,not in labor force
20130112120108,2013,45,female,white,35000,FALSE,Bachelors,TRUE,1,14,Northeast,"NA",FALSE,metropolitan,employed - at work
20130112120163,2013,28,male,asian,50000,FALSE,Doctoral,FALSE,0,0,West,"NA",FALSE,metropolitan,employed - at work
20130112120505,2013,44,female,white,100000,TRUE,HS,TRUE,1,15,South,employed,FALSE,metropolitan,employed - at work
20130112120561,2013,70,male,white,40000,TRUE,HS,FALSE,0,0,South,not employed,FALSE,non-metropolitan,not in labor force
20130112120569,2013,22,female,white,0,FALSE,Bachelors,FALSE,0,0,South,"NA",FALSE,metropolitan,unemployed - looking
20130112120581,2013,57,male,white,40000,TRUE,Some college,FALSE,0,0,West,not employed,FALSE,metropolitan,employed - at work
